number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
95,-0.001658778625547234,2025-12-08 15:42:30.292361,2025-12-08 15:42:39.874060,0 days 00:00:09.581699,0.33897500233348277,0.0030819554246169657,5,13,2422,1.631322151615497,15.609332997338226,0.7998339045731054,extensive,final,xgb,pca_hybrid,True,COMPLETE
96,-0.0016559721404409238,2025-12-08 15:42:39.874060,2025-12-08 15:42:46.708961,0 days 00:00:06.834901,0.5067784967667842,0.017945035706925225,6,14,1707,2.6429797350887476,11.277503168925776,0.4670383365724404,extensive,final,xgb,pca_hybrid,True,COMPLETE
97,-0.0016559721404409238,2025-12-08 15:42:46.710049,2025-12-08 15:42:50.080754,0 days 00:00:03.370705,0.6193571736361141,0.04875735783904351,9,7,785,3.297933160009307,1.8864537108813078,0.6766164595073836,extensive,final,xgb,pca_hybrid,True,COMPLETE
98,-0.0016559721404409238,2025-12-08 15:42:50.086775,2025-12-08 15:42:56.225164,0 days 00:00:06.138389,0.46845678017591036,0.002172795188209031,10,12,1506,3.5359924806700906,0.37466751691654404,0.7794269478719804,extensive,final,xgb,pca_hybrid,True,COMPLETE
99,-0.0016559721404409238,2025-12-08 15:42:56.225164,2025-12-08 15:43:03.534458,0 days 00:00:07.309294,0.7607246222170015,0.008631516537459812,7,20,1855,2.9811717292815367,17.774173901131103,0.504947229034881,extensive,final,xgb,pca_hybrid,True,COMPLETE
100,-0.005572590770751303,2025-12-08 15:43:03.534458,2025-12-08 15:43:16.051017,0 days 00:00:12.516559,0.5617377670005606,0.035907860143792235,3,4,3176,1.1410347033395696,6.9490416370473564,0.5256009186339227,extensive,final,xgb,pca_hybrid,True,COMPLETE
101,-0.0016559721404409238,2025-12-08 15:43:16.051017,2025-12-08 15:43:29.036332,0 days 00:00:12.985315,0.5454981026842729,0.032684424548611084,10,19,3347,2.379570328095286,5.932252123264431,0.8199268541964786,extensive,final,xgb,pca_hybrid,True,COMPLETE
102,-0.0016559721404409238,2025-12-08 15:43:29.036332,2025-12-08 15:43:40.557485,0 days 00:00:11.521153,0.7286805080068022,0.04259480296343577,10,18,2986,1.9937469426280572,7.904374859551136,0.8892031927117797,extensive,final,xgb,pca_hybrid,True,COMPLETE
103,-0.0016559721404409238,2025-12-08 15:43:40.557485,2025-12-08 15:43:54.360262,0 days 00:00:13.802777,0.3777418675023725,0.0027442863360768797,9,19,3563,2.222295897084383,10.410347883988493,0.8562388253253314,extensive,final,xgb,pca_hybrid,True,COMPLETE
104,-0.0016559721404409238,2025-12-08 15:43:54.361452,2025-12-08 15:44:05.085111,0 days 00:00:10.723659,0.4276878185113243,0.026886804478546536,8,11,2764,1.84292142072088,9.176043247546167,0.8427691975240493,extensive,final,xgb,pca_hybrid,True,COMPLETE
105,-0.0016559721404409238,2025-12-08 15:44:05.085111,2025-12-08 15:44:07.196966,0 days 00:00:02.111855,0.6750216508741522,0.02886763480997656,4,20,469,4.541341228659659,13.617063926685601,0.41781236320018156,extensive,final,xgb,pca_hybrid,True,COMPLETE
106,-0.0016559721404409238,2025-12-08 15:44:07.198032,2025-12-08 15:44:18.990228,0 days 00:00:11.792196,0.48479143745905723,0.031820332365389496,10,3,3048,2.2697108904440024,4.252686430640993,0.8682932830119056,extensive,final,xgb,pca_hybrid,True,COMPLETE
107,-0.0016559721404409238,2025-12-08 15:44:18.990228,2025-12-08 15:44:29.248229,0 days 00:00:10.258001,0.5263206128838704,0.007520409232352218,3,5,2633,3.7143977518145856,5.174952464821643,0.7137605078294933,extensive,final,xgb,pca_hybrid,True,COMPLETE
108,-0.0016559721404409238,2025-12-08 15:44:29.249419,2025-12-08 15:44:41.215176,0 days 00:00:11.965757,0.7910210519383511,0.010264058958368018,5,10,3088,3.1389475844433905,0.47332941417783314,0.3440021323242406,extensive,final,xgb,pca_hybrid,True,COMPLETE
109,-0.0016559721404409238,2025-12-08 15:44:41.216182,2025-12-08 15:44:42.814469,0 days 00:00:01.598287,0.4504742990425685,0.026423321524046573,9,15,389,2.6092544231303214,0.13412375350537634,0.7464786357747734,extensive,final,xgb,pca_hybrid,True,COMPLETE
110,-0.0016559721404409238,2025-12-08 15:44:42.814469,2025-12-08 15:44:55.665560,0 days 00:00:12.851091,0.5127073543547077,0.035855749150828786,4,17,3251,4.355443001391444,0.2539256087193342,0.652232657210459,extensive,final,xgb,pca_hybrid,True,COMPLETE
111,-0.0016559721404409238,2025-12-08 15:44:55.665560,2025-12-08 15:45:10.849902,0 days 00:00:15.184342,0.4135496595414318,0.012233994182721074,3,6,3907,4.744752521578185,0.1595981654306691,0.43703602282104764,extensive,final,xgb,pca_hybrid,True,COMPLETE
112,-0.0016559721404409238,2025-12-08 15:45:10.850408,2025-12-08 15:45:20.009271,0 days 00:00:09.158863,0.6978183662173304,0.009412820327152752,3,7,2320,4.842501903846568,0.31732048922811523,0.406217600037913,extensive,final,xgb,pca_hybrid,True,COMPLETE
113,-0.0016559721404409238,2025-12-08 15:45:20.009271,2025-12-08 15:45:34.235108,0 days 00:00:14.225837,0.31795331811053235,0.019039953449867125,3,12,3686,4.6121189509527145,0.18444776421251832,0.7804340141259072,extensive,final,xgb,pca_hybrid,True,COMPLETE
114,-0.0016559721404409238,2025-12-08 15:45:34.235108,2025-12-08 15:45:45.687614,0 days 00:00:11.452506,0.3407542758016261,0.0039020057903500134,4,16,2899,4.186954115407458,0.21833643470643654,0.48858177917656476,extensive,final,xgb,pca_hybrid,True,COMPLETE
115,-0.0017215973296484204,2025-12-08 15:45:45.688617,2025-12-08 15:45:53.387757,0 days 00:00:07.699140,0.4273959495233049,0.042450080228092886,3,12,1938,1.7393814640283252,0.26407250632438006,0.6154750747545252,extensive,final,xgb,pca_hybrid,True,COMPLETE
116,-0.0016559721404409238,2025-12-08 15:45:53.387757,2025-12-08 15:46:03.253813,0 days 00:00:09.866056,0.39061090015716016,0.02516097871594305,7,13,2499,3.4300032957770212,0.19139465629972602,0.5574845193479127,extensive,final,xgb,pca_hybrid,True,COMPLETE
117,-0.0016559721404409238,2025-12-08 15:46:03.254188,2025-12-08 15:46:18.254044,0 days 00:00:14.999856,0.47429316650373077,0.014159107037823545,4,14,3842,2.0795501915878076,7.257797032226562,0.46112211411937765,extensive,final,xgb,pca_hybrid,True,COMPLETE
118,-0.0016559721404409238,2025-12-08 15:46:18.255043,2025-12-08 15:46:31.121438,0 days 00:00:12.866395,0.4407487435149153,0.004398154296842893,6,4,3306,3.948591160806199,8.585413385880225,0.8303152663562449,extensive,final,xgb,pca_hybrid,True,COMPLETE
119,-0.0016559721404409238,2025-12-08 15:46:31.121438,2025-12-08 15:46:39.965263,0 days 00:00:08.843825,0.8202587179763431,0.0032996941461656284,8,18,2192,4.969759193837693,1.1497749350064996,0.38051562123557403,extensive,final,xgb,pca_hybrid,True,COMPLETE
120,-0.0016559721404409238,2025-12-08 15:46:39.965263,2025-12-08 15:46:42.385023,0 days 00:00:02.419760,0.8639585415401623,0.016222162886805277,3,11,514,3.840868770060716,5.923193556679568,0.8772040639119519,extensive,final,xgb,pca_hybrid,True,COMPLETE
121,-0.0016559721404409238,2025-12-08 15:46:42.385023,2025-12-08 15:46:44.094937,0 days 00:00:01.709914,0.351936995196903,0.0010550615505685616,4,7,284,3.2416277967240843,1.8077897419296372,0.47431762594069593,extensive,final,xgb,pca_hybrid,True,COMPLETE
122,-0.0016559721404409238,2025-12-08 15:46:44.095875,2025-12-08 15:46:46.172751,0 days 00:00:02.076876,0.401279540043836,0.0015234196297253724,5,9,346,3.6259306054704727,1.564668770305809,0.362267843970264,extensive,final,xgb,pca_hybrid,True,COMPLETE
123,-0.0019166661769961884,2025-12-08 15:46:46.172751,2025-12-08 15:46:47.857369,0 days 00:00:01.684618,0.8327822396194299,0.02136521774064261,4,16,217,0.897820673996961,6.333482824363391,0.424784133016248,extensive,final,xgb,pca_hybrid,True,COMPLETE
124,-0.0016559721404409238,2025-12-08 15:46:47.858415,2025-12-08 15:46:50.838433,0 days 00:00:02.980018,0.6024339609600454,0.011298722799016106,3,8,616,3.4061083551960847,4.899476922474871,0.45398724552840986,extensive,final,xgb,pca_hybrid,True,COMPLETE
125,-0.0016559721404409238,2025-12-08 15:46:50.839649,2025-12-08 15:46:54.003255,0 days 00:00:03.163606,0.6558301157809778,0.0012366240537807268,5,5,726,2.2984426256105177,10.02241385801861,0.5901892271447371,extensive,final,xgb,pca_hybrid,True,COMPLETE
126,-0.0016559721404409238,2025-12-08 15:46:54.003255,2025-12-08 15:47:02.189392,0 days 00:00:08.186137,0.37602869032533237,0.006499713593523255,9,6,2050,2.875353269317154,0.22577138893502133,0.47892322766941825,extensive,final,xgb,pca_hybrid,True,COMPLETE
127,-0.0016559721404409238,2025-12-08 15:47:02.190905,2025-12-08 15:47:06.045049,0 days 00:00:03.854144,0.43452977139743654,0.0023480202050349145,6,8,852,3.9974306768614016,0.7038685814475417,0.5097865027308727,extensive,final,xgb,pca_hybrid,True,COMPLETE
128,-0.0016559721404409238,2025-12-08 15:47:06.045049,2025-12-08 15:47:08.606407,0 days 00:00:02.561358,0.805321256584515,0.005216745328624654,10,7,547,1.5647408020939104,2.3656937357755248,0.32469586589132843,extensive,final,xgb,pca_hybrid,True,COMPLETE
129,-0.0016559721404409238,2025-12-08 15:47:08.606407,2025-12-08 15:47:10.739049,0 days 00:00:02.132642,0.4554142992846508,0.001682915944215924,5,12,433,3.7633717719803883,0.8506163441784351,0.44298329341232645,extensive,final,xgb,pca_hybrid,True,COMPLETE
130,-0.0016559721404409238,2025-12-08 15:47:10.740191,2025-12-08 15:47:22.050660,0 days 00:00:11.310469,0.5334732887396699,0.008117369852486761,3,10,2753,2.1257996704199345,0.3338940550302119,0.3427511073775488,extensive,final,xgb,pca_hybrid,True,COMPLETE
131,-0.0016807866822021733,2025-12-08 15:47:22.050660,2025-12-08 15:47:26.595605,0 days 00:00:04.544945,0.48826725524666537,0.009540212846955703,7,8,1038,1.4083939629366067,0.9935817486798728,0.4887305681567022,extensive,final,xgb,pca_hybrid,True,COMPLETE
132,-0.0016559721404409238,2025-12-08 15:47:26.595605,2025-12-08 15:47:29.825513,0 days 00:00:03.229908,0.49996817721768466,0.015292356311480505,7,6,714,3.4857893612301254,0.3842652846052747,0.49777551207824144,extensive,final,xgb,pca_hybrid,True,COMPLETE
133,-0.0016559721404409238,2025-12-08 15:47:29.826547,2025-12-08 15:47:34.921155,0 days 00:00:05.094608,0.560871485627237,0.008830256755684924,7,9,1187,2.4532804846601817,0.6184002349175659,0.39145264935136725,extensive,final,xgb,pca_hybrid,True,COMPLETE
134,-0.0016559721404409238,2025-12-08 15:47:34.921155,2025-12-08 15:47:40.740407,0 days 00:00:05.819252,0.46844118361734793,0.012830041813247973,8,7,1365,3.0781544222488098,6.763371386475535,0.4278999005373211,extensive,final,xgb,pca_hybrid,True,COMPLETE
135,-0.0016559721404409238,2025-12-08 15:47:40.740780,2025-12-08 15:47:44.794468,0 days 00:00:04.053688,0.3621424897026919,0.011151236274059846,7,11,955,3.310400901054441,0.42281648489196055,0.6050251746788898,extensive,final,xgb,pca_hybrid,True,COMPLETE
136,-0.0016559721404409238,2025-12-08 15:47:44.794468,2025-12-08 15:47:51.387579,0 days 00:00:06.593111,0.38757604426976544,0.007349067957751619,6,13,1587,4.091571762793938,0.5952717455032,0.5252163283200102,extensive,final,xgb,pca_hybrid,True,COMPLETE
137,-0.0016559721404409238,2025-12-08 15:47:51.387579,2025-12-08 15:47:54.113750,0 days 00:00:02.726171,0.7589986934011336,0.002984705694166225,9,19,605,3.3558719994492714,12.444108433040489,0.5495302245295781,extensive,final,xgb,pca_hybrid,True,COMPLETE
138,-0.0016559721404409238,2025-12-08 15:47:54.113750,2025-12-08 15:48:07.809972,0 days 00:00:13.696222,0.8910140828348714,0.0057599909545213495,4,14,3477,3.5377261663885013,8.273090621465482,0.4152062157935777,extensive,final,xgb,pca_hybrid,True,COMPLETE
139,-0.0016559721404409238,2025-12-08 15:48:07.809972,2025-12-08 15:48:22.160417,0 days 00:00:14.350445,0.5099104835703043,0.0013928941327790315,3,17,3655,3.700853916638333,1.447339235693678,0.3027733409197257,extensive,final,xgb,pca_hybrid,True,COMPLETE
140,-0.0016603775657625015,2025-12-08 15:48:22.161467,2025-12-08 15:48:23.841364,0 days 00:00:01.679897,0.732707486736949,0.0018660508276484608,7,15,294,1.18361761622784,0.16810387373741562,0.4642021435997708,extensive,final,xgb,pca_hybrid,True,COMPLETE
141,-0.0016559721404409238,2025-12-08 15:48:23.842366,2025-12-08 15:48:28.004740,0 days 00:00:04.162374,0.4138560036130212,0.012109761148588473,4,6,954,4.280680435872206,0.12348607823086735,0.5138549025452339,extensive,final,xgb,pca_hybrid,True,COMPLETE
142,-0.0016559721404409238,2025-12-08 15:48:28.004740,2025-12-08 15:48:35.178149,0 days 00:00:07.173409,0.4032317304906305,0.002549617584892793,4,5,1778,4.741035206835924,0.14359738931009527,0.49656114925736644,extensive,final,xgb,pca_hybrid,True,COMPLETE
143,-0.0016559721404409238,2025-12-08 15:48:35.178149,2025-12-08 15:48:39.908610,0 days 00:00:04.730461,0.4418801706152644,0.009988078751023949,4,8,1116,3.8129675255929394,0.2813194950195837,0.5719921995382954,extensive,final,xgb,pca_hybrid,True,COMPLETE
144,-0.0016559721404409238,2025-12-08 15:48:39.908610,2025-12-08 15:48:43.578347,0 days 00:00:03.669737,0.48039329659895463,0.030343597765491236,5,2,870,3.1830480750132586,0.10662611936854761,0.4521117335587812,extensive,final,xgb,pca_hybrid,True,COMPLETE
145,-0.0016559721404409238,2025-12-08 15:48:43.578347,2025-12-08 15:48:45.485399,0 days 00:00:01.907052,0.4227548334643858,0.010482329704174077,3,4,393,4.461321239900392,4.017048347903627,0.6312249772739343,extensive,final,xgb,pca_hybrid,True,COMPLETE
146,-0.0016559721404409238,2025-12-08 15:48:45.485399,2025-12-08 15:48:56.712385,0 days 00:00:11.226986,0.5210565222405897,0.008637687996426118,8,7,2848,3.8997139689894214,5.4848927445084605,0.5308163133840782,extensive,final,xgb,pca_hybrid,True,COMPLETE
147,-0.0016559721404409238,2025-12-08 15:48:56.712385,2025-12-08 15:49:00.925662,0 days 00:00:04.213277,0.5352983930546706,0.013384662320791024,10,6,1008,4.188092463279265,3.452794026962793,0.5430754768499738,extensive,final,xgb,pca_hybrid,True,COMPLETE
148,-0.0016559721404409238,2025-12-08 15:49:00.925662,2025-12-08 15:49:03.440659,0 days 00:00:02.514997,0.4536066574013955,0.007786241857617262,6,8,480,3.601992693991966,0.11497982906424113,0.7117659198087695,extensive,final,xgb,pca_hybrid,True,COMPLETE
149,-0.0016559721404409238,2025-12-08 15:49:03.440659,2025-12-08 15:49:18.244992,0 days 00:00:14.804333,0.4955117228911187,0.0020706760597898224,4,3,3754,2.560690233522796,7.661243555635239,0.8478117796033594,extensive,final,xgb,pca_hybrid,True,COMPLETE
150,-0.001664760020499682,2025-12-08 15:49:18.244992,2025-12-08 15:49:21.393443,0 days 00:00:03.148451,0.3011581834860926,0.011574398433296993,3,12,687,1.6521575689414854,0.4816803179070689,0.8220270457879946,extensive,final,xgb,pca_hybrid,True,COMPLETE
151,-0.0016559721404409238,2025-12-08 15:49:21.393443,2025-12-08 15:49:29.231101,0 days 00:00:07.837658,0.3250224264724794,0.016172207451156693,6,18,1952,2.791648220312002,0.24223052970518752,0.764631367236072,extensive,final,xgb,pca_hybrid,True,COMPLETE
152,-0.0016559721404409238,2025-12-08 15:49:29.231101,2025-12-08 15:49:34.976676,0 days 00:00:05.745575,0.36802866357103503,0.018795856428555222,6,16,1408,2.9451861844178078,1.1193093050014653,0.39874810348647893,extensive,final,xgb,pca_hybrid,True,COMPLETE
153,-0.0016559721404409238,2025-12-08 15:49:34.976676,2025-12-08 15:49:41.958907,0 days 00:00:06.982231,0.33492671357014003,0.009067482642393897,6,20,1697,4.021637049758819,0.2004988960922389,0.4353031469474368,extensive,final,xgb,pca_hybrid,True,COMPLETE
154,-0.0016559721404409238,2025-12-08 15:49:41.958907,2025-12-08 15:49:50.512636,0 days 00:00:08.553729,0.3513519768559531,0.04672580705592049,7,13,2119,3.1958783428341606,14.396890288656877,0.35840426868991615,extensive,final,xgb,pca_hybrid,True,COMPLETE
155,-0.0016559721404409238,2025-12-08 15:49:50.512636,2025-12-08 15:49:55.457889,0 days 00:00:04.945253,0.38205737507308524,0.0069082909032154565,5,18,1135,1.9032906807490557,0.1508369551209468,0.37144909495493134,extensive,final,xgb,pca_hybrid,True,COMPLETE
156,-0.0016559721404409238,2025-12-08 15:49:55.457889,2025-12-08 15:50:04.682628,0 days 00:00:09.224739,0.6390677514448752,0.02204391189371513,6,7,2274,3.063320828156156,9.272381441958206,0.6820975812819257,extensive,final,xgb,pca_hybrid,True,COMPLETE
157,-0.0019038917447476618,2025-12-08 15:50:04.682628,2025-12-08 15:50:10.145739,0 days 00:00:05.463111,0.39480367348166057,0.009891376785611698,4,17,1236,1.2617120513370192,17.209043677720075,0.6604953904425305,extensive,final,xgb,pca_hybrid,True,COMPLETE
158,-0.0016559721404409238,2025-12-08 15:50:10.148061,2025-12-08 15:50:14.039576,0 days 00:00:03.891515,0.314911009106047,0.03825445581617422,9,12,797,2.6915260636799485,0.5340749473019644,0.4117327636952583,extensive,final,xgb,pca_hybrid,True,COMPLETE
159,-0.0016559721404409238,2025-12-08 15:50:14.039576,2025-12-08 15:50:16.058467,0 days 00:00:02.018891,0.4091953122572983,0.014946377843173927,8,14,347,2.0292109400856044,0.34881718392925526,0.4788610851305048,extensive,final,xgb,pca_hybrid,True,COMPLETE
160,-0.0016642760299157011,2025-12-08 15:50:16.058467,2025-12-08 15:50:26.719828,0 days 00:00:10.661361,0.8494390916247372,0.006094800618159694,3,11,2588,1.4878182239448883,0.7760926194706473,0.4415527699697214,extensive,final,xgb,pca_hybrid,True,COMPLETE
161,-0.0016559721404409238,2025-12-08 15:50:26.719828,2025-12-08 15:50:29.474729,0 days 00:00:02.754901,0.595082632967229,0.0026915820840019335,4,10,553,4.561107310441544,4.628713667813555,0.5359220695974316,extensive,final,xgb,pca_hybrid,True,COMPLETE
162,-0.0016559721404409238,2025-12-08 15:50:29.476734,2025-12-08 15:50:41.751239,0 days 00:00:12.274505,0.5854720921220175,0.002247012276951833,4,9,3117,4.106117986298884,2.700598614617133,0.5550935746753548,extensive,final,xgb,pca_hybrid,True,COMPLETE
163,-0.0016559721404409238,2025-12-08 15:50:41.751239,2025-12-08 15:50:45.234765,0 days 00:00:03.483526,0.7818639171020156,0.0028770484169722936,4,15,833,2.3377966243221207,3.5788901838901674,0.6425795329160854,extensive,final,xgb,pca_hybrid,True,COMPLETE
164,-0.0016559721404409238,2025-12-08 15:50:45.234765,2025-12-08 15:50:56.964093,0 days 00:00:11.729328,0.5715092676758958,0.0011589991942530973,5,11,2978,4.327589887673864,1.337249612915711,0.5086967722890996,extensive,final,xgb,pca_hybrid,True,COMPLETE
165,-0.0016559721404409238,2025-12-08 15:50:56.964093,2025-12-08 15:51:00.514399,0 days 00:00:03.550306,0.6827784193537709,0.024673249244097126,3,5,747,4.880816425231731,5.923745651922992,0.3880933129073868,extensive,final,xgb,pca_hybrid,True,COMPLETE
166,-0.0016559721404409238,2025-12-08 15:51:00.514399,2025-12-08 15:51:03.770630,0 days 00:00:03.256231,0.5519293001281613,0.017628263901832527,4,13,637,1.777218129739276,5.09863794571028,0.4241561417739915,extensive,final,xgb,pca_hybrid,True,COMPLETE
167,-0.0016559721404409238,2025-12-08 15:51:03.771892,2025-12-08 15:51:13.804683,0 days 00:00:10.032791,0.641610044831155,0.004732577527073082,3,19,2459,3.9380905048634913,0.9212091221642293,0.33458433949662636,extensive,final,xgb,pca_hybrid,True,COMPLETE
168,-0.0016559721404409238,2025-12-08 15:51:13.805882,2025-12-08 15:51:29.558353,0 days 00:00:15.752471,0.6978516917054312,0.010590647405187252,6,7,3970,3.7114369771573426,0.44179173624140616,0.7345311776654565,extensive,final,xgb,pca_hybrid,True,COMPLETE
169,-0.0016559721404409238,2025-12-08 15:51:29.559363,2025-12-08 15:51:33.670851,0 days 00:00:04.111488,0.6248273590573564,0.0024206474136255277,8,1,928,3.4988472036986504,6.850212982033792,0.8940049782225056,extensive,final,xgb,pca_hybrid,True,COMPLETE
170,-0.0016559721404409238,2025-12-08 15:51:33.670851,2025-12-08 15:51:36.254701,0 days 00:00:02.583850,0.4334184825581717,0.028798548637988024,10,8,449,3.3467928313098376,3.098285644071201,0.40545221940360365,extensive,final,xgb,pca_hybrid,True,COMPLETE
171,-0.0016559721404409238,2025-12-08 15:51:36.254701,2025-12-08 15:51:43.706269,0 days 00:00:07.451568,0.6150190512578162,0.003660146461464304,9,10,1828,3.075786826449307,1.0904635043578177,0.4639046689002098,extensive,final,xgb,pca_hybrid,True,COMPLETE
172,-0.0016559721404409238,2025-12-08 15:51:43.707404,2025-12-08 15:51:50.399814,0 days 00:00:06.692410,0.47690384969326804,0.006866760992737124,7,10,1582,2.997641584371216,1.856633879646344,0.5189884085446823,extensive,final,xgb,pca_hybrid,True,COMPLETE
173,-0.0016559721404409238,2025-12-08 15:51:50.400824,2025-12-08 15:51:56.705923,0 days 00:00:06.305099,0.5083835105622597,0.008056830856769772,7,9,1532,2.8359987616508517,1.4948468285428562,0.44596710419601715,extensive,final,xgb,pca_hybrid,True,COMPLETE
174,-0.0016559721404409238,2025-12-08 15:51:56.706921,2025-12-08 15:51:58.479592,0 days 00:00:01.772671,0.45997859991210266,0.004070160552861855,8,6,207,2.5091596203294646,6.414782307670618,0.5812277037981287,extensive,final,xgb,pca_hybrid,True,COMPLETE
175,-0.0016559721404409238,2025-12-08 15:51:58.479592,2025-12-08 15:52:06.513189,0 days 00:00:08.033597,0.5190554066051961,0.009465310634881584,4,12,1959,2.9125425823803432,11.539571031955997,0.49346386809390747,extensive,final,xgb,pca_hybrid,True,COMPLETE
176,-0.0016559721404409238,2025-12-08 15:52:06.513189,2025-12-08 15:52:12.601882,0 days 00:00:06.088693,0.5378441363516151,0.00648387471723332,8,11,1472,2.195520023649498,0.6251223129918454,0.4294133752336171,extensive,final,xgb,pca_hybrid,True,COMPLETE
177,-0.0016559721404409238,2025-12-08 15:52:12.601882,2025-12-08 15:52:22.339381,0 days 00:00:09.737499,0.4964820932911959,0.005525859153841143,5,13,2357,4.41406294676661,1.6332882893385978,0.41442241812513625,extensive,final,xgb,pca_hybrid,True,COMPLETE
178,-0.0016559721404409238,2025-12-08 15:52:22.339381,2025-12-08 15:52:26.691813,0 days 00:00:04.352432,0.658097837960029,0.003210597838433326,9,8,1015,3.2491027238133907,1.2802392106242173,0.5988418612808851,extensive,final,xgb,pca_hybrid,True,COMPLETE
179,-0.0016559721404409238,2025-12-08 15:52:26.693482,2025-12-08 15:52:35.079534,0 days 00:00:08.386052,0.3457252832017055,0.019517874257010275,3,9,2051,2.4032334483643405,7.940092110035839,0.6963576098126215,extensive,final,xgb,pca_hybrid,True,COMPLETE
180,-0.0016559721404409238,2025-12-08 15:52:35.079534,2025-12-08 15:52:40.841732,0 days 00:00:05.762198,0.37495228473532777,0.00838045383616673,7,3,1311,3.992526575396227,0.17497504181244228,0.7898295588468108,extensive,final,xgb,pca_hybrid,True,COMPLETE
181,-0.0016559721404409238,2025-12-08 15:52:40.841732,2025-12-08 15:52:44.291547,0 days 00:00:03.449815,0.3601591653248904,0.026779574077591236,3,14,678,3.620120704449518,0.206709534342999,0.3790899304090872,extensive,final,xgb,pca_hybrid,True,COMPLETE
182,-0.0016559721404409238,2025-12-08 15:52:44.292550,2025-12-08 15:52:47.466946,0 days 00:00:03.174396,0.7543207127109113,0.033426775481813914,3,12,538,3.842733638202773,0.2418680917917554,0.31512795807878974,extensive,final,xgb,pca_hybrid,True,COMPLETE
183,-0.0016559721404409238,2025-12-08 15:52:47.466946,2025-12-08 15:52:51.356925,0 days 00:00:03.889979,0.7157709460097071,0.022252333571374454,3,13,811,3.1463560889271402,0.19572721815805497,0.35407115281221235,extensive,final,xgb,pca_hybrid,True,COMPLETE
184,-0.0016559721404409238,2025-12-08 15:52:51.356925,2025-12-08 15:52:55.162519,0 days 00:00:03.805594,0.39469440648921195,0.02444198217676425,3,14,892,3.407509109876189,0.29376083478752224,0.8100013804727892,extensive,final,xgb,pca_hybrid,True,COMPLETE
185,-0.0016559721404409238,2025-12-08 15:52:55.163502,2025-12-08 15:53:09.192233,0 days 00:00:14.028731,0.7963132388185937,0.0019833323366283432,4,12,3537,3.710840458588042,0.7068653133553314,0.45406005228178,extensive,final,xgb,pca_hybrid,True,COMPLETE
186,-0.0016559721404409238,2025-12-08 15:53:09.193235,2025-12-08 15:53:17.844665,0 days 00:00:08.651430,0.4183714090847007,0.02047231219094703,9,19,2204,4.067441198035196,4.446997386854038,0.4694799465771059,extensive,final,xgb,pca_hybrid,True,COMPLETE
187,-0.0016559721404409238,2025-12-08 15:53:17.846193,2025-12-08 15:53:19.692521,0 days 00:00:01.846328,0.382534492925794,0.013793443557041174,5,10,368,3.5000311764545695,0.16007382536534429,0.43382877803766784,extensive,final,xgb,pca_hybrid,True,COMPLETE
188,-0.0016559721404409238,2025-12-08 15:53:19.693620,2025-12-08 15:53:21.744432,0 days 00:00:02.050812,0.48527049502863345,0.002622001723846837,6,13,599,4.15331134911723,0.9542670597568027,0.33623643819621907,extensive,final,xgb,pca_hybrid,True,COMPLETE
189,-0.0016559721404409238,2025-12-08 15:53:21.744432,2025-12-08 15:53:26.343829,0 days 00:00:04.599397,0.7701430939660444,0.0010134302157756034,3,16,1145,4.7901978706847315,7.279952216518538,0.39477475376202664,extensive,final,xgb,pca_hybrid,True,COMPLETE
190,-0.0016559721404409238,2025-12-08 15:53:26.343829,2025-12-08 15:53:30.067353,0 days 00:00:03.723524,0.40429468746090286,0.011019029757285593,10,11,734,2.7279102246643228,19.82992498409252,0.8820956743447959,extensive,final,xgb,pca_hybrid,True,COMPLETE
191,-0.0016559721404409238,2025-12-08 15:53:30.067353,2025-12-08 15:53:32.645189,0 days 00:00:02.577836,0.44655556972854143,0.001386916179265735,6,5,496,2.796196198208101,0.7811766942241944,0.4032815881692139,extensive,final,xgb,pca_hybrid,True,COMPLETE
192,-0.0016559721404409238,2025-12-08 15:53:32.646244,2025-12-08 15:53:35.846349,0 days 00:00:03.200105,0.46873648680846064,0.0018001670346771792,6,5,662,2.577355996479608,0.5848760650622411,0.42123843877072387,extensive,final,xgb,pca_hybrid,True,COMPLETE
193,-0.0016559721404409238,2025-12-08 15:53:35.846349,2025-12-08 15:53:37.745196,0 days 00:00:01.898847,0.4361942131501958,0.002125658462900785,6,4,305,2.9416985555370276,0.8536085816799875,0.37010236516732886,extensive,final,xgb,pca_hybrid,True,COMPLETE
194,-0.0012437956135464094,2025-12-08 15:53:37.745685,2025-12-08 15:53:48.374878,0 days 00:00:10.629193,0.41992886364905835,0.0022900842702124283,7,6,770,0.11826776881822143,0.22724677596498272,0.3877452373858071,extensive,final,xgb,pca_hybrid,True,COMPLETE
195,-0.001205184785822951,2025-12-08 15:53:48.374878,2025-12-08 15:53:57.795260,0 days 00:00:09.420382,0.8125416471655126,0.002431732350616008,7,6,750,0.30815045339750197,0.22512189654664655,0.346620530017053,extensive,final,xgb,pca_hybrid,True,COMPLETE
