number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
286,-0.0016559720935109083,2025-12-08 14:19:01.347148,2025-12-08 14:19:03.480905,0 days 00:00:02.133757,0.8175573194444391,0.013324743242636853,10,82,3710,107,2.8575616272883675,0.5016485892446853,0.8039301467750715,extensive,final,lgbm,pca_hybrid,True,COMPLETE
287,-0.0016559720935109083,2025-12-08 14:19:03.480905,2025-12-08 14:19:05.234746,0 days 00:00:01.753841,0.7336217190946344,0.008533978382651321,8,43,1351,83,2.1792281974679883,1.1714599119860272,0.8574240559960163,extensive,final,lgbm,pca_hybrid,True,COMPLETE
288,-0.0016559720935109083,2025-12-08 14:19:05.235857,2025-12-08 14:19:06.863879,0 days 00:00:01.628022,0.8876413833566975,0.02182369133896709,4,10,385,96,1.3354659008494902,0.6246802966959226,0.765064161649687,extensive,final,lgbm,pca_hybrid,True,COMPLETE
289,-0.0016559720935109083,2025-12-08 14:19:06.863879,2025-12-08 14:19:08.865380,0 days 00:00:02.001501,0.9476766854390036,0.01742344831658999,7,62,2275,75,1.8131137823913437,0.12010900549477731,0.9994234489284751,extensive,final,lgbm,pca_hybrid,True,COMPLETE
290,-0.0016559720935109083,2025-12-08 14:19:08.865380,2025-12-08 14:19:10.736337,0 days 00:00:01.870957,0.7961238305035984,0.019014322440913153,9,58,1115,111,4.711213925633431,1.5906801664260897,0.5167456274853133,extensive,final,lgbm,pca_hybrid,True,COMPLETE
291,-0.0016559720935109083,2025-12-08 14:19:10.737427,2025-12-08 14:19:12.632552,0 days 00:00:01.895125,0.6337914649798455,0.023408326979751187,3,31,1576,65,3.2768324497085577,0.7373076465949694,0.5008042929745683,extensive,final,lgbm,pca_hybrid,True,COMPLETE
292,-0.0016559720935109083,2025-12-08 14:19:12.632552,2025-12-08 14:19:14.509635,0 days 00:00:01.877083,0.8506244061061033,0.006350271416393474,10,98,2657,94,3.597169654594729,0.9070342817595309,0.537390976668171,extensive,final,lgbm,pca_hybrid,True,COMPLETE
293,-0.0016559720935109083,2025-12-08 14:19:14.509635,2025-12-08 14:19:16.298345,0 days 00:00:01.788710,0.9701663078870636,0.05322917250135426,11,16,1015,77,3.0981435688926724,0.5440320872696,0.5551581395955658,extensive,final,lgbm,pca_hybrid,True,COMPLETE
294,-0.0016559720935109083,2025-12-08 14:19:16.298345,2025-12-08 14:19:18.116697,0 days 00:00:01.818352,0.7762655945608143,0.03004047994906158,6,66,1206,80,1.6036701136738443,0.2008697462581239,0.7104228625524864,extensive,final,lgbm,pca_hybrid,True,COMPLETE
295,-0.0016559720935109083,2025-12-08 14:19:18.116697,2025-12-08 14:19:19.921943,0 days 00:00:01.805246,0.8299814403774185,0.07148639964479861,7,69,2446,90,4.041714600963013,0.37319362164986086,0.9222659644487635,extensive,final,lgbm,pca_hybrid,True,COMPLETE
296,-0.0016559720935109083,2025-12-08 14:19:19.921943,2025-12-08 14:19:21.667576,0 days 00:00:01.745633,0.8705609675820681,0.0601075408738252,12,63,2570,92,2.3977930401573366,0.30577180025192713,0.5707020358988921,extensive,final,lgbm,pca_hybrid,True,COMPLETE
297,-0.0016559720935109083,2025-12-08 14:19:21.667576,2025-12-08 14:19:23.499972,0 days 00:00:01.832396,0.9861002571125413,0.008074343153403054,5,76,3626,118,2.7767484736752897,1.0362938349603898,0.6918528058924124,extensive,final,lgbm,pca_hybrid,True,COMPLETE
298,-0.0016559720935109083,2025-12-08 14:19:23.500978,2025-12-08 14:19:25.386332,0 days 00:00:01.885354,0.9371286152978793,0.016746096784217963,8,39,3890,88,1.7137762607201315,1.4199074883601965,0.9343055030796823,extensive,final,lgbm,pca_hybrid,True,COMPLETE
299,-0.0016559720935109083,2025-12-08 14:19:25.386837,2025-12-08 14:19:26.862223,0 days 00:00:01.475386,0.7453830211765219,0.010062700034438068,4,94,439,64,4.532067483492195,0.13970191685846384,0.6793764942059858,extensive,final,lgbm,pca_hybrid,True,COMPLETE
