number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
98,-0.00040716483810513776,2025-12-08 16:33:37.791688,2025-12-08 16:33:46.759588,0 days 00:00:08.967900,0.7479216590414289,0.049432284763322135,7,2,2104,1.251273551938563,0.40380085928094317,0.8142818022425083,extensive,final,xgb,pca_block,True,COMPLETE
99,-0.001393331930289084,2025-12-08 16:33:46.760593,2025-12-08 16:33:55.700000,0 days 00:00:08.939407,0.6981184103908417,0.029145020945981277,7,5,1943,0.9024878068764334,0.36647337049574585,0.39419848241541955,extensive,final,xgb,pca_block,True,COMPLETE
100,-0.0004183913205355975,2025-12-08 16:33:55.700000,2025-12-08 16:34:05.676707,0 days 00:00:09.976707,0.6169201367695626,0.021087771076500162,6,7,2375,1.1222594088764362,3.4997204944346296,0.8742782022591418,extensive,final,xgb,pca_block,True,COMPLETE
101,0.00010557242655144054,2025-12-08 16:34:05.677853,2025-12-08 16:34:14.991303,0 days 00:00:09.313450,0.727138143843289,0.03130755750771319,7,7,2193,1.1009367998328308,0.4364072661318899,0.8318715341972541,extensive,final,xgb,pca_block,True,COMPLETE
102,-0.0013135411225056275,2025-12-08 16:34:14.991303,2025-12-08 16:34:25.896253,0 days 00:00:10.904950,0.675494880161862,0.030720144083747604,7,7,2695,1.40801092721507,0.4880858697814917,0.8264415199581815,extensive,final,xgb,pca_block,True,COMPLETE
103,-0.010477397940562275,2025-12-08 16:34:25.897206,2025-12-08 16:34:37.144587,0 days 00:00:11.247381,0.727565914203225,0.027861487977531664,7,6,2161,0.7276952730100348,0.261310373182795,0.7964376211092854,extensive,final,xgb,pca_block,True,COMPLETE
104,-0.00015204213794857888,2025-12-08 16:34:37.145631,2025-12-08 16:34:38.899011,0 days 00:00:01.753380,0.7836903462815195,0.039916947304769454,7,8,291,1.0479588258119488,0.312623990982083,0.8548787882219193,extensive,final,xgb,pca_block,True,COMPLETE
105,-0.0010148327739932423,2025-12-08 16:34:38.899011,2025-12-08 16:34:40.591548,0 days 00:00:01.692537,0.7795581057616249,0.044285456462013,6,9,342,1.2603820581930523,0.4255832186823979,0.8999027230281729,extensive,final,xgb,pca_block,True,COMPLETE
106,-0.0102098825657857,2025-12-08 16:34:40.591548,2025-12-08 16:34:47.862775,0 days 00:00:07.271227,0.77098726109342,0.01916962877569375,7,8,915,0.5976822239575859,0.3287887496875048,0.5872387894520694,extensive,final,xgb,pca_block,True,COMPLETE
107,-0.0016559721404409238,2025-12-08 16:34:47.863896,2025-12-08 16:34:52.229011,0 days 00:00:04.365115,0.7492752871119024,0.03871049611962832,6,8,1000,4.796460292945328,0.2982694971109879,0.5461502487256656,extensive,final,xgb,pca_block,True,COMPLETE
108,-0.0003996978522984677,2025-12-08 16:34:52.229959,2025-12-08 16:35:02.246601,0 days 00:00:10.016642,0.8053831226004186,0.023165290988744817,7,7,2334,1.0048316727888378,0.37533612562754115,0.8598637861819095,extensive,final,xgb,pca_block,True,COMPLETE
109,-0.0016646012392903902,2025-12-08 16:35:02.246601,2025-12-08 16:35:04.965541,0 days 00:00:02.718940,0.785282152150584,0.03175269364367708,7,9,589,1.607807984009308,0.6415834971774754,0.780315544560308,extensive,final,xgb,pca_block,True,COMPLETE
110,-0.09514000292219242,2025-12-08 16:35:04.965541,2025-12-08 16:35:15.735919,0 days 00:00:10.770378,0.6507728733122493,0.040938626034411375,7,8,1260,0.3863847973706176,0.24227167270045288,0.8430204612968195,extensive,final,xgb,pca_block,True,COMPLETE
111,-0.0006354735206300921,2025-12-08 16:35:15.736425,2025-12-08 16:35:26.563931,0 days 00:00:10.827506,0.7640039205675851,0.03354513750219737,7,5,2595,1.1499608671397377,0.15902621410316614,0.8849958516782721,extensive,final,xgb,pca_block,True,COMPLETE
112,-0.0010568855441754899,2025-12-08 16:35:26.565062,2025-12-08 16:35:37.165162,0 days 00:00:10.600100,0.3878194691933556,0.015999452574985414,7,7,2227,0.8383780844219165,0.1843712474221202,0.8297546413484298,extensive,final,xgb,pca_block,True,COMPLETE
113,-0.0006709681142870553,2025-12-08 16:35:37.165759,2025-12-08 16:35:40.297527,0 days 00:00:03.131768,0.7251052425233802,0.026997221000895237,7,3,594,1.0400235858841644,0.4622641343014688,0.8136661027879835,extensive,final,xgb,pca_block,True,COMPLETE
114,-0.0007223966634660369,2025-12-08 16:35:40.298568,2025-12-08 16:35:50.469093,0 days 00:00:10.170525,0.4667025586425472,0.03609511019491895,6,6,2456,1.1998790194682425,0.2880860864571531,0.8512832008496704,extensive,final,xgb,pca_block,True,COMPLETE
115,-0.0005916103049474764,2025-12-08 16:35:50.469601,2025-12-08 16:36:04.982268,0 days 00:00:14.512667,0.816100884026141,0.002828550356681543,7,7,2832,0.897669361262051,0.23319315443620717,0.8748477634259989,extensive,final,xgb,pca_block,True,COMPLETE
116,-0.0013496614549393104,2025-12-08 16:36:04.982268,2025-12-08 16:36:13.479866,0 days 00:00:08.497598,0.7413702260559881,0.021791432266612128,6,5,2050,1.3581800174967593,0.19413583626782738,0.8594646685981351,extensive,final,xgb,pca_block,True,COMPLETE
117,-0.00019596752724641378,2025-12-08 16:36:13.481028,2025-12-08 16:36:22.201533,0 days 00:00:08.720505,0.7539974023056263,0.025724343501767312,8,6,1961,1.044155942120028,0.34176814822235535,0.8412315245160495,extensive,final,xgb,pca_block,True,COMPLETE
118,-0.0016559721404409238,2025-12-08 16:36:22.201533,2025-12-08 16:36:30.301297,0 days 00:00:08.099764,0.7972325385935269,0.025692081905096326,8,7,1964,3.2152152991996106,0.3401724049793115,0.44976612973598884,extensive,final,xgb,pca_block,True,COMPLETE
119,-0.003452822707415315,2025-12-08 16:36:30.302108,2025-12-08 16:36:39.966795,0 days 00:00:09.664687,0.7564655731697714,0.02378650651424233,8,8,1807,0.7448942976880706,0.5633005594265632,0.842219303725909,extensive,final,xgb,pca_block,True,COMPLETE
120,-0.0016594727470831128,2025-12-08 16:36:39.966795,2025-12-08 16:36:50.279561,0 days 00:00:10.312766,0.7004227457746285,0.01855688593906304,8,6,2524,1.4779334429495368,0.42969329241505083,0.8659083980847853,extensive,final,xgb,pca_block,True,COMPLETE
121,-0.0002687945706040251,2025-12-08 16:36:50.280562,2025-12-08 16:36:59.524522,0 days 00:00:09.243960,0.5866526641353302,0.02939197590959263,7,7,2141,1.0874716145305268,0.38087807605643653,0.8237446417410346,extensive,final,xgb,pca_block,True,COMPLETE
122,0.00014472370270805315,2025-12-08 16:36:59.525110,2025-12-08 16:37:08.800336,0 days 00:00:09.275226,0.589971617725788,0.02889760848608309,7,7,2140,1.018959043862721,0.32428753387911896,0.8351454314473299,extensive,final,xgb,pca_block,True,COMPLETE
123,-0.0005668667509019695,2025-12-08 16:37:08.800876,2025-12-08 16:37:18.670281,0 days 00:00:09.869405,0.586569451674205,0.02989610230151167,7,6,2287,1.0091775839759687,0.3733183758471834,0.8215435594657614,extensive,final,xgb,pca_block,True,COMPLETE
124,-0.0008706356543645525,2025-12-08 16:37:18.671089,2025-12-08 16:37:27.737628,0 days 00:00:09.066539,0.5454996058868862,0.027309179350205413,7,7,2149,1.2667662287915125,0.32278329740353306,0.8299330855569744,extensive,final,xgb,pca_block,True,COMPLETE
125,-0.0008339613413154146,2025-12-08 16:37:27.738638,2025-12-08 16:37:38.678427,0 days 00:00:10.939789,0.5613204098130279,0.019910373678090662,8,8,2203,0.9133795246787807,0.5181379443202294,0.638124324788921,extensive,final,xgb,pca_block,True,COMPLETE
126,-0.010865219010975924,2025-12-08 16:37:38.679428,2025-12-08 16:37:53.541191,0 days 00:00:14.861763,0.5968507207189906,0.02527879400377375,7,9,3013,0.6590032336159769,0.36780691336004034,0.8796270274579671,extensive,final,xgb,pca_block,True,COMPLETE
127,-0.0035162857118281967,2025-12-08 16:37:53.541191,2025-12-08 16:38:05.085666,0 days 00:00:11.544475,0.6209239077082475,0.031096191675352353,8,7,2375,0.8269931092171869,0.4533443759237928,0.7529051884395155,extensive,final,xgb,pca_block,True,COMPLETE
128,-0.0016559721404409238,2025-12-08 16:38:05.091013,2025-12-08 16:38:12.825258,0 days 00:00:07.734245,0.5915097879115965,0.02209152370210118,7,6,1885,2.682379389128347,0.39659180358307455,0.8547467914350844,extensive,final,xgb,pca_block,True,COMPLETE
129,-0.0004850394319626898,2025-12-08 16:38:12.826787,2025-12-08 16:38:19.723062,0 days 00:00:06.896275,0.5825655071880179,0.028557047624648793,7,10,1585,1.0886739611075118,0.30338668091782756,0.8904814817043336,extensive,final,xgb,pca_block,True,COMPLETE
130,-0.00024042552784582968,2025-12-08 16:38:19.724240,2025-12-08 16:38:28.420934,0 days 00:00:08.696694,0.6323453610322273,0.006564193372671071,8,1,1745,0.973872463370272,6.246756123717705,0.8085336870622744,extensive,final,xgb,pca_block,True,COMPLETE
131,-0.0006444762337758,2025-12-08 16:38:28.422320,2025-12-08 16:38:37.017811,0 days 00:00:08.595491,0.6341812332162803,0.006417346477651067,8,2,1727,0.9563069308443177,12.88500986575188,0.8380635168158699,extensive,final,xgb,pca_block,True,COMPLETE
132,-0.001150132318042581,2025-12-08 16:38:37.017811,2025-12-08 16:38:43.717478,0 days 00:00:06.699667,0.6082405299963494,0.005639435516824165,8,1,1465,1.2195307411742424,2.8114100845230956,0.8093837708921868,extensive,final,xgb,pca_block,True,COMPLETE
133,-0.0005990223928718693,2025-12-08 16:38:43.718482,2025-12-08 16:38:52.675612,0 days 00:00:08.957130,0.5713244880364606,0.0076317833897881745,8,1,1936,1.0489869007291661,8.402837619743718,0.7932687019149098,extensive,final,xgb,pca_block,True,COMPLETE
134,-0.0014354855536437376,2025-12-08 16:38:52.676613,2025-12-08 16:39:01.112684,0 days 00:00:08.436071,0.7167284452297477,0.008636091420436077,7,1,2011,1.3178662784626383,19.763213893766242,0.8691977086645908,extensive,final,xgb,pca_block,True,COMPLETE
135,-0.010541633704813128,2025-12-08 16:39:01.112684,2025-12-08 16:39:11.876544,0 days 00:00:10.763860,0.6746244260790216,0.006624069950773525,3,6,1835,0.5147152403302938,7.333722955989891,0.8217892786265755,extensive,final,xgb,pca_block,True,COMPLETE
136,-0.0010750990564376932,2025-12-08 16:39:11.877560,2025-12-08 16:39:14.294349,0 days 00:00:02.416789,0.7387519446270917,0.0049492377131099925,7,8,217,0.7857125235996005,1.8441592025104956,0.850845860856554,extensive,final,xgb,pca_block,True,COMPLETE
137,-0.00045476804052935194,2025-12-08 16:39:14.294349,2025-12-08 16:39:22.407991,0 days 00:00:08.113642,0.7711095215236243,0.023896321004285886,8,7,1665,0.9083462543207813,1.4600526325505658,0.8343120558615328,extensive,final,xgb,pca_block,True,COMPLETE
138,-0.00032828612636589166,2025-12-08 16:39:22.407991,2025-12-08 16:39:32.449702,0 days 00:00:10.041711,0.7528961150350306,0.026068676760512437,7,6,2327,1.1507950832250424,3.8700636520270417,0.6784205536905834,extensive,final,xgb,pca_block,True,COMPLETE
139,-0.0015742288421037494,2025-12-08 16:39:32.450708,2025-12-08 16:39:41.542157,0 days 00:00:09.091449,0.727168712474475,0.004131131730510898,7,2,2203,1.4153676615997683,5.080265876790652,0.7764798422526872,extensive,final,xgb,pca_block,True,COMPLETE
140,-4.0878133050537e-05,2025-12-08 16:39:41.542157,2025-12-08 16:39:47.860166,0 days 00:00:06.318009,0.6921112355724741,0.0370608597843069,7,7,1383,1.064224453625278,0.26881426289110805,0.7622533608774326,extensive,final,xgb,pca_block,True,COMPLETE
141,-3.158710849981983e-05,2025-12-08 16:39:47.863125,2025-12-08 16:39:55.658348,0 days 00:00:07.795223,0.7102883512779476,0.03366070815409635,7,7,1756,1.0543699999160652,0.34085739643951307,0.7390868881252026,extensive,final,xgb,pca_block,True,COMPLETE
142,-0.0008394995392463726,2025-12-08 16:39:55.659347,2025-12-08 16:40:02.174213,0 days 00:00:06.514866,0.7066621335570359,0.035578351166570946,7,8,1357,0.9494808919452506,0.2554370831271133,0.7094478099529673,extensive,final,xgb,pca_block,True,COMPLETE
143,-0.00029888391931446695,2025-12-08 16:40:02.174213,2025-12-08 16:40:09.387866,0 days 00:00:07.213653,0.6967510797392579,0.03758148505980422,7,7,1573,1.032968213958973,0.34124297680596566,0.7336443427046626,extensive,final,xgb,pca_block,True,COMPLETE
144,-0.00040842115656303246,2025-12-08 16:40:09.387866,2025-12-08 16:40:16.928042,0 days 00:00:07.540176,0.6840405701319306,0.04428787044434364,7,6,1756,1.2053774349853954,0.2762605344315637,0.743647482912896,extensive,final,xgb,pca_block,True,COMPLETE
145,-0.0013718414194195578,2025-12-08 16:40:16.928042,2025-12-08 16:40:24.764434,0 days 00:00:07.836392,0.6611573099318976,0.03271814724141727,8,8,1678,0.8446148268912472,0.2179178582421191,0.8617844024981371,extensive,final,xgb,pca_block,True,COMPLETE
146,-0.0011828055025751756,2025-12-08 16:40:24.764434,2025-12-08 16:40:32.797446,0 days 00:00:08.033012,0.7170962041568508,0.017052083999889077,7,9,1917,1.3295069399971058,0.3240442750536229,0.8103913091758682,extensive,final,xgb,pca_block,True,COMPLETE
147,-0.007930148944979084,2025-12-08 16:40:32.797446,2025-12-08 16:40:39.573419,0 days 00:00:06.775973,0.7437389045396874,0.03099352618988037,6,6,1174,0.6874688914994249,0.48287508584118993,0.7630971907461845,extensive,final,xgb,pca_block,True,COMPLETE
148,-0.0005556625110804866,2025-12-08 16:40:39.573924,2025-12-08 16:40:48.103361,0 days 00:00:08.529437,0.7344481054380951,0.01285223973777834,7,7,1787,1.006086009507928,0.4145468958153007,0.6984848443895357,extensive,final,xgb,pca_block,True,COMPLETE
149,-0.0005245542605784766,2025-12-08 16:40:48.103361,2025-12-08 16:40:54.199926,0 days 00:00:06.096565,0.7815033854015325,0.034935983346036564,7,8,1378,1.2137975807073629,0.28684501007176827,0.7630597635679754,extensive,final,xgb,pca_block,True,COMPLETE
150,-0.0016559721404409238,2025-12-08 16:40:54.200953,2025-12-08 16:40:58.765363,0 days 00:00:04.564410,0.6449565191665051,0.04152689735045734,7,5,1023,2.4314552977451016,0.3427509255438822,0.7216396742315105,extensive,final,xgb,pca_block,True,COMPLETE
151,-0.0011072502610339023,2025-12-08 16:40:58.766375,2025-12-08 16:41:09.232807,0 days 00:00:10.466432,0.7656863399977486,0.0013266534004191964,7,7,2130,1.088682966746088,0.3795816438252217,0.7343398842765211,extensive,final,xgb,pca_block,True,COMPLETE
152,0.00020360741073610633,2025-12-08 16:41:09.232807,2025-12-08 16:41:18.044217,0 days 00:00:08.811410,0.7526023682460655,0.02694869996231326,7,7,1988,1.1038028930193537,0.3052858504786723,0.8463281900171201,extensive,final,xgb,pca_block,True,COMPLETE
153,-7.989408936226461e-05,2025-12-08 16:41:18.044217,2025-12-08 16:41:27.134319,0 days 00:00:09.090102,0.7271049730965667,0.027479647141137573,7,6,2003,0.9594165968290249,0.25388264702741414,0.8454425580603476,extensive,final,xgb,pca_block,True,COMPLETE
154,-0.0016559721404409238,2025-12-08 16:41:27.134836,2025-12-08 16:41:35.553037,0 days 00:00:08.418201,0.7529364530844963,0.027493942898452712,7,6,1993,3.684689679445626,0.26416148616778723,0.8432824112872522,extensive,final,xgb,pca_block,True,COMPLETE
155,-0.0010767431191320103,2025-12-08 16:41:35.553037,2025-12-08 16:41:44.554048,0 days 00:00:09.001011,0.7300829425951605,0.024330374058077812,7,5,2088,1.2775414208225817,0.24251913974267153,0.8687528829920659,extensive,final,xgb,pca_block,True,COMPLETE
156,-0.0007066634743412662,2025-12-08 16:41:44.555889,2025-12-08 16:41:52.649346,0 days 00:00:08.093457,0.7166291635507666,0.02055766568679454,6,7,1896,1.1439693675700124,0.2980033443396546,0.8811268700641491,extensive,final,xgb,pca_block,True,COMPLETE
157,-0.0013275100571483733,2025-12-08 16:41:52.649346,2025-12-08 16:42:03.237076,0 days 00:00:10.587730,0.7631344450080203,0.0225692810844384,7,7,2280,0.8843997928324903,0.2237247799773395,0.8573352508895921,extensive,final,xgb,pca_block,True,COMPLETE
158,-0.0009849665636749345,2025-12-08 16:42:03.237076,2025-12-08 16:42:07.787276,0 days 00:00:04.550200,0.7491781608023409,0.02844506380297149,7,6,775,0.7922681537098311,0.31317283648078026,0.8464734878927872,extensive,final,xgb,pca_block,True,COMPLETE
159,-0.001634082315349043,2025-12-08 16:42:07.788863,2025-12-08 16:42:16.169158,0 days 00:00:08.380295,0.6887460905876374,0.032206185031267015,7,6,1995,1.5407248756692682,0.42115236588899324,0.834565324250561,extensive,final,xgb,pca_block,True,COMPLETE
160,-0.0016075635134827533,2025-12-08 16:42:16.169158,2025-12-08 16:42:23.982913,0 days 00:00:07.813755,0.7019346308491392,0.024301365199418126,7,8,1852,1.4051817558522215,0.26343956235992655,0.8752775859194134,extensive,final,xgb,pca_block,True,COMPLETE
161,-0.00033728690572158254,2025-12-08 16:42:23.982913,2025-12-08 16:42:31.998241,0 days 00:00:08.015328,0.7405826417633237,0.02568613808307754,8,7,1627,0.9462157850597909,0.9817309917055866,0.7991145732415286,extensive,final,xgb,pca_block,True,COMPLETE
162,-0.0002206051782917736,2025-12-08 16:42:31.998241,2025-12-08 16:42:39.873697,0 days 00:00:07.875456,0.7247407805086933,0.037308178160681986,8,8,1739,1.0221856058909553,0.3383690325403973,0.8520063409170605,extensive,final,xgb,pca_block,True,COMPLETE
163,9.632713133833626e-05,2025-12-08 16:42:39.873697,2025-12-08 16:42:48.622194,0 days 00:00:08.748497,0.7242364530165322,0.03680285246548926,7,8,2039,1.0457807467983804,0.3493483918931483,0.8536866844122711,extensive,final,xgb,pca_block,True,COMPLETE
164,-0.0006024393237161382,2025-12-08 16:42:48.623190,2025-12-08 16:42:57.450950,0 days 00:00:08.827760,0.7253355311500863,0.037754483094170746,7,9,2065,1.0762193293324969,0.314243869739605,0.32610040121196626,extensive,final,xgb,pca_block,True,COMPLETE
165,-8.07289178525276e-05,2025-12-08 16:42:57.450950,2025-12-08 16:43:08.040776,0 days 00:00:10.589826,0.7136838539450113,0.03532230307773883,7,8,2441,1.1903326500604587,0.35205664387462754,0.8534483728553038,extensive,final,xgb,pca_block,True,COMPLETE
166,-0.00024902251217003474,2025-12-08 16:43:08.040776,2025-12-08 16:43:18.170780,0 days 00:00:10.130004,0.7139894408204231,0.03415720320710616,7,9,2396,1.2191825026385124,0.33645049834938745,0.8281369276622741,extensive,final,xgb,pca_block,True,COMPLETE
167,-0.00013882963755647756,2025-12-08 16:43:18.170780,2025-12-08 16:43:28.506775,0 days 00:00:10.335995,0.7308755992305451,0.04561671490015735,7,8,2427,1.0140212782935931,0.27466577685266147,0.8435260396854345,extensive,final,xgb,pca_block,True,COMPLETE
168,-0.002416568077643159,2025-12-08 16:43:28.506775,2025-12-08 16:43:40.289665,0 days 00:00:11.782890,0.7773328167151192,0.04599989773925217,7,8,2662,0.8706920260483509,0.2936886810254467,0.844329174816633,extensive,final,xgb,pca_block,True,COMPLETE
169,-0.0007044301208871673,2025-12-08 16:43:40.290549,2025-12-08 16:43:50.540933,0 days 00:00:10.250384,0.7371958966701765,0.0414981401863897,7,8,2428,1.301583904989562,0.24616344856517153,0.6644454561345715,extensive,final,xgb,pca_block,True,COMPLETE
170,-0.005653268325455836,2025-12-08 16:43:50.541643,2025-12-08 16:44:00.843586,0 days 00:00:10.301943,0.7573001911654043,0.040222351250623914,7,10,2221,0.7628992510623808,0.44105858490269545,0.8636502393899804,extensive,final,xgb,pca_block,True,COMPLETE
171,-7.884701060334454e-05,2025-12-08 16:44:00.843938,2025-12-08 16:44:11.711094,0 days 00:00:10.867156,0.7272322167960619,0.0375515032298596,7,8,2534,1.0565552852074689,0.3621168840707482,0.8542428231052024,extensive,final,xgb,pca_block,True,COMPLETE
172,-0.000208973119541526,2025-12-08 16:44:11.711094,2025-12-08 16:44:22.345778,0 days 00:00:10.634684,0.7041088171379914,0.04576066062563674,7,8,2490,1.1173634455668262,0.27851554641555476,0.837172073891509,extensive,final,xgb,pca_block,True,COMPLETE
173,0.0004911809949544876,2025-12-08 16:44:22.346283,2025-12-08 16:44:32.944001,0 days 00:00:10.597718,0.7071827147036024,0.04939751580328495,7,9,2491,1.0081727630517028,0.27871491472132526,0.8390078727743419,extensive,final,xgb,pca_block,True,COMPLETE
174,-0.0001464147437387764,2025-12-08 16:44:32.944001,2025-12-08 16:44:43.692210,0 days 00:00:10.748209,0.7088145821761449,0.04943861255347786,7,9,2556,1.176948393477709,0.2762042937689609,0.8351282480144511,extensive,final,xgb,pca_block,True,COMPLETE
175,-0.00027181590369233327,2025-12-08 16:44:43.692511,2025-12-08 16:44:55.643424,0 days 00:00:11.950913,0.6905156634249948,0.046753473112190115,7,9,2801,1.0011678508276987,0.2048820447442476,0.8200013317330108,extensive,final,xgb,pca_block,True,COMPLETE
176,-0.0007241608997623864,2025-12-08 16:44:55.643424,2025-12-08 16:45:06.699148,0 days 00:00:11.055724,0.6765416730315035,0.04864209521985372,7,9,2625,1.182168583623603,0.2269238546629556,0.8301021882939208,extensive,final,xgb,pca_block,True,COMPLETE
177,-0.0007888168740609602,2025-12-08 16:45:06.700148,2025-12-08 16:45:17.410393,0 days 00:00:10.710245,0.7100552145785928,0.04192775037133198,7,7,2541,1.3102322317811073,0.2643272670214421,0.8430687167522471,extensive,final,xgb,pca_block,True,COMPLETE
178,-0.0003424863235864291,2025-12-08 16:45:17.410393,2025-12-08 16:45:28.543309,0 days 00:00:11.132916,0.7430137787633645,0.04926013764343579,7,8,2563,1.045786525002111,0.19726587953736194,0.8614009709376013,extensive,final,xgb,pca_block,True,COMPLETE
179,8.873038017320756e-05,2025-12-08 16:45:28.544633,2025-12-08 16:45:39.530250,0 days 00:00:10.985617,0.7319772582697154,0.036541421528272285,7,10,2458,0.9059463571042701,0.290154544029655,0.8240532601233549,extensive,final,xgb,pca_block,True,COMPLETE
180,-0.001003417556245149,2025-12-08 16:45:39.530250,2025-12-08 16:45:50.792144,0 days 00:00:11.261894,0.7137041548039441,0.03906940299304553,7,10,2471,0.8779409871125131,0.24677699304028383,0.8289740484013817,extensive,final,xgb,pca_block,True,COMPLETE
181,-8.942001437891219e-05,2025-12-08 16:45:50.792144,2025-12-08 16:46:01.332734,0 days 00:00:10.540590,0.7307396077401372,0.03598409095754006,7,9,2336,0.9651428813614481,0.2979855150183482,0.8419098096666698,extensive,final,xgb,pca_block,True,COMPLETE
182,-0.0005299144270052292,2025-12-08 16:46:01.332734,2025-12-08 16:46:12.134720,0 days 00:00:10.801986,0.7322798046718391,0.034908695570157376,7,9,2334,0.9364797317380559,0.29628456577692014,0.8153814248892682,extensive,final,xgb,pca_block,True,COMPLETE
183,0.00014915687891200088,2025-12-08 16:46:12.134720,2025-12-08 16:46:22.429392,0 days 00:00:10.294672,0.7239495175488976,0.04281691749737936,7,9,2393,1.178756891324313,0.27577566288240063,0.8548698690668575,extensive,final,xgb,pca_block,True,COMPLETE
184,-0.00022696522380719988,2025-12-08 16:46:22.431504,2025-12-08 16:46:34.048363,0 days 00:00:11.616859,0.7221522462371368,0.04308721055123492,7,10,2735,1.2155341357557887,0.21887602455888308,0.8509325687230849,extensive,final,xgb,pca_block,True,COMPLETE
185,-0.005597147331805052,2025-12-08 16:46:34.049363,2025-12-08 16:46:45.765557,0 days 00:00:11.716194,0.6975606334613498,0.03785616736268555,7,11,2424,0.7489710043844705,0.2795342962900211,0.8706010175084293,extensive,final,xgb,pca_block,True,COMPLETE
186,9.427837554087937e-06,2025-12-08 16:46:45.766557,2025-12-08 16:46:55.853342,0 days 00:00:10.086785,0.7133808744792418,0.04348976194310739,7,9,2287,1.148098231373115,0.24517003350129377,0.8343246913018971,extensive,final,xgb,pca_block,True,COMPLETE
187,0.00017571992691511884,2025-12-08 16:46:55.853342,2025-12-08 16:47:06.099137,0 days 00:00:10.245795,0.7076228885053072,0.049897483069629364,7,9,2299,1.1575861182654987,0.24715657741735217,0.8284428150179267,extensive,final,xgb,pca_block,True,COMPLETE
188,-0.001256982452340923,2025-12-08 16:47:06.099137,2025-12-08 16:47:17.252858,0 days 00:00:11.153721,0.7294269840993268,0.04333124977670935,7,10,2288,0.8647346898186173,0.22747007478558054,0.8194560607648845,extensive,final,xgb,pca_block,True,COMPLETE
189,-0.0009367815713189342,2025-12-08 16:47:17.252858,2025-12-08 16:47:27.501338,0 days 00:00:10.248480,0.7168059718890968,0.03245305559202326,7,9,2358,1.3806263749468968,0.1877166813879766,0.8037596417217103,extensive,final,xgb,pca_block,True,COMPLETE
190,0.0002013199457154835,2025-12-08 16:47:27.503339,2025-12-08 16:47:37.730362,0 days 00:00:10.227023,0.6878666941279624,0.03497368678449728,7,10,2272,0.9925556941826092,0.24614944043061046,0.8423891321445413,extensive,final,xgb,pca_block,True,COMPLETE
191,-3.8299812848345084e-05,2025-12-08 16:47:37.730362,2025-12-08 16:47:48.083794,0 days 00:00:10.353432,0.6901428315320088,0.03550377879217052,7,11,2221,0.986113609597066,0.24361292541444668,0.844005742490551,extensive,final,xgb,pca_block,True,COMPLETE
192,9.481740395644866e-05,2025-12-08 16:47:48.083794,2025-12-08 16:47:58.141229,0 days 00:00:10.057435,0.6726806086120349,0.035642690981560296,7,11,2283,1.1177244326596842,0.2426404584231535,0.8242314603237446,extensive,final,xgb,pca_block,True,COMPLETE
193,-0.0003090587812080159,2025-12-08 16:47:58.142277,2025-12-08 16:48:07.687510,0 days 00:00:09.545233,0.6689360063080861,0.030512353745722462,7,11,2220,1.181484655741448,0.2493749966665314,0.8272128579938561,extensive,final,xgb,pca_block,True,COMPLETE
194,4.528643571736583e-06,2025-12-08 16:48:07.687510,2025-12-08 16:48:17.383433,0 days 00:00:09.695923,0.6861584271865879,0.0336218750188915,7,11,2260,1.1114826240355666,0.20467992714644065,0.8608051475391555,extensive,final,xgb,pca_block,True,COMPLETE
195,-0.0003838224289635095,2025-12-08 16:48:17.384442,2025-12-08 16:48:27.114699,0 days 00:00:09.730257,0.6857154968447421,0.032329434227109086,7,11,2190,1.074993981644235,0.2072643544858856,0.8169341705196248,extensive,final,xgb,pca_block,True,COMPLETE
196,-0.0005126390510913348,2025-12-08 16:48:27.114699,2025-12-08 16:48:37.258850,0 days 00:00:10.144151,0.6794651154899776,0.036464967064034584,7,12,2280,1.2705791050244448,0.14802756068087866,0.7874567041335611,extensive,final,xgb,pca_block,True,COMPLETE
197,-0.0001463992682681677,2025-12-08 16:48:37.258850,2025-12-08 16:48:46.582387,0 days 00:00:09.323537,0.6565031372574058,0.03001037494352409,7,11,2141,1.1090724010395137,0.1895269255878077,0.8639285435320864,extensive,final,xgb,pca_block,True,COMPLETE
198,-0.00127244031475382,2025-12-08 16:48:46.582387,2025-12-08 16:48:56.469235,0 days 00:00:09.886848,0.6867900919167628,0.03959753454285883,7,12,2257,0.9558645477295755,0.2435711001775996,0.8792910447139792,extensive,final,xgb,pca_block,True,COMPLETE
199,0.00017039738341243874,2025-12-08 16:48:56.469235,2025-12-08 16:49:06.158861,0 days 00:00:09.689626,0.7007124161272388,0.033620877132530154,7,10,2178,1.100285484639037,0.16928352019000167,0.8346999013138413,extensive,final,xgb,pca_block,True,COMPLETE
200,-6.073359803819104e-05,2025-12-08 16:49:06.159865,2025-12-08 16:49:15.718100,0 days 00:00:09.558235,0.6658868027033069,0.033122186357349155,7,10,2170,1.100764763778827,0.16170748036703772,0.8305222723596946,extensive,final,xgb,pca_block,True,COMPLETE
