number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
136,-0.0016559721242364045,2025-12-08 13:39:45.651492,2025-12-08 13:39:47.101598,0 days 00:00:01.450106,0.0040390069432995395,0.7218117433358,extensive,final,elastic,pca_only,True,COMPLETE
137,-0.19142261870136923,2025-12-08 13:39:47.101598,2025-12-08 13:39:48.632927,0 days 00:00:01.531329,0.00133649509565517,0.37351966984575485,extensive,final,elastic,pca_only,True,COMPLETE
138,-4157.639855067981,2025-12-08 13:39:48.633440,2025-12-08 13:39:50.082567,0 days 00:00:01.449127,1.526994410432047e-05,0.13355609384913036,extensive,final,elastic,pca_only,True,COMPLETE
139,-0.0016559721242364045,2025-12-08 13:39:50.083575,2025-12-08 13:39:51.568013,0 days 00:00:01.484438,0.031816881224997366,0.02851512795714209,extensive,final,elastic,pca_only,True,COMPLETE
140,-0.0016559721242364045,2025-12-08 13:39:51.568013,2025-12-08 13:39:52.999757,0 days 00:00:01.431744,0.006572525725801419,0.7835126759428773,extensive,final,elastic,pca_only,True,COMPLETE
141,-0.0016559721242364045,2025-12-08 13:39:52.999757,2025-12-08 13:39:54.449099,0 days 00:00:01.449342,0.025469759043914308,0.29555782509673145,extensive,final,elastic,pca_only,True,COMPLETE
142,-0.0016559721242364045,2025-12-08 13:39:54.449738,2025-12-08 13:39:55.966074,0 days 00:00:01.516336,0.09986748321004155,0.06102007344135815,extensive,final,elastic,pca_only,True,COMPLETE
143,-0.0016559721242364045,2025-12-08 13:39:55.967313,2025-12-08 13:39:57.466389,0 days 00:00:01.499076,0.04579257132201421,0.4523112129172629,extensive,final,elastic,pca_only,True,COMPLETE
144,-0.0016559721242364045,2025-12-08 13:39:57.467389,2025-12-08 13:39:58.981514,0 days 00:00:01.514125,0.0618263849720268,0.32246764711300685,extensive,final,elastic,pca_only,True,COMPLETE
145,-53.04675458956425,2025-12-08 13:39:58.982520,2025-12-08 13:40:00.350330,0 days 00:00:01.367810,0.0009107495451931482,0.3699800915838968,extensive,final,elastic,pca_only,True,COMPLETE
146,-0.0016559721242364045,2025-12-08 13:40:00.350330,2025-12-08 13:40:01.866475,0 days 00:00:01.516145,0.08068451129224051,0.5293536670240669,extensive,final,elastic,pca_only,True,COMPLETE
147,-0.0016559721242364045,2025-12-08 13:40:01.866475,2025-12-08 13:40:03.366647,0 days 00:00:01.500172,0.0006595084074427869,0.9147297142329904,extensive,final,elastic,pca_only,True,COMPLETE
148,-0.0016559721242364045,2025-12-08 13:40:03.367868,2025-12-08 13:40:04.832986,0 days 00:00:01.465118,0.037783727580804144,0.26574567359781104,extensive,final,elastic,pca_only,True,COMPLETE
149,-0.0016559721242364045,2025-12-08 13:40:04.833411,2025-12-08 13:40:06.384314,0 days 00:00:01.550903,0.020576374671158762,0.4845507545069693,extensive,final,elastic,pca_only,True,COMPLETE
150,-0.0016559721242364045,2025-12-08 13:40:06.384314,2025-12-08 13:40:07.950531,0 days 00:00:01.566217,0.014562629165921043,0.6583048513232028,extensive,final,elastic,pca_only,True,COMPLETE
151,-0.0016559721242364045,2025-12-08 13:40:07.950531,2025-12-08 13:40:09.552684,0 days 00:00:01.602153,0.00494835677874019,0.20865373956735161,extensive,final,elastic,pca_only,True,COMPLETE
152,-0.0016559721242364045,2025-12-08 13:40:09.552684,2025-12-08 13:40:11.000883,0 days 00:00:01.448199,0.008618699843483721,0.2945489182294939,extensive,final,elastic,pca_only,True,COMPLETE
153,-0.0016559721242364045,2025-12-08 13:40:11.000883,2025-12-08 13:40:12.317950,0 days 00:00:01.317067,0.012360274090345288,0.25514021922655394,extensive,final,elastic,pca_only,True,COMPLETE
154,-0.0016559721242364045,2025-12-08 13:40:12.317950,2025-12-08 13:40:13.767909,0 days 00:00:01.449959,0.010188069051227383,0.23366781288600413,extensive,final,elastic,pca_only,True,COMPLETE
155,-0.0016559721242364045,2025-12-08 13:40:13.767909,2025-12-08 13:40:15.250248,0 days 00:00:01.482339,0.007554713693368788,0.19234535258278768,extensive,final,elastic,pca_only,True,COMPLETE
156,-0.0016559721242364045,2025-12-08 13:40:15.250610,2025-12-08 13:40:16.720485,0 days 00:00:01.469875,0.02763224045218808,0.33733117279472247,extensive,final,elastic,pca_only,True,COMPLETE
157,-1409.0823833343768,2025-12-08 13:40:16.720485,2025-12-08 13:40:18.222221,0 days 00:00:01.501736,0.0002507566601971566,0.41200186125420457,extensive,final,elastic,pca_only,True,COMPLETE
158,-0.0016559721242364045,2025-12-08 13:40:18.222221,2025-12-08 13:40:19.636770,0 days 00:00:01.414549,0.005757001202671011,0.31033519148634114,extensive,final,elastic,pca_only,True,COMPLETE
159,-0.0016559721242364045,2025-12-08 13:40:19.637777,2025-12-08 13:40:21.051913,0 days 00:00:01.414136,0.0511716715832268,0.1484787693816395,extensive,final,elastic,pca_only,True,COMPLETE
160,-0.0016559721242364045,2025-12-08 13:40:21.051913,2025-12-08 13:40:22.484016,0 days 00:00:01.432103,0.01764530820183006,0.09749138057669193,extensive,final,elastic,pca_only,True,COMPLETE
161,-0.0016559721242364045,2025-12-08 13:40:22.484363,2025-12-08 13:40:23.899963,0 days 00:00:01.415600,0.034782029418037964,0.4969864512850782,extensive,final,elastic,pca_only,True,COMPLETE
162,-0.0016559721242364045,2025-12-08 13:40:23.901421,2025-12-08 13:40:25.321827,0 days 00:00:01.420406,0.04089807132812805,0.5509375937823603,extensive,final,elastic,pca_only,True,COMPLETE
163,-0.0016559721242364045,2025-12-08 13:40:25.321827,2025-12-08 13:40:26.816049,0 days 00:00:01.494222,0.06114744062560102,0.5686616104363064,extensive,final,elastic,pca_only,True,COMPLETE
164,-0.0016559721242364045,2025-12-08 13:40:26.816049,2025-12-08 13:40:28.402235,0 days 00:00:01.586186,0.023198706688583186,0.461489712032116,extensive,final,elastic,pca_only,True,COMPLETE
165,-0.0016559721242364045,2025-12-08 13:40:28.402235,2025-12-08 13:40:30.285798,0 days 00:00:01.883563,0.07290794472814878,0.7540963323239142,extensive,final,elastic,pca_only,True,COMPLETE
166,-0.0016559721242364045,2025-12-08 13:40:30.285798,2025-12-08 13:40:31.885226,0 days 00:00:01.599428,0.031357272438560714,0.43089002288825207,extensive,final,elastic,pca_only,True,COMPLETE
167,-0.0016559721242364045,2025-12-08 13:40:31.885226,2025-12-08 13:40:33.401974,0 days 00:00:01.516748,0.05085629564964153,0.8518548441010616,extensive,final,elastic,pca_only,True,COMPLETE
168,-0.0016559721242364045,2025-12-08 13:40:33.401974,2025-12-08 13:40:34.902060,0 days 00:00:01.500086,0.006288776861048582,0.2789252829253569,extensive,final,elastic,pca_only,True,COMPLETE
169,-0.0016559721242364045,2025-12-08 13:40:34.902060,2025-12-08 13:40:36.435522,0 days 00:00:01.533462,0.0036062420870720912,0.9736330532210702,extensive,final,elastic,pca_only,True,COMPLETE
170,-1.7335863256552475,2025-12-08 13:40:36.435522,2025-12-08 13:40:38.018988,0 days 00:00:01.583466,0.043830492574252755,0.010849827007546355,extensive,final,elastic,pca_only,True,COMPLETE
171,-0.0016559721242364045,2025-12-08 13:40:38.018988,2025-12-08 13:40:39.621712,0 days 00:00:01.602724,0.011257618838970898,0.5712973758619149,extensive,final,elastic,pca_only,True,COMPLETE
172,-0.0016559721242364045,2025-12-08 13:40:39.622217,2025-12-08 13:40:41.119152,0 days 00:00:01.496935,0.01542408119688774,0.5891799469417678,extensive,final,elastic,pca_only,True,COMPLETE
173,-0.0016559721242364045,2025-12-08 13:40:41.119152,2025-12-08 13:40:42.672453,0 days 00:00:01.553301,0.008673920309258659,0.641072508721366,extensive,final,elastic,pca_only,True,COMPLETE
174,-0.0016559721242364045,2025-12-08 13:40:42.672453,2025-12-08 13:40:44.104207,0 days 00:00:01.431754,0.021167235198244913,0.6760976527623187,extensive,final,elastic,pca_only,True,COMPLETE
175,-0.0016559721242364045,2025-12-08 13:40:44.104894,2025-12-08 13:40:45.552368,0 days 00:00:01.447474,0.013489321368290692,0.6095608241840162,extensive,final,elastic,pca_only,True,COMPLETE
176,-0.0016559721242364045,2025-12-08 13:40:45.553471,2025-12-08 13:40:47.286534,0 days 00:00:01.733063,0.01025253915328768,0.6693834993308727,extensive,final,elastic,pca_only,True,COMPLETE
177,-0.0016559721242364045,2025-12-08 13:40:47.286534,2025-12-08 13:40:48.984916,0 days 00:00:01.698382,0.018479935548559413,0.6033358069163067,extensive,final,elastic,pca_only,True,COMPLETE
178,-0.0016559721242364045,2025-12-08 13:40:48.985919,2025-12-08 13:40:50.590595,0 days 00:00:01.604676,0.0071171163155108715,0.7055994330028246,extensive,final,elastic,pca_only,True,COMPLETE
179,-0.0016559721242364045,2025-12-08 13:40:50.590595,2025-12-08 13:40:52.171939,0 days 00:00:01.581344,0.027537531439813093,0.5089368607035042,extensive,final,elastic,pca_only,True,COMPLETE
180,-0.0016559721242364045,2025-12-08 13:40:52.172500,2025-12-08 13:40:53.753516,0 days 00:00:01.581016,0.08187487691323671,0.04617936216767173,extensive,final,elastic,pca_only,True,COMPLETE
181,-0.0016559721242364045,2025-12-08 13:40:53.753516,2025-12-08 13:40:55.319663,0 days 00:00:01.566147,0.013259008406365224,0.696529871976171,extensive,final,elastic,pca_only,True,COMPLETE
182,-0.0016559721242364045,2025-12-08 13:40:55.320210,2025-12-08 13:40:56.920057,0 days 00:00:01.599847,0.016596433082768737,0.9367761583171192,extensive,final,elastic,pca_only,True,COMPLETE
183,-3.273795146173651,2025-12-08 13:40:56.920057,2025-12-08 13:40:58.539025,0 days 00:00:01.618968,0.0007468097190043313,0.6207912124050685,extensive,final,elastic,pca_only,True,COMPLETE
184,-0.0016559721242364045,2025-12-08 13:40:58.540122,2025-12-08 13:41:00.186434,0 days 00:00:01.646312,0.02232536414347777,0.7397974805351035,extensive,final,elastic,pca_only,True,COMPLETE
185,-0.0016559721242364045,2025-12-08 13:41:00.187632,2025-12-08 13:41:01.755721,0 days 00:00:01.568089,0.05754375220749009,0.11727970963919891,extensive,final,elastic,pca_only,True,COMPLETE
186,-0.0016559721242364045,2025-12-08 13:41:01.755721,2025-12-08 13:41:03.287790,0 days 00:00:01.532069,0.035819470107553694,0.22574396105408873,extensive,final,elastic,pca_only,True,COMPLETE
187,-0.0016559721242364045,2025-12-08 13:41:03.288295,2025-12-08 13:41:04.853653,0 days 00:00:01.565358,0.00470894331203153,0.537812217821778,extensive,final,elastic,pca_only,True,COMPLETE
188,-13.31483497673378,2025-12-08 13:41:04.854018,2025-12-08 13:41:06.740632,0 days 00:00:01.886614,0.0011035055629131814,0.3581213031979609,extensive,final,elastic,pca_only,True,COMPLETE
189,-0.0016559721242364045,2025-12-08 13:41:06.741672,2025-12-08 13:41:08.539191,0 days 00:00:01.797519,0.029366149604817378,0.713778298012034,extensive,final,elastic,pca_only,True,COMPLETE
190,-0.0016559721242364045,2025-12-08 13:41:08.540105,2025-12-08 13:41:10.156369,0 days 00:00:01.616264,0.00850421321506882,0.1823625418162812,extensive,final,elastic,pca_only,True,COMPLETE
191,-0.0016559721242364045,2025-12-08 13:41:10.156369,2025-12-08 13:41:11.724621,0 days 00:00:01.568252,0.046730678692518894,0.9459202120064353,extensive,final,elastic,pca_only,True,COMPLETE
192,-0.0016559721242364045,2025-12-08 13:41:11.724621,2025-12-08 13:41:13.320701,0 days 00:00:01.596080,0.06694512515542493,0.06800576121572807,extensive,final,elastic,pca_only,True,COMPLETE
193,-0.0016559721242364045,2025-12-08 13:41:13.321283,2025-12-08 13:41:14.838759,0 days 00:00:01.517476,0.03771015361299991,0.9975145379423997,extensive,final,elastic,pca_only,True,COMPLETE
194,-0.0016559721242364045,2025-12-08 13:41:14.838759,2025-12-08 13:41:16.520940,0 days 00:00:01.682181,0.05769574477704001,0.8917510214564967,extensive,final,elastic,pca_only,True,COMPLETE
195,-0.0016559721242364045,2025-12-08 13:41:16.520940,2025-12-08 13:41:18.287699,0 days 00:00:01.766759,0.023811412636867813,0.974542482120865,extensive,final,elastic,pca_only,True,COMPLETE
196,-0.0016559721242364045,2025-12-08 13:41:18.288284,2025-12-08 13:41:20.073304,0 days 00:00:01.785020,0.019117846996995962,0.29808608471090864,extensive,final,elastic,pca_only,True,COMPLETE
197,-0.0016559721242364045,2025-12-08 13:41:20.073304,2025-12-08 13:41:21.725713,0 days 00:00:01.652409,0.0871003030121536,0.6501482173048159,extensive,final,elastic,pca_only,True,COMPLETE
198,-0.0016559721242364045,2025-12-08 13:41:21.725713,2025-12-08 13:41:23.521349,0 days 00:00:01.795636,0.047076712065287546,0.4790167300091338,extensive,final,elastic,pca_only,True,COMPLETE
199,-0.0016559721242364045,2025-12-08 13:41:23.521349,2025-12-08 13:41:25.138092,0 days 00:00:01.616743,0.010776549577681833,0.24082930511099385,extensive,final,elastic,pca_only,True,COMPLETE
200,-0.0016559721242364045,2025-12-08 13:41:25.139426,2025-12-08 13:41:26.739250,0 days 00:00:01.599824,0.032282920589459405,0.2579480976799176,extensive,final,elastic,pca_only,True,COMPLETE
201,-0.0016559721242364045,2025-12-08 13:41:26.739250,2025-12-08 13:41:28.355391,0 days 00:00:01.616141,0.07007033989577058,0.8074861193135778,extensive,final,elastic,pca_only,True,COMPLETE
202,-0.0016559721242364045,2025-12-08 13:41:28.356400,2025-12-08 13:41:29.939177,0 days 00:00:01.582777,0.055272499189170265,0.8497827172188026,extensive,final,elastic,pca_only,True,COMPLETE
203,-0.0016559721242364045,2025-12-08 13:41:29.939177,2025-12-08 13:41:31.506135,0 days 00:00:01.566958,0.09533538862584542,0.8237360305941172,extensive,final,elastic,pca_only,True,COMPLETE
204,-0.0016559721242364045,2025-12-08 13:41:31.506135,2025-12-08 13:41:33.006229,0 days 00:00:01.500094,0.07513064268696046,0.7759973555655653,extensive,final,elastic,pca_only,True,COMPLETE
205,-0.0016559721242364045,2025-12-08 13:41:33.006229,2025-12-08 13:41:34.608909,0 days 00:00:01.602680,0.03868788796035832,0.3312516593551846,extensive,final,elastic,pca_only,True,COMPLETE
206,-0.013771677494361478,2025-12-08 13:41:34.609421,2025-12-08 13:41:36.139747,0 days 00:00:01.530326,0.0005774313329584896,0.9558700111505164,extensive,final,elastic,pca_only,True,COMPLETE
207,-0.0016559721242364045,2025-12-08 13:41:36.139747,2025-12-08 13:41:37.806885,0 days 00:00:01.667138,0.06566903974495585,0.9287677669896615,extensive,final,elastic,pca_only,True,COMPLETE
208,-0.0016559721242364045,2025-12-08 13:41:37.806885,2025-12-08 13:41:39.373278,0 days 00:00:01.566393,0.09958709445606578,0.1584622661509989,extensive,final,elastic,pca_only,True,COMPLETE
209,-0.0016559721242364045,2025-12-08 13:41:39.373278,2025-12-08 13:41:41.056323,0 days 00:00:01.683045,0.014049321105724199,0.8732894248906606,extensive,final,elastic,pca_only,True,COMPLETE
210,-0.0016559721242364045,2025-12-08 13:41:41.056323,2025-12-08 13:41:42.789151,0 days 00:00:01.732828,0.005650469454694119,0.5252258023861562,extensive,final,elastic,pca_only,True,COMPLETE
211,-0.0016559721242364045,2025-12-08 13:41:42.789675,2025-12-08 13:41:44.353972,0 days 00:00:01.564297,0.0037634047332524645,0.7941297632099017,extensive,final,elastic,pca_only,True,COMPLETE
212,-0.0016559721242364045,2025-12-08 13:41:44.353972,2025-12-08 13:41:45.955866,0 days 00:00:01.601894,0.006975038601950409,0.6828151215450429,extensive,final,elastic,pca_only,True,COMPLETE
213,-0.0016559721242364045,2025-12-08 13:41:45.956228,2025-12-08 13:41:47.456578,0 days 00:00:01.500350,0.004263810001718879,0.7606948947651591,extensive,final,elastic,pca_only,True,COMPLETE
214,-0.0016559721242364045,2025-12-08 13:41:47.457588,2025-12-08 13:41:49.038472,0 days 00:00:01.580884,0.005047479274617753,0.8257192919355313,extensive,final,elastic,pca_only,True,COMPLETE
215,-0.0016559721242364045,2025-12-08 13:41:49.039508,2025-12-08 13:41:50.606267,0 days 00:00:01.566759,0.0021836072420766783,0.7392443415698117,extensive,final,elastic,pca_only,True,COMPLETE
216,-0.0016559721242364045,2025-12-08 13:41:50.606267,2025-12-08 13:41:52.223503,0 days 00:00:01.617236,0.02692941219352874,0.9089703142644696,extensive,final,elastic,pca_only,True,COMPLETE
217,-0.0016559721242364045,2025-12-08 13:41:52.223503,2025-12-08 13:41:53.856365,0 days 00:00:01.632862,0.04423720090759639,0.314763363017856,extensive,final,elastic,pca_only,True,COMPLETE
218,-0.0016559721242364045,2025-12-08 13:41:53.856732,2025-12-08 13:41:55.526494,0 days 00:00:01.669762,0.01657845016982202,0.7219634157878987,extensive,final,elastic,pca_only,True,COMPLETE
219,-0.0016559721242364045,2025-12-08 13:41:55.526494,2025-12-08 13:41:57.224219,0 days 00:00:01.697725,0.007874779705238878,0.5624823967958162,extensive,final,elastic,pca_only,True,COMPLETE
220,-20.27185566308955,2025-12-08 13:41:57.225307,2025-12-08 13:41:58.806643,0 days 00:00:01.581336,0.002805589596336591,0.1360196035067343,extensive,final,elastic,pca_only,True,COMPLETE
221,-0.0016559721242364045,2025-12-08 13:41:58.807300,2025-12-08 13:42:00.390637,0 days 00:00:01.583337,0.0008790629411264025,0.8683708708104758,extensive,final,elastic,pca_only,True,COMPLETE
222,-38.88468234446174,2025-12-08 13:42:00.390637,2025-12-08 13:42:01.990117,0 days 00:00:01.599480,0.0003906439412271819,0.8850999848224322,extensive,final,elastic,pca_only,True,COMPLETE
223,-5.186315383501901,2025-12-08 13:42:01.990117,2025-12-08 13:42:03.592000,0 days 00:00:01.601883,0.0015565991638564517,0.26964226891036147,extensive,final,elastic,pca_only,True,COMPLETE
224,-0.0016559721242364045,2025-12-08 13:42:03.592000,2025-12-08 13:42:05.176709,0 days 00:00:01.584709,0.0008695638297349657,0.9117999160632813,extensive,final,elastic,pca_only,True,COMPLETE
225,-0.0016559721242364045,2025-12-08 13:42:05.176709,2025-12-08 13:42:06.789347,0 days 00:00:01.612638,0.05360172247268519,0.08960594795861139,extensive,final,elastic,pca_only,True,COMPLETE
226,-0.0016559721242364045,2025-12-08 13:42:06.790789,2025-12-08 13:42:08.390108,0 days 00:00:01.599319,0.07603355502098762,0.8962048599869431,extensive,final,elastic,pca_only,True,COMPLETE
227,-139.86865209595507,2025-12-08 13:42:08.390948,2025-12-08 13:42:09.857800,0 days 00:00:01.466852,0.0006541765698131912,0.38809156155537583,extensive,final,elastic,pca_only,True,COMPLETE
228,-0.0016559721242364045,2025-12-08 13:42:09.857800,2025-12-08 13:42:11.391783,0 days 00:00:01.533983,0.020830806440427688,0.8096348056125763,extensive,final,elastic,pca_only,True,COMPLETE
229,-0.011195938695458022,2025-12-08 13:42:11.391783,2025-12-08 13:42:12.840858,0 days 00:00:01.449075,0.0010224217893329275,0.4961419136572319,extensive,final,elastic,pca_only,True,COMPLETE
230,-0.0016559721242364045,2025-12-08 13:42:12.841501,2025-12-08 13:42:14.375557,0 days 00:00:01.534056,0.006141627757726775,0.8333585761272113,extensive,final,elastic,pca_only,True,COMPLETE
231,-0.0016559721242364045,2025-12-08 13:42:14.375557,2025-12-08 13:42:15.974709,0 days 00:00:01.599152,0.012005377596247282,0.1943445163662943,extensive,final,elastic,pca_only,True,COMPLETE
232,-0.0016559721242364045,2025-12-08 13:42:15.974709,2025-12-08 13:42:17.527368,0 days 00:00:01.552659,0.01025550083842565,0.2152792548971804,extensive,final,elastic,pca_only,True,COMPLETE
233,-0.0016559721242364045,2025-12-08 13:42:17.527368,2025-12-08 13:42:18.991982,0 days 00:00:01.464614,0.014886517318566165,0.23927289457388068,extensive,final,elastic,pca_only,True,COMPLETE
234,-0.0016559721242364045,2025-12-08 13:42:18.991982,2025-12-08 13:42:21.062345,0 days 00:00:02.070363,0.003260564813232627,0.29354133208858973,extensive,final,elastic,pca_only,True,COMPLETE
235,-0.0016559721242364045,2025-12-08 13:42:21.062345,2025-12-08 13:42:22.791399,0 days 00:00:01.729054,0.00927404035163164,0.7004703484370753,extensive,final,elastic,pca_only,True,COMPLETE
236,-0.0016559721242364045,2025-12-08 13:42:22.791905,2025-12-08 13:42:24.493035,0 days 00:00:01.701130,0.012559815171833789,0.273595440034221,extensive,final,elastic,pca_only,True,COMPLETE
237,-0.0016559721242364045,2025-12-08 13:42:24.493035,2025-12-08 13:42:26.007095,0 days 00:00:01.514060,0.08235707705713217,0.21932605343891354,extensive,final,elastic,pca_only,True,COMPLETE
238,-0.0016559721242364045,2025-12-08 13:42:26.008217,2025-12-08 13:42:27.559333,0 days 00:00:01.551116,0.03296472693515103,0.019868110707669084,extensive,final,elastic,pca_only,True,COMPLETE
239,-0.0016559721242364045,2025-12-08 13:42:27.560332,2025-12-08 13:42:29.077513,0 days 00:00:01.517181,0.016892403404326763,0.4450163001789595,extensive,final,elastic,pca_only,True,COMPLETE
240,-0.0016559721242364045,2025-12-08 13:42:29.077513,2025-12-08 13:42:30.628210,0 days 00:00:01.550697,0.024221090590840183,0.8520091305939171,extensive,final,elastic,pca_only,True,COMPLETE
241,-0.0016559721242364045,2025-12-08 13:42:30.628210,2025-12-08 13:42:32.241864,0 days 00:00:01.613654,0.038816059678848505,0.17130683255964005,extensive,final,elastic,pca_only,True,COMPLETE
242,-0.0016559721242364045,2025-12-08 13:42:32.242183,2025-12-08 13:42:33.759026,0 days 00:00:01.516843,0.02078513306759542,0.10857782440043724,extensive,final,elastic,pca_only,True,COMPLETE
243,-0.0016559721242364045,2025-12-08 13:42:33.759026,2025-12-08 13:42:35.307448,0 days 00:00:01.548422,0.0474153940211991,0.18377884739669953,extensive,final,elastic,pca_only,True,COMPLETE
244,-0.0016559721242364045,2025-12-08 13:42:35.307448,2025-12-08 13:42:36.793155,0 days 00:00:01.485707,0.029684793147144083,0.1265546255500204,extensive,final,elastic,pca_only,True,COMPLETE
245,-0.0016559721242364045,2025-12-08 13:42:36.793155,2025-12-08 13:42:38.458768,0 days 00:00:01.665613,0.06474414280029045,0.07928958257541678,extensive,final,elastic,pca_only,True,COMPLETE
246,-0.0016559721242364045,2025-12-08 13:42:38.459137,2025-12-08 13:42:40.078778,0 days 00:00:01.619641,0.024053010700001803,0.6649536794056969,extensive,final,elastic,pca_only,True,COMPLETE
247,-951.4033673275839,2025-12-08 13:42:40.078778,2025-12-08 13:42:41.711158,0 days 00:00:01.632380,0.0007860098532133115,0.14954201059798916,extensive,final,elastic,pca_only,True,COMPLETE
248,-0.0016559721242364045,2025-12-08 13:42:41.711822,2025-12-08 13:42:43.292674,0 days 00:00:01.580852,0.01843346819438455,0.20347979390977758,extensive,final,elastic,pca_only,True,COMPLETE
249,-4238.474220170688,2025-12-08 13:42:43.293298,2025-12-08 13:42:44.843201,0 days 00:00:01.549903,0.0011916173747123105,0.04243406499663957,extensive,final,elastic,pca_only,True,COMPLETE
250,-0.0016559721242364045,2025-12-08 13:42:44.843201,2025-12-08 13:42:46.476046,0 days 00:00:01.632845,0.007088480174432891,0.9821333415862965,extensive,final,elastic,pca_only,True,COMPLETE
251,-0.0016559721242364045,2025-12-08 13:42:46.476902,2025-12-08 13:42:48.093462,0 days 00:00:01.616560,0.05359242617890861,0.9546924264642088,extensive,final,elastic,pca_only,True,COMPLETE
252,-0.0016559721242364045,2025-12-08 13:42:48.094467,2025-12-08 13:42:49.695511,0 days 00:00:01.601044,0.04129313852331893,0.415400824679583,extensive,final,elastic,pca_only,True,COMPLETE
253,-0.0016559721242364045,2025-12-08 13:42:49.696462,2025-12-08 13:42:51.243367,0 days 00:00:01.546905,0.01435927729720801,0.24877882391772912,extensive,final,elastic,pca_only,True,COMPLETE
254,-0.0016559721242364045,2025-12-08 13:42:51.243367,2025-12-08 13:42:52.824551,0 days 00:00:01.581184,0.02772696791698522,0.9260892933347383,extensive,final,elastic,pca_only,True,COMPLETE
255,-0.0016559721242364045,2025-12-08 13:42:52.824551,2025-12-08 13:42:54.377040,0 days 00:00:01.552489,0.005363040616616028,0.5944842160821476,extensive,final,elastic,pca_only,True,COMPLETE
256,-150.53128118576925,2025-12-08 13:42:54.377040,2025-12-08 13:42:56.010048,0 days 00:00:01.633008,0.000498480726399513,0.4701742806456597,extensive,final,elastic,pca_only,True,COMPLETE
257,-0.0016559721242364045,2025-12-08 13:42:56.011271,2025-12-08 13:42:57.508890,0 days 00:00:01.497619,0.0018678533738677513,0.6276050933562398,extensive,final,elastic,pca_only,True,COMPLETE
258,-0.0016559721242364045,2025-12-08 13:42:57.510057,2025-12-08 13:42:59.325455,0 days 00:00:01.815398,0.03520293121537526,0.16315554039422125,extensive,final,elastic,pca_only,True,COMPLETE
259,-0.0016559721242364045,2025-12-08 13:42:59.326454,2025-12-08 13:43:01.007713,0 days 00:00:01.681259,0.00961705008672975,0.31999820397367024,extensive,final,elastic,pca_only,True,COMPLETE
260,-0.0016559721242364045,2025-12-08 13:43:01.007713,2025-12-08 13:43:02.613913,0 days 00:00:01.606200,0.062101202776919974,0.05836959580138926,extensive,final,elastic,pca_only,True,COMPLETE
261,-0.0016559721242364045,2025-12-08 13:43:02.614966,2025-12-08 13:43:04.195040,0 days 00:00:01.580074,0.0803608023356302,0.7883055676805624,extensive,final,elastic,pca_only,True,COMPLETE
262,-0.0016559721242364045,2025-12-08 13:43:04.195721,2025-12-08 13:43:05.728201,0 days 00:00:01.532480,0.0193661839283854,0.538458621083806,extensive,final,elastic,pca_only,True,COMPLETE
263,-0.0016559721242364045,2025-12-08 13:43:05.729203,2025-12-08 13:43:07.293146,0 days 00:00:01.563943,0.004307772329348087,0.772762045776219,extensive,final,elastic,pca_only,True,COMPLETE
264,-0.0016559721242364045,2025-12-08 13:43:07.293146,2025-12-08 13:43:08.827895,0 days 00:00:01.534749,0.012326773998771115,0.5187217170431981,extensive,final,elastic,pca_only,True,COMPLETE
265,-0.0016559721242364045,2025-12-08 13:43:08.827895,2025-12-08 13:43:10.394817,0 days 00:00:01.566922,0.04493261027332041,0.644127909535417,extensive,final,elastic,pca_only,True,COMPLETE
266,-0.0016559721242364045,2025-12-08 13:43:10.394817,2025-12-08 13:43:11.960910,0 days 00:00:01.566093,0.008717552163495552,0.2250233608116952,extensive,final,elastic,pca_only,True,COMPLETE
267,-0.0016559721242364045,2025-12-08 13:43:11.961415,2025-12-08 13:43:13.511045,0 days 00:00:01.549630,0.09214936079288479,0.7203917413724792,extensive,final,elastic,pca_only,True,COMPLETE
268,-4227.028057180264,2025-12-08 13:43:13.512251,2025-12-08 13:43:14.994986,0 days 00:00:01.482735,0.00013830649112765183,0.3581823108222187,extensive,final,elastic,pca_only,True,COMPLETE
269,-0.0016559721242364045,2025-12-08 13:43:14.994986,2025-12-08 13:43:16.648214,0 days 00:00:01.653228,0.015760851928359083,0.6889475392537114,extensive,final,elastic,pca_only,True,COMPLETE
270,-0.0016559721242364045,2025-12-08 13:43:16.648214,2025-12-08 13:43:18.165364,0 days 00:00:01.517150,0.0064396496606380456,0.8623082245332678,extensive,final,elastic,pca_only,True,COMPLETE
271,-4494.5486913435025,2025-12-08 13:43:18.165364,2025-12-08 13:43:19.961785,0 days 00:00:01.796421,2.1738576065152937e-05,0.2790138517385201,extensive,final,elastic,pca_only,True,COMPLETE
272,-0.0016559721242364045,2025-12-08 13:43:19.961785,2025-12-08 13:43:21.580683,0 days 00:00:01.618898,0.03273768378985523,0.2564639711546664,extensive,final,elastic,pca_only,True,COMPLETE
273,-0.0016559721242364045,2025-12-08 13:43:21.580683,2025-12-08 13:43:23.096893,0 days 00:00:01.516210,0.053527463823592324,0.10486623088237268,extensive,final,elastic,pca_only,True,COMPLETE
274,-0.0016559721242364045,2025-12-08 13:43:23.097894,2025-12-08 13:43:24.713568,0 days 00:00:01.615674,0.024597535732721554,0.3055282184782071,extensive,final,elastic,pca_only,True,COMPLETE
