number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
266,-0.0016559721242364045,2025-12-08 13:51:18.575844,2025-12-08 13:51:20.337375,0 days 00:00:01.761531,0.017223046457191346,0.8033038691354275,extensive,final,elastic,pca_hybrid,True,COMPLETE
267,-0.0016559721242364045,2025-12-08 13:51:20.338723,2025-12-08 13:51:22.055484,0 days 00:00:01.716761,0.05784996238106229,0.0893586976488313,extensive,final,elastic,pca_hybrid,True,COMPLETE
268,-0.0016559721242364045,2025-12-08 13:51:22.055484,2025-12-08 13:51:23.689886,0 days 00:00:01.634402,0.003696901434997769,0.9004245381391759,extensive,final,elastic,pca_hybrid,True,COMPLETE
269,-0.0016559721242364045,2025-12-08 13:51:23.689886,2025-12-08 13:51:25.239684,0 days 00:00:01.549798,0.036796600607076554,0.40406263864759207,extensive,final,elastic,pca_hybrid,True,COMPLETE
270,-0.0016559721242364045,2025-12-08 13:51:25.239684,2025-12-08 13:51:27.390089,0 days 00:00:02.150405,0.02047745369056706,0.6135047823808853,extensive,final,elastic,pca_hybrid,True,COMPLETE
271,-0.0016559721242364045,2025-12-08 13:51:27.390089,2025-12-08 13:51:29.109390,0 days 00:00:01.719301,0.008083409382298524,0.7238249194286239,extensive,final,elastic,pca_hybrid,True,COMPLETE
272,-0.0016559721242364045,2025-12-08 13:51:29.110280,2025-12-08 13:51:30.739824,0 days 00:00:01.629544,0.005109206462661792,0.967492279139809,extensive,final,elastic,pca_hybrid,True,COMPLETE
273,-0.0016559721242364045,2025-12-08 13:51:30.740828,2025-12-08 13:51:32.390122,0 days 00:00:01.649294,0.0032240525170620124,0.9870014193208051,extensive,final,elastic,pca_hybrid,True,COMPLETE
274,-0.0016559721242364045,2025-12-08 13:51:32.390122,2025-12-08 13:51:33.945973,0 days 00:00:01.555851,0.0064231439267443055,0.6524781460390344,extensive,final,elastic,pca_hybrid,True,COMPLETE
275,-0.0016559721242364045,2025-12-08 13:51:33.945973,2025-12-08 13:51:35.575354,0 days 00:00:01.629381,0.07576294501790107,0.934936218103691,extensive,final,elastic,pca_hybrid,True,COMPLETE
276,-0.001763664749429313,2025-12-08 13:51:35.576470,2025-12-08 13:51:37.192670,0 days 00:00:01.616200,0.0008569740974496235,0.9075415331294009,extensive,final,elastic,pca_hybrid,True,COMPLETE
277,-0.0016559721242364045,2025-12-08 13:51:37.192670,2025-12-08 13:51:38.873054,0 days 00:00:01.680384,0.04688268293367679,0.43802316556467985,extensive,final,elastic,pca_hybrid,True,COMPLETE
278,-230.55032481134705,2025-12-08 13:51:38.874314,2025-12-08 13:51:40.609375,0 days 00:00:01.735061,0.0010625765613713005,0.12600132012446735,extensive,final,elastic,pca_hybrid,True,COMPLETE
279,-13.633382550152902,2025-12-08 13:51:40.609704,2025-12-08 13:51:42.744539,0 days 00:00:02.134835,0.009165411436956178,0.046382318323105756,extensive,final,elastic,pca_hybrid,True,COMPLETE
280,-0.0016559721242364045,2025-12-08 13:51:42.744539,2025-12-08 13:51:44.695835,0 days 00:00:01.951296,0.02629604838309556,0.5161982416622919,extensive,final,elastic,pca_hybrid,True,COMPLETE
281,-0.0016559721242364045,2025-12-08 13:51:44.695835,2025-12-08 13:51:46.323845,0 days 00:00:01.628010,0.08500740267895705,0.18090032104687326,extensive,final,elastic,pca_hybrid,True,COMPLETE
282,-0.0016559721242364045,2025-12-08 13:51:46.323845,2025-12-08 13:51:47.941300,0 days 00:00:01.617455,0.004554745233351842,0.555820289681495,extensive,final,elastic,pca_hybrid,True,COMPLETE
283,-0.0016559721242364045,2025-12-08 13:51:47.941300,2025-12-08 13:51:49.392437,0 days 00:00:01.451137,0.011643476584199864,0.6777201377987387,extensive,final,elastic,pca_hybrid,True,COMPLETE
284,-0.0016559721242364045,2025-12-08 13:51:49.392437,2025-12-08 13:51:50.997930,0 days 00:00:01.605493,0.0022549963607624173,0.7609622112993919,extensive,final,elastic,pca_hybrid,True,COMPLETE
285,-0.0016559721242364045,2025-12-08 13:51:50.998911,2025-12-08 13:51:52.579065,0 days 00:00:01.580154,0.016284699490908293,0.48894229182482934,extensive,final,elastic,pca_hybrid,True,COMPLETE
286,-0.0016559721242364045,2025-12-08 13:51:52.580067,2025-12-08 13:51:54.291211,0 days 00:00:01.711144,0.033520235244490694,0.9999168032434108,extensive,final,elastic,pca_hybrid,True,COMPLETE
287,-0.0016559721242364045,2025-12-08 13:51:54.291211,2025-12-08 13:51:55.941764,0 days 00:00:01.650553,0.0057184366259165394,0.2311070072847128,extensive,final,elastic,pca_hybrid,True,COMPLETE
288,-0.0016559721242364045,2025-12-08 13:51:55.942804,2025-12-08 13:51:57.524105,0 days 00:00:01.581301,0.02357049764226605,0.5920881580904811,extensive,final,elastic,pca_hybrid,True,COMPLETE
289,-0.0016559721242364045,2025-12-08 13:51:57.524105,2025-12-08 13:51:59.108584,0 days 00:00:01.584479,0.0038344365338243134,0.8295928426175518,extensive,final,elastic,pca_hybrid,True,COMPLETE
290,-0.0016559721242364045,2025-12-08 13:51:59.109583,2025-12-08 13:52:00.626362,0 days 00:00:01.516779,0.014058183122853667,0.7389550948594056,extensive,final,elastic,pca_hybrid,True,COMPLETE
291,-0.004465925637639516,2025-12-08 13:52:00.627362,2025-12-08 13:52:02.176388,0 days 00:00:01.549026,0.0005834794812053018,0.9254979935617228,extensive,final,elastic,pca_hybrid,True,COMPLETE
292,-0.0016559721242364045,2025-12-08 13:52:02.177246,2025-12-08 13:52:03.727076,0 days 00:00:01.549830,0.05230343118798881,0.8789623751373826,extensive,final,elastic,pca_hybrid,True,COMPLETE
293,-0.0016559721242364045,2025-12-08 13:52:03.728118,2025-12-08 13:52:05.242017,0 days 00:00:01.513899,0.008134129784827629,0.7904276327551769,extensive,final,elastic,pca_hybrid,True,COMPLETE
294,-0.0016559721242364045,2025-12-08 13:52:05.242017,2025-12-08 13:52:06.841844,0 days 00:00:01.599827,0.0028525542376959434,0.9474401093086647,extensive,final,elastic,pca_hybrid,True,COMPLETE
295,-0.0016559721242364045,2025-12-08 13:52:06.841844,2025-12-08 13:52:08.458652,0 days 00:00:01.616808,0.09936124270566485,0.36333621826014895,extensive,final,elastic,pca_hybrid,True,COMPLETE
296,-0.0016559721242364045,2025-12-08 13:52:08.458652,2025-12-08 13:52:10.242462,0 days 00:00:01.783810,0.010031673756660897,0.8524730373360364,extensive,final,elastic,pca_hybrid,True,COMPLETE
297,-0.0016559721242364045,2025-12-08 13:52:10.242462,2025-12-08 13:52:11.862743,0 days 00:00:01.620281,0.02935669727734328,0.5405687225461983,extensive,final,elastic,pca_hybrid,True,COMPLETE
298,-0.0016559721242364045,2025-12-08 13:52:11.862743,2025-12-08 13:52:13.458504,0 days 00:00:01.595761,0.04192983408342207,0.7127126576505487,extensive,final,elastic,pca_hybrid,True,COMPLETE
299,-0.0016559721242364045,2025-12-08 13:52:13.458504,2025-12-08 13:52:14.975932,0 days 00:00:01.517428,0.01961007567519721,0.9694908127347707,extensive,final,elastic,pca_hybrid,True,COMPLETE
