number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
145,0.000624621154262243,2025-12-07 17:05:01.554250,2025-12-07 17:05:02.654706,0 days 00:00:01.100456,0.0004995644712424493,medium,COMPLETE
146,-0.0016559721242364045,2025-12-07 17:05:02.658730,2025-12-07 17:05:03.731163,0 days 00:00:01.072433,0.6729471422045536,medium,COMPLETE
147,-0.0016559721242364045,2025-12-07 17:05:03.732625,2025-12-07 17:05:04.830965,0 days 00:00:01.098340,0.0013192298073411155,medium,COMPLETE
148,0.0008327826884697576,2025-12-07 17:05:04.832104,2025-12-07 17:05:05.931344,0 days 00:00:01.099240,0.0005883082805997131,medium,COMPLETE
149,-0.00040224475082092,2025-12-07 17:05:05.931849,2025-12-07 17:05:07.068813,0 days 00:00:01.136964,0.0008205008418712739,medium,COMPLETE
150,-0.008912655237368986,2025-12-07 17:05:07.069818,2025-12-07 17:05:08.282456,0 days 00:00:01.212638,0.0003767408836678498,medium,COMPLETE
151,0.0007490638052558563,2025-12-07 17:05:08.282456,2025-12-07 17:05:09.382620,0 days 00:00:01.100164,0.0006798017432272505,medium,COMPLETE
152,0.000569485754486824,2025-12-07 17:05:09.384630,2025-12-07 17:05:10.473466,0 days 00:00:01.088836,0.0007008525632423668,medium,COMPLETE
153,0.0007520120326724259,2025-12-07 17:05:10.474969,2025-12-07 17:05:11.576479,0 days 00:00:01.101510,0.0005725947750770195,medium,COMPLETE
154,-0.0016559721242364045,2025-12-07 17:05:11.576479,2025-12-07 17:05:12.645277,0 days 00:00:01.068798,0.0010734543261104051,medium,COMPLETE
155,-0.0017619720259290188,2025-12-07 17:05:12.646276,2025-12-07 17:05:13.783205,0 days 00:00:01.136929,0.00043918292297730573,medium,COMPLETE
156,-0.028646287223088446,2025-12-07 17:05:13.784606,2025-12-07 17:05:15.088362,0 days 00:00:01.303756,0.00028850293541599867,medium,COMPLETE
157,-0.00046449084506205995,2025-12-07 17:05:15.088865,2025-12-07 17:05:16.180128,0 days 00:00:01.091263,0.0008285539875374198,medium,COMPLETE
158,0.0009102439145756517,2025-12-07 17:05:16.181641,2025-12-07 17:05:17.270743,0 days 00:00:01.089102,0.0006116255693406589,medium,COMPLETE
