number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feature_level,state
136,-0.12530209100726872,2025-12-07 16:32:16.946077,2025-12-07 16:32:17.181452,0 days 00:00:00.235375,956.8540142007728,simple,COMPLETE
137,-0.11927855426468163,2025-12-07 16:32:17.181959,2025-12-07 16:32:17.416645,0 days 00:00:00.234686,999.3162954777592,simple,COMPLETE
138,-0.3886256730777742,2025-12-07 16:32:17.416645,2025-12-07 16:32:17.649400,0 days 00:00:00.232755,349.02074593232817,simple,COMPLETE
139,-0.1835008729009112,2025-12-07 16:32:17.649912,2025-12-07 16:32:17.869457,0 days 00:00:00.219545,684.0669480331142,simple,COMPLETE
140,-0.23714030659979382,2025-12-07 16:32:17.869457,2025-12-07 16:32:18.098641,0 days 00:00:00.229184,545.2034465746475,simple,COMPLETE
141,-0.1274902983304457,2025-12-07 16:32:18.098641,2025-12-07 16:32:18.331701,0 days 00:00:00.233060,942.3754203626982,simple,COMPLETE
142,-0.1706506495760324,2025-12-07 16:32:18.331701,2025-12-07 16:32:18.564247,0 days 00:00:00.232546,729.2197242954063,simple,COMPLETE
143,-0.12109505012860744,2025-12-07 16:32:18.565257,2025-12-07 16:32:18.797939,0 days 00:00:00.232682,986.0873313038312,simple,COMPLETE
144,-0.24077513766482883,2025-12-07 16:32:18.797939,2025-12-07 16:32:19.015802,0 days 00:00:00.217863,537.8727290125437,simple,COMPLETE
145,-0.11941945574327935,2025-12-07 16:32:19.016313,2025-12-07 16:32:19.248386,0 days 00:00:00.232073,998.2764243292592,simple,COMPLETE
146,-0.3423790090145599,2025-12-07 16:32:19.248386,2025-12-07 16:32:19.500592,0 days 00:00:00.252206,391.86303752560866,simple,COMPLETE
147,-0.1743830955768005,2025-12-07 16:32:19.501099,2025-12-07 16:32:19.763333,0 days 00:00:00.262234,715.4668724181043,simple,COMPLETE
148,-0.4965023584428309,2025-12-07 16:32:19.763333,2025-12-07 16:32:19.987256,0 days 00:00:00.223923,278.2582065411964,simple,COMPLETE
