number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
108,-0.0009472866522500419,2025-12-07 17:23:39.679869,2025-12-07 17:23:39.876742,0 days 00:00:00.196873,0.0009878067419414305,0.8891817740999995,none,COMPLETE
109,-0.0024497542308726805,2025-12-07 17:23:39.876742,2025-12-07 17:23:40.076609,0 days 00:00:00.199867,0.00048613121532923887,0.77524641308227,none,COMPLETE
110,0.0006857677928625202,2025-12-07 17:23:40.078048,2025-12-07 17:23:40.278801,0 days 00:00:00.200753,0.0005869025243848795,0.8532253908493561,none,COMPLETE
111,0.0005945332733184502,2025-12-07 17:23:40.278801,2025-12-07 17:23:40.477413,0 days 00:00:00.198612,0.0008280874521751496,0.8113116496105715,none,COMPLETE
112,-0.0016559721242364045,2025-12-07 17:23:40.477413,2025-12-07 17:23:40.676342,0 days 00:00:00.198929,0.001425899009558154,0.8404653278925495,none,COMPLETE
113,-0.0016559721242364045,2025-12-07 17:23:40.676342,2025-12-07 17:23:40.877320,0 days 00:00:00.200978,0.0011391092448303861,0.8996738671333008,none,COMPLETE
114,-2.4202402049545086,2025-12-07 17:23:40.877320,2025-12-07 17:23:41.143300,0 days 00:00:00.265980,1.3278424367701114e-05,0.8742780691381216,none,COMPLETE
115,-0.021574397386723915,2025-12-07 17:23:41.143300,2025-12-07 17:23:41.344538,0 days 00:00:00.201238,0.00026044099963801594,0.9326169517853269,none,COMPLETE
116,0.0008626977673027447,2025-12-07 17:23:41.346050,2025-12-07 17:23:41.542791,0 days 00:00:00.196741,0.0006290073761753689,0.9759496351609935,none,COMPLETE
117,-0.003285752288095504,2025-12-07 17:23:41.544708,2025-12-07 17:23:41.744013,0 days 00:00:00.199305,0.00043038862815617077,0.8290759087425009,none,COMPLETE
118,-0.007419865211002241,2025-12-07 17:23:41.744013,2025-12-07 17:23:41.943616,0 days 00:00:00.199603,0.0003520337175769483,0.9073583048524074,none,COMPLETE
119,-0.0010106521742209533,2025-12-07 17:23:41.943616,2025-12-07 17:23:42.132500,0 days 00:00:00.188884,0.0007259600533577203,0.5902806831743648,none,COMPLETE
120,-0.0017838999488078617,2025-12-07 17:23:42.135082,2025-12-07 17:23:42.326808,0 days 00:00:00.191726,0.0005161381469075258,0.791022702680354,none,COMPLETE
121,0.0010630908266073453,2025-12-07 17:23:42.326808,2025-12-07 17:23:42.528138,0 days 00:00:00.201330,0.0006458838110585392,0.8638094385973837,none,COMPLETE
122,0.00022119456592987566,2025-12-07 17:23:42.528138,2025-12-07 17:23:42.726489,0 days 00:00:00.198351,0.0008438778146419235,0.8638015852943223,none,COMPLETE
123,0.0010183412653740713,2025-12-07 17:23:42.726489,2025-12-07 17:23:42.925832,0 days 00:00:00.199343,0.0006451622987243108,0.8869934707348347,none,COMPLETE
