number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
148,-0.017738076234783778,2025-12-07 17:00:04.027467,2025-12-07 17:00:04.241999,0 days 00:00:00.214532,0.0002484959143528795,simple,COMPLETE
149,0.00037257952358989616,2025-12-07 17:00:04.242573,2025-12-07 17:00:04.447076,0 days 00:00:00.204503,0.0007153308840392647,simple,COMPLETE
150,-0.06159635257279635,2025-12-07 17:00:04.449084,2025-12-07 17:00:04.663807,0 days 00:00:00.214723,0.00016900879975606078,simple,COMPLETE
151,0.0011201209370731806,2025-12-07 17:00:04.664632,2025-12-07 17:00:04.875684,0 days 00:00:00.211052,0.0005080652414870798,simple,COMPLETE
152,0.0009201401456273203,2025-12-07 17:00:04.877695,2025-12-07 17:00:05.092130,0 days 00:00:00.214435,0.000602981500304782,simple,COMPLETE
153,0.0010939473952874905,2025-12-07 17:00:05.096208,2025-12-07 17:00:05.305806,0 days 00:00:00.209598,0.0004967229586783062,simple,COMPLETE
154,-0.0019967559022631884,2025-12-07 17:00:05.305806,2025-12-07 17:00:05.525282,0 days 00:00:00.219476,0.00039913669681228785,simple,COMPLETE
155,-0.0016393784863476164,2025-12-07 17:00:05.527037,2025-12-07 17:00:05.729584,0 days 00:00:00.202547,0.0009869772103842372,simple,COMPLETE
156,-0.0071203236425603595,2025-12-07 17:00:05.731278,2025-12-07 17:00:05.931227,0 days 00:00:00.199949,0.00031943554745969126,simple,COMPLETE
157,0.0010963574622192922,2025-12-07 17:00:05.932572,2025-12-07 17:00:06.136253,0 days 00:00:00.203681,0.0004976098898077508,simple,COMPLETE
158,-1.3618448768200805e-05,2025-12-07 17:00:06.136253,2025-12-07 17:00:06.354209,0 days 00:00:00.217956,0.000766675899878775,simple,COMPLETE
159,0.0008245456640207557,2025-12-07 17:00:06.354209,2025-12-07 17:00:06.574320,0 days 00:00:00.220111,0.000625217555976743,simple,COMPLETE
160,-0.0016901751155392979,2025-12-07 17:00:06.575749,2025-12-07 17:00:06.779589,0 days 00:00:00.203840,0.00040498380364012654,simple,COMPLETE
161,0.0010895662647925446,2025-12-07 17:00:06.781701,2025-12-07 17:00:06.994690,0 days 00:00:00.212989,0.0004951236925897946,simple,COMPLETE
162,0.0011324872029554456,2025-12-07 17:00:06.996448,2025-12-07 17:00:07.209532,0 days 00:00:00.213084,0.0005237680919824567,simple,COMPLETE
163,-0.0016559721242364045,2025-12-07 17:00:07.210690,2025-12-07 17:00:07.416804,0 days 00:00:00.206114,0.001134794880649435,simple,COMPLETE
164,-0.010933776641546192,2025-12-07 17:00:07.417807,2025-12-07 17:00:07.618781,0 days 00:00:00.200974,0.0002896759042466929,simple,COMPLETE
165,-0.0008660110387837353,2025-12-07 17:00:07.620512,2025-12-07 17:00:07.823476,0 days 00:00:00.202964,0.0008755223735081949,simple,COMPLETE
166,0.0007998213159731519,2025-12-07 17:00:07.824334,2025-12-07 17:00:08.025727,0 days 00:00:00.201393,0.0006322831823268085,simple,COMPLETE
167,-0.0007077322859761667,2025-12-07 17:00:08.025727,2025-12-07 17:00:08.243597,0 days 00:00:00.217870,0.0004240835634033201,simple,COMPLETE
168,-0.0037013757907249367,2025-12-07 17:00:08.243597,2025-12-07 17:00:08.459258,0 days 00:00:00.215661,0.00035580379777271656,simple,COMPLETE
169,-0.029237803441899968,2025-12-07 17:00:08.459780,2025-12-07 17:00:08.659066,0 days 00:00:00.199286,0.00021620908793721882,simple,COMPLETE
170,-0.0016559721242364045,2025-12-07 17:00:08.660754,2025-12-07 17:00:08.874355,0 days 00:00:00.213601,3.0570080564422573,simple,COMPLETE
171,0.001102195599087456,2025-12-07 17:00:08.876299,2025-12-07 17:00:09.088323,0 days 00:00:00.212024,0.0005418588694854104,simple,COMPLETE
172,0.0011206562560333773,2025-12-07 17:00:09.090334,2025-12-07 17:00:09.307186,0 days 00:00:00.216852,0.0005326529773215767,simple,COMPLETE
173,0.000800489810563576,2025-12-07 17:00:09.308697,2025-12-07 17:00:09.524687,0 days 00:00:00.215990,0.0006320979043079347,simple,COMPLETE
174,-0.0004788338485861206,2025-12-07 17:00:09.525193,2025-12-07 17:00:09.742869,0 days 00:00:00.217676,0.0008306363600477154,simple,COMPLETE
175,0.0003655702578476694,2025-12-07 17:00:09.744561,2025-12-07 17:00:09.948271,0 days 00:00:00.203710,0.0004516084353191703,simple,COMPLETE
176,0.0004528231340541848,2025-12-07 17:00:09.949275,2025-12-07 17:00:10.157199,0 days 00:00:00.207924,0.0007043419105975629,simple,COMPLETE
177,-0.0033096344892322715,2025-12-07 17:00:10.157199,2025-12-07 17:00:10.370096,0 days 00:00:00.212897,0.0003607707403049377,simple,COMPLETE
