number,value,datetime_start,datetime_complete,duration,user_attrs_feature_level,state
180,-1523013022.5449407,2025-12-07 16:21:20.851330,2025-12-07 16:21:25.522395,0 days 00:00:04.671065,extensive,COMPLETE
181,-1523013022.5449407,2025-12-07 16:21:25.522395,2025-12-07 16:21:30.147497,0 days 00:00:04.625102,extensive,COMPLETE
182,-1523013022.5449407,2025-12-07 16:21:30.147497,2025-12-07 16:21:34.824801,0 days 00:00:04.677304,extensive,COMPLETE
183,-1523013022.5449407,2025-12-07 16:21:34.824801,2025-12-07 16:21:39.557972,0 days 00:00:04.733171,extensive,COMPLETE
184,-1523013022.5449407,2025-12-07 16:21:39.557972,2025-12-07 16:21:44.263112,0 days 00:00:04.705140,extensive,COMPLETE
185,-1523013022.5449407,2025-12-07 16:21:44.263112,2025-12-07 16:21:48.950301,0 days 00:00:04.687189,extensive,COMPLETE
186,-1523013022.5449407,2025-12-07 16:21:48.951526,2025-12-07 16:21:53.622339,0 days 00:00:04.670813,extensive,COMPLETE
187,-1523013022.5449407,2025-12-07 16:21:53.622339,2025-12-07 16:21:58.111291,0 days 00:00:04.488952,extensive,COMPLETE
188,-1523013022.5449407,2025-12-07 16:21:58.111291,2025-12-07 16:22:02.800855,0 days 00:00:04.689564,extensive,COMPLETE
189,-1523013022.5449407,2025-12-07 16:22:02.801973,2025-12-07 16:22:07.439077,0 days 00:00:04.637104,extensive,COMPLETE
190,-1523013022.5449407,2025-12-07 16:22:07.439077,2025-12-07 16:22:12.093709,0 days 00:00:04.654632,extensive,COMPLETE
191,-1523013022.5449407,2025-12-07 16:22:12.093709,2025-12-07 16:22:16.805926,0 days 00:00:04.712217,extensive,COMPLETE
192,-1523013022.5449407,2025-12-07 16:22:16.805926,2025-12-07 16:22:21.523626,0 days 00:00:04.717700,extensive,COMPLETE
193,-1523013022.5449407,2025-12-07 16:22:21.525356,2025-12-07 16:22:26.085412,0 days 00:00:04.560056,extensive,COMPLETE
194,-1523013022.5449407,2025-12-07 16:22:26.085412,2025-12-07 16:22:30.771479,0 days 00:00:04.686067,extensive,COMPLETE
195,-1523013022.5449407,2025-12-07 16:22:30.771479,2025-12-07 16:22:35.443843,0 days 00:00:04.672364,extensive,COMPLETE
196,-1523013022.5449407,2025-12-07 16:22:35.443843,2025-12-07 16:22:40.143885,0 days 00:00:04.700042,extensive,COMPLETE
197,-1523013022.5449407,2025-12-07 16:22:40.143885,2025-12-07 16:22:44.827279,0 days 00:00:04.683394,extensive,COMPLETE
198,-1523013022.5449407,2025-12-07 16:22:44.827279,2025-12-07 16:22:49.482820,0 days 00:00:04.655541,extensive,COMPLETE
199,-1523013022.5449407,2025-12-07 16:22:49.483883,2025-12-07 16:22:54.152892,0 days 00:00:04.669009,extensive,COMPLETE
200,-1523013022.5449407,2025-12-07 16:22:54.152892,2025-12-07 16:22:58.654268,0 days 00:00:04.501376,extensive,COMPLETE
201,-1523013022.5449407,2025-12-07 16:22:58.654268,2025-12-07 16:23:03.329603,0 days 00:00:04.675335,extensive,COMPLETE
