number,value,datetime_start,datetime_complete,duration,user_attrs_feature_level,state
199,-29.060330059634044,2025-12-07 15:42:45.606653,2025-12-07 15:42:45.923594,0 days 00:00:00.316941,simple2,COMPLETE
200,-29.060330059634044,2025-12-07 15:42:45.923594,2025-12-07 15:42:46.240996,0 days 00:00:00.317402,simple2,COMPLETE
201,-29.060330059634044,2025-12-07 15:42:46.240996,2025-12-07 15:42:46.555827,0 days 00:00:00.314831,simple2,COMPLETE
202,-29.060330059634044,2025-12-07 15:42:46.555827,2025-12-07 15:42:46.872118,0 days 00:00:00.316291,simple2,COMPLETE
203,-29.060330059634044,2025-12-07 15:42:46.872118,2025-12-07 15:42:47.191006,0 days 00:00:00.318888,simple2,COMPLETE
204,-29.060330059634044,2025-12-07 15:42:47.191006,2025-12-07 15:42:47.507037,0 days 00:00:00.316031,simple2,COMPLETE
205,-29.060330059634044,2025-12-07 15:42:47.507037,2025-12-07 15:42:47.826011,0 days 00:00:00.318974,simple2,COMPLETE
206,-29.060330059634044,2025-12-07 15:42:47.826011,2025-12-07 15:42:48.140703,0 days 00:00:00.314692,simple2,COMPLETE
207,-29.060330059634044,2025-12-07 15:42:48.140703,2025-12-07 15:42:48.455762,0 days 00:00:00.315059,simple2,COMPLETE
208,-29.060330059634044,2025-12-07 15:42:48.455762,2025-12-07 15:42:48.776130,0 days 00:00:00.320368,simple2,COMPLETE
209,-29.060330059634044,2025-12-07 15:42:48.776130,2025-12-07 15:42:49.090274,0 days 00:00:00.314144,simple2,COMPLETE
210,-29.060330059634044,2025-12-07 15:42:49.090274,2025-12-07 15:42:49.407949,0 days 00:00:00.317675,simple2,COMPLETE
211,-29.060330059634044,2025-12-07 15:42:49.407949,2025-12-07 15:42:49.725086,0 days 00:00:00.317137,simple2,COMPLETE
212,-29.060330059634044,2025-12-07 15:42:49.725086,2025-12-07 15:42:50.041696,0 days 00:00:00.316610,simple2,COMPLETE
213,-29.060330059634044,2025-12-07 15:42:50.041696,2025-12-07 15:42:50.247323,0 days 00:00:00.205627,simple2,COMPLETE
214,-29.060330059634044,2025-12-07 15:42:50.247830,2025-12-07 15:42:50.574148,0 days 00:00:00.326318,simple2,COMPLETE
215,-29.060330059634044,2025-12-07 15:42:50.574148,2025-12-07 15:42:50.889253,0 days 00:00:00.315105,simple2,COMPLETE
216,-29.060330059634044,2025-12-07 15:42:50.890830,2025-12-07 15:42:51.207520,0 days 00:00:00.316690,simple2,COMPLETE
217,-29.060330059634044,2025-12-07 15:42:51.207520,2025-12-07 15:42:51.526171,0 days 00:00:00.318651,simple2,COMPLETE
218,-29.060330059634044,2025-12-07 15:42:51.526171,2025-12-07 15:42:51.842829,0 days 00:00:00.316658,simple2,COMPLETE
219,-29.060330059634044,2025-12-07 15:42:51.843845,2025-12-07 15:42:52.155588,0 days 00:00:00.311743,simple2,COMPLETE
220,-29.060330059634044,2025-12-07 15:42:52.155588,2025-12-07 15:42:52.475147,0 days 00:00:00.319559,simple2,COMPLETE
221,-29.060330059634044,2025-12-07 15:42:52.475147,2025-12-07 15:42:52.790498,0 days 00:00:00.315351,simple2,COMPLETE
222,-29.060330059634044,2025-12-07 15:42:52.790498,2025-12-07 15:42:53.106992,0 days 00:00:00.316494,simple2,COMPLETE
223,-29.060330059634044,2025-12-07 15:42:53.106992,2025-12-07 15:42:53.425173,0 days 00:00:00.318181,simple2,COMPLETE
224,-29.060330059634044,2025-12-07 15:42:53.425173,2025-12-07 15:42:53.773735,0 days 00:00:00.348562,simple2,COMPLETE
225,-29.060330059634044,2025-12-07 15:42:53.773735,2025-12-07 15:42:54.107487,0 days 00:00:00.333752,simple2,COMPLETE
226,-29.060330059634044,2025-12-07 15:42:54.107487,2025-12-07 15:42:54.439563,0 days 00:00:00.332076,simple2,COMPLETE
227,-29.060330059634044,2025-12-07 15:42:54.439563,2025-12-07 15:42:54.787958,0 days 00:00:00.348395,simple2,COMPLETE
228,-29.060330059634044,2025-12-07 15:42:54.787958,2025-12-07 15:42:55.090745,0 days 00:00:00.302787,simple2,COMPLETE
229,-29.060330059634044,2025-12-07 15:42:55.090745,2025-12-07 15:42:55.404664,0 days 00:00:00.313919,simple2,COMPLETE
230,-29.060330059634044,2025-12-07 15:42:55.405170,2025-12-07 15:42:55.725588,0 days 00:00:00.320418,simple2,COMPLETE
231,-29.060330059634044,2025-12-07 15:42:55.725588,2025-12-07 15:42:56.038382,0 days 00:00:00.312794,simple2,COMPLETE
232,-29.060330059634044,2025-12-07 15:42:56.038382,2025-12-07 15:42:56.374773,0 days 00:00:00.336391,simple2,COMPLETE
233,-29.060330059634044,2025-12-07 15:42:56.374773,2025-12-07 15:42:56.689954,0 days 00:00:00.315181,simple2,COMPLETE
234,-29.060330059634044,2025-12-07 15:42:56.689954,2025-12-07 15:42:57.007185,0 days 00:00:00.317231,simple2,COMPLETE
235,-29.060330059634044,2025-12-07 15:42:57.007185,2025-12-07 15:42:57.325113,0 days 00:00:00.317928,simple2,COMPLETE
236,-29.060330059634044,2025-12-07 15:42:57.325113,2025-12-07 15:42:57.640758,0 days 00:00:00.315645,simple2,COMPLETE
237,-29.060330059634044,2025-12-07 15:42:57.640758,2025-12-07 15:42:57.955890,0 days 00:00:00.315132,simple2,COMPLETE
238,-29.060330059634044,2025-12-07 15:42:57.955890,2025-12-07 15:42:58.275090,0 days 00:00:00.319200,simple2,COMPLETE
239,-29.060330059634044,2025-12-07 15:42:58.275090,2025-12-07 15:42:58.590501,0 days 00:00:00.315411,simple2,COMPLETE
240,-29.060330059634044,2025-12-07 15:42:58.590501,2025-12-07 15:42:58.905834,0 days 00:00:00.315333,simple2,COMPLETE
241,-29.060330059634044,2025-12-07 15:42:58.905834,2025-12-07 15:42:59.225038,0 days 00:00:00.319204,simple2,COMPLETE
242,-29.060330059634044,2025-12-07 15:42:59.225038,2025-12-07 15:42:59.541566,0 days 00:00:00.316528,simple2,COMPLETE
243,-29.060330059634044,2025-12-07 15:42:59.541566,2025-12-07 15:42:59.858130,0 days 00:00:00.316564,simple2,COMPLETE
244,-29.060330059634044,2025-12-07 15:42:59.858130,2025-12-07 15:43:00.190399,0 days 00:00:00.332269,simple2,COMPLETE
245,-29.060330059634044,2025-12-07 15:43:00.190399,2025-12-07 15:43:00.506151,0 days 00:00:00.315752,simple2,COMPLETE
246,-29.060330059634044,2025-12-07 15:43:00.506151,2025-12-07 15:43:00.825761,0 days 00:00:00.319610,simple2,COMPLETE
247,-29.060330059634044,2025-12-07 15:43:00.825761,2025-12-07 15:43:01.141359,0 days 00:00:00.315598,simple2,COMPLETE
248,-29.060330059634044,2025-12-07 15:43:01.141359,2025-12-07 15:43:01.458397,0 days 00:00:00.317038,simple2,COMPLETE
249,-29.060330059634044,2025-12-07 15:43:01.458397,2025-12-07 15:43:01.774447,0 days 00:00:00.316050,simple2,COMPLETE
250,-29.060330059634044,2025-12-07 15:43:01.774447,2025-12-07 15:43:02.090098,0 days 00:00:00.315651,simple2,COMPLETE
251,-29.060330059634044,2025-12-07 15:43:02.090098,2025-12-07 15:43:02.408691,0 days 00:00:00.318593,simple2,COMPLETE
252,-29.060330059634044,2025-12-07 15:43:02.408691,2025-12-07 15:43:02.739673,0 days 00:00:00.330982,simple2,COMPLETE
253,-29.060330059634044,2025-12-07 15:43:02.739673,2025-12-07 15:43:03.059595,0 days 00:00:00.319922,simple2,COMPLETE
254,-29.060330059634044,2025-12-07 15:43:03.059595,2025-12-07 15:43:03.374537,0 days 00:00:00.314942,simple2,COMPLETE
255,-29.060330059634044,2025-12-07 15:43:03.374537,2025-12-07 15:43:03.690715,0 days 00:00:00.316178,simple2,COMPLETE
256,-29.060330059634044,2025-12-07 15:43:03.690715,2025-12-07 15:43:04.008888,0 days 00:00:00.318173,simple2,COMPLETE
257,-29.060330059634044,2025-12-07 15:43:04.008888,2025-12-07 15:43:04.322439,0 days 00:00:00.313551,simple2,COMPLETE
258,-29.060330059634044,2025-12-07 15:43:04.322439,2025-12-07 15:43:04.640822,0 days 00:00:00.318383,simple2,COMPLETE
259,-29.060330059634044,2025-12-07 15:43:04.640822,2025-12-07 15:43:04.958999,0 days 00:00:00.318177,simple2,COMPLETE
260,-29.060330059634044,2025-12-07 15:43:04.958999,2025-12-07 15:43:05.275462,0 days 00:00:00.316463,simple2,COMPLETE
261,-29.060330059634044,2025-12-07 15:43:05.275462,2025-12-07 15:43:05.590650,0 days 00:00:00.315188,simple2,COMPLETE
262,-29.060330059634044,2025-12-07 15:43:05.590650,2025-12-07 15:43:05.908916,0 days 00:00:00.318266,simple2,COMPLETE
263,-29.060330059634044,2025-12-07 15:43:05.910606,2025-12-07 15:43:06.223105,0 days 00:00:00.312499,simple2,COMPLETE
264,-29.060330059634044,2025-12-07 15:43:06.223105,2025-12-07 15:43:06.540592,0 days 00:00:00.317487,simple2,COMPLETE
265,-29.060330059634044,2025-12-07 15:43:06.540592,2025-12-07 15:43:06.858832,0 days 00:00:00.318240,simple2,COMPLETE
266,-29.060330059634044,2025-12-07 15:43:06.858832,2025-12-07 15:43:07.175804,0 days 00:00:00.316972,simple2,COMPLETE
267,-29.060330059634044,2025-12-07 15:43:07.177814,2025-12-07 15:43:07.488394,0 days 00:00:00.310580,simple2,COMPLETE
268,-29.060330059634044,2025-12-07 15:43:07.488394,2025-12-07 15:43:07.806167,0 days 00:00:00.317773,simple2,COMPLETE
269,-29.060330059634044,2025-12-07 15:43:07.806167,2025-12-07 15:43:08.125751,0 days 00:00:00.319584,simple2,COMPLETE
270,-29.060330059634044,2025-12-07 15:43:08.125751,2025-12-07 15:43:08.441893,0 days 00:00:00.316142,simple2,COMPLETE
271,-29.060330059634044,2025-12-07 15:43:08.441893,2025-12-07 15:43:08.758233,0 days 00:00:00.316340,simple2,COMPLETE
272,-29.060330059634044,2025-12-07 15:43:08.758233,2025-12-07 15:43:09.074349,0 days 00:00:00.316116,simple2,COMPLETE
273,-29.060330059634044,2025-12-07 15:43:09.076070,2025-12-07 15:43:09.389268,0 days 00:00:00.313198,simple2,COMPLETE
274,-29.060330059634044,2025-12-07 15:43:09.389790,2025-12-07 15:43:09.707687,0 days 00:00:00.317897,simple2,COMPLETE
275,-29.060330059634044,2025-12-07 15:43:09.707687,2025-12-07 15:43:10.023985,0 days 00:00:00.316298,simple2,COMPLETE
276,-29.060330059634044,2025-12-07 15:43:10.023985,2025-12-07 15:43:10.340791,0 days 00:00:00.316806,simple2,COMPLETE
277,-29.060330059634044,2025-12-07 15:43:10.340791,2025-12-07 15:43:10.654993,0 days 00:00:00.314202,simple2,COMPLETE
278,-29.060330059634044,2025-12-07 15:43:10.654993,2025-12-07 15:43:10.974719,0 days 00:00:00.319726,simple2,COMPLETE
279,-29.060330059634044,2025-12-07 15:43:10.974719,2025-12-07 15:43:11.290092,0 days 00:00:00.315373,simple2,COMPLETE
280,-29.060330059634044,2025-12-07 15:43:11.291097,2025-12-07 15:43:11.608859,0 days 00:00:00.317762,simple2,COMPLETE
281,-29.060330059634044,2025-12-07 15:43:11.608859,2025-12-07 15:43:11.924746,0 days 00:00:00.315887,simple2,COMPLETE
282,-29.060330059634044,2025-12-07 15:43:11.924746,2025-12-07 15:43:12.240501,0 days 00:00:00.315755,simple2,COMPLETE
283,-29.060330059634044,2025-12-07 15:43:12.242427,2025-12-07 15:43:12.559182,0 days 00:00:00.316755,simple2,COMPLETE
284,-29.060330059634044,2025-12-07 15:43:12.559182,2025-12-07 15:43:12.873654,0 days 00:00:00.314472,simple2,COMPLETE
285,-29.060330059634044,2025-12-07 15:43:12.873654,2025-12-07 15:43:13.190535,0 days 00:00:00.316881,simple2,COMPLETE
286,-29.060330059634044,2025-12-07 15:43:13.190535,2025-12-07 15:43:13.508469,0 days 00:00:00.317934,simple2,COMPLETE
287,-29.060330059634044,2025-12-07 15:43:13.508469,2025-12-07 15:43:13.822532,0 days 00:00:00.314063,simple2,COMPLETE
288,-29.060330059634044,2025-12-07 15:43:13.822532,2025-12-07 15:43:14.143891,0 days 00:00:00.321359,simple2,COMPLETE
289,-29.060330059634044,2025-12-07 15:43:14.144448,2025-12-07 15:43:14.458183,0 days 00:00:00.313735,simple2,COMPLETE
290,-29.060330059634044,2025-12-07 15:43:14.458183,2025-12-07 15:43:14.773861,0 days 00:00:00.315678,simple2,COMPLETE
291,-29.060330059634044,2025-12-07 15:43:14.773861,2025-12-07 15:43:15.091256,0 days 00:00:00.317395,simple2,COMPLETE
292,-29.060330059634044,2025-12-07 15:43:15.091256,2025-12-07 15:43:15.408260,0 days 00:00:00.317004,simple2,COMPLETE
293,-29.060330059634044,2025-12-07 15:43:15.408260,2025-12-07 15:43:15.725701,0 days 00:00:00.317441,simple2,COMPLETE
294,-29.060330059634044,2025-12-07 15:43:15.725701,2025-12-07 15:43:16.041243,0 days 00:00:00.315542,simple2,COMPLETE
295,-29.060330059634044,2025-12-07 15:43:16.041243,2025-12-07 15:43:16.358423,0 days 00:00:00.317180,simple2,COMPLETE
296,-29.060330059634044,2025-12-07 15:43:16.358423,2025-12-07 15:43:16.690682,0 days 00:00:00.332259,simple2,COMPLETE
297,-29.060330059634044,2025-12-07 15:43:16.690682,2025-12-07 15:43:17.007497,0 days 00:00:00.316815,simple2,COMPLETE
298,-29.060330059634044,2025-12-07 15:43:17.009508,2025-12-07 15:43:17.324842,0 days 00:00:00.315334,simple2,COMPLETE
299,-29.060330059634044,2025-12-07 15:43:17.324842,2025-12-07 15:43:17.640294,0 days 00:00:00.315452,simple2,COMPLETE
