number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feature_level,state
80,-0.0014837206459462997,2025-12-07 20:06:54.581412,2025-12-07 20:06:57.888486,0 days 00:00:03.307074,0.570006212742785,0.0010504497583225952,4,19,589,0.8427100893041901,0.2937417738024567,0.5757152055180398,none,COMPLETE
81,-0.0005130245754664994,2025-12-07 20:06:57.888962,2025-12-07 20:07:02.455209,0 days 00:00:04.566247,0.6807105802402197,0.001133381151645176,4,19,560,0.35973987489874704,0.12369714641881217,0.5010998795495678,none,COMPLETE
82,-0.0004907878350026706,2025-12-07 20:07:02.456713,2025-12-07 20:07:08.535425,0 days 00:00:06.078712,0.6406573554717068,0.0014291025937267759,4,19,748,0.32162135934609615,0.1298685662601491,0.5031050527883107,none,COMPLETE
83,-0.00147826102626325,2025-12-07 20:07:08.537832,2025-12-07 20:07:15.739692,0 days 00:00:07.201860,0.7216431760857568,0.0010982157398136342,4,20,884,0.1161578762540115,0.15497938672286368,0.5046521867857449,none,COMPLETE
84,-0.0015581765780140477,2025-12-07 20:07:15.741627,2025-12-07 20:07:21.405620,0 days 00:00:05.663993,0.6829369417039418,0.0014414504311320716,3,18,1037,0.6968218990887707,0.13567220855475987,0.5232072110123581,none,COMPLETE
85,-0.00045386849937360346,2025-12-07 20:07:21.407112,2025-12-07 20:07:23.520391,0 days 00:00:02.113279,0.7501543750997716,0.0016547600737197214,5,19,205,0.36179620923695793,0.1802403179163687,0.4772764181332138,none,COMPLETE
86,-0.0013071543480186094,2025-12-07 20:07:23.522399,2025-12-07 20:07:25.322817,0 days 00:00:01.800418,0.7532326408596273,0.0010013797753628834,5,12,206,0.5457006450249238,0.17272685387279524,0.47839232594064035,none,COMPLETE
87,-0.0002570010723970488,2025-12-07 20:07:25.324005,2025-12-07 20:07:29.065803,0 days 00:00:03.741798,0.7991351737005898,0.0016759849341738172,6,17,336,0.009902154108005323,0.19753573109368738,0.4481330607857931,none,COMPLETE
88,-0.00015261898530301762,2025-12-07 20:07:29.065803,2025-12-07 20:07:32.552556,0 days 00:00:03.486753,0.8317620940326506,0.001661701869820293,6,17,309,0.0071336051290983304,0.2665136403698542,0.44014591372524753,none,COMPLETE
89,-0.0016559721404409238,2025-12-07 20:07:32.553521,2025-12-07 20:07:33.936758,0 days 00:00:01.383237,0.8360042810080097,0.001770962193403721,6,17,323,4.209180082425971,0.19958628511023202,0.39512648140438816,none,COMPLETE
90,-0.0005839795713808252,2025-12-07 20:07:33.937763,2025-12-07 20:07:37.337600,0 days 00:00:03.399837,0.8623241943922818,0.0022137710472080294,6,14,274,0.06783754773158995,0.22402327033265693,0.42576106980674455,none,COMPLETE
91,-0.0005329285428905539,2025-12-07 20:07:37.338871,2025-12-07 20:07:44.036580,0 days 00:00:06.697709,0.798344493591179,0.0016330832988327702,7,17,463,0.18420901154392655,0.26730215417885156,0.45113987217896356,none,COMPLETE
92,-0.0023030962318321877,2025-12-07 20:07:44.036580,2025-12-07 20:07:48.340479,0 days 00:00:04.303899,0.892678881793882,0.0025196639626177855,6,18,369,0.04139469076005201,0.3480057463620567,0.4405693958707654,none,COMPLETE
93,-0.0020165456999129416,2025-12-07 20:07:48.341499,2025-12-07 20:07:56.290769,0 days 00:00:07.949270,0.8433235665039299,0.002036405704607413,6,20,652,0.22874112542324584,1.5587895382325199,0.4652332498161225,none,COMPLETE
94,-0.0006455214360097475,2025-12-07 20:07:56.292565,2025-12-07 20:08:01.066830,0 days 00:00:04.774265,0.81860521207148,0.001448442748880797,7,17,418,0.4234186867555435,0.17952551997369381,0.413024831260857,none,COMPLETE
95,-0.0006224000835641045,2025-12-07 20:08:01.066830,2025-12-07 20:08:08.458985,0 days 00:00:07.392155,0.7815925390796019,0.0013490161752404918,5,15,733,0.2428292703380861,0.411260683915719,0.37409513256747284,none,COMPLETE
96,0.00040324754613045116,2025-12-07 20:08:08.460537,2025-12-07 20:08:10.874322,0 days 00:00:02.413785,0.8094652080653041,0.0016202518225431645,6,16,204,0.025122440984535366,0.15452899386150287,0.6834594112419686,none,COMPLETE
97,0.0006071710818335389,2025-12-07 20:08:10.875280,2025-12-07 20:08:13.325315,0 days 00:00:02.450035,0.8216097135291468,0.0018956445143490548,6,16,214,0.024180676492325436,0.14372697013776212,0.7103151423925291,none,COMPLETE
98,-0.019055486706194946,2025-12-07 20:08:13.325934,2025-12-07 20:08:17.505521,0 days 00:00:04.179587,0.8327392384326441,0.009357297892781705,6,16,318,0.11331702056656354,0.15542214388451384,0.7513690259418095,none,COMPLETE
99,-1.4961919338363217e-05,2025-12-07 20:08:17.507341,2025-12-07 20:08:20.224787,0 days 00:00:02.717446,0.8562660099020453,0.0017192678568296793,6,15,230,0.016523733842163213,0.2448995843538621,0.7059445601090878,none,COMPLETE
100,-0.0016559721404409238,2025-12-07 20:08:20.226391,2025-12-07 20:08:21.339909,0 days 00:00:01.113518,0.8710093272491499,0.002401612313788439,6,15,251,3.4180916708639986,0.24351805589774708,0.6874633614080794,none,COMPLETE
101,-0.0013079406948619532,2025-12-07 20:08:21.340729,2025-12-07 20:08:26.004477,0 days 00:00:04.663748,0.8056880203513945,0.0018714468636460801,6,16,417,0.007388997915170151,0.13933106895330538,0.7281980619665808,none,COMPLETE
102,-0.0026485671822830867,2025-12-07 20:08:26.006481,2025-12-07 20:08:29.488106,0 days 00:00:03.481625,0.8479524982009594,0.003161389768488204,7,14,258,0.008342026886835972,0.1951669404766178,0.7541234482775303,none,COMPLETE
103,-0.0007831158192328121,2025-12-07 20:08:29.491161,2025-12-07 20:08:32.355820,0 days 00:00:02.864659,0.8241957808404563,0.0021194964580214934,6,16,215,0.13463724872392324,0.1124102759439717,0.6895205210352949,none,COMPLETE
104,-0.00021587299076949082,2025-12-07 20:08:32.356995,2025-12-07 20:08:36.671852,0 days 00:00:04.314857,0.7923611125087333,0.0016952753758631936,6,17,365,0.4221955487227753,0.16440923897043147,0.7065363987648148,none,COMPLETE
105,-0.0004128672530795778,2025-12-07 20:08:36.674313,2025-12-07 20:08:40.649531,0 days 00:00:03.975218,0.8529881994820101,0.0016909431789620297,6,17,363,0.5118400321324466,0.1596927470839926,0.7030584617002091,none,COMPLETE
106,7.527072371049659e-05,2025-12-07 20:08:40.651539,2025-12-07 20:08:44.894441,0 days 00:00:04.242902,0.8560747431875605,0.0017508992472322006,6,16,365,0.4512211784382537,0.23892556886037863,0.7106590059321902,none,COMPLETE
