number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feature_level,state
186,-33412.86215891844,2025-12-07 16:38:22.265175,2025-12-07 16:38:23.535710,0 days 00:00:01.270535,410.96267547466033,medium,COMPLETE
187,-19074.867017816898,2025-12-07 16:38:23.535710,2025-12-07 16:38:24.784789,0 days 00:00:01.249079,721.9368634399068,medium,COMPLETE
188,-24835.328911024088,2025-12-07 16:38:24.785850,2025-12-07 16:38:26.011187,0 days 00:00:01.225337,557.6204916202694,medium,COMPLETE
189,-13479.108148577607,2025-12-07 16:38:26.011187,2025-12-07 16:38:27.229545,0 days 00:00:01.218358,996.1496558775972,medium,COMPLETE
190,-18365.021930481096,2025-12-07 16:38:27.229545,2025-12-07 16:38:28.515009,0 days 00:00:01.285464,748.4794889518012,medium,COMPLETE
191,-13670.717140288187,2025-12-07 16:38:28.516654,2025-12-07 16:38:29.809737,0 days 00:00:01.293083,983.5447525355247,medium,COMPLETE
192,-18831.84408057378,2025-12-07 16:38:29.809737,2025-12-07 16:38:31.065358,0 days 00:00:01.255621,730.8242167834912,medium,COMPLETE
193,-13520.89149845793,2025-12-07 16:38:31.066373,2025-12-07 16:38:32.331780,0 days 00:00:01.265407,993.3743159024386,medium,COMPLETE
194,-28278.43545431992,2025-12-07 16:38:32.331780,2025-12-07 16:38:33.609531,0 days 00:00:01.277751,488.8332691649718,medium,COMPLETE
195,-13611.352978797355,2025-12-07 16:38:33.610538,2025-12-07 16:38:34.868025,0 days 00:00:01.257487,987.4167861230934,medium,COMPLETE
196,-22234.717039287425,2025-12-07 16:38:34.868676,2025-12-07 16:38:36.135673,0 days 00:00:01.266997,622.3144249589266,medium,COMPLETE
197,-31860.741976663034,2025-12-07 16:38:36.135673,2025-12-07 16:38:37.435917,0 days 00:00:01.300244,432.0110485881684,medium,COMPLETE
198,-20855.34489995069,2025-12-07 16:38:37.435917,2025-12-07 16:38:38.735533,0 days 00:00:01.299616,662.4821632206837,medium,COMPLETE
199,-17954.670489025513,2025-12-07 16:38:38.736593,2025-12-07 16:38:40.002636,0 days 00:00:01.266043,764.6684628431595,medium,COMPLETE
200,-37445.03896232923,2025-12-07 16:38:40.002636,2025-12-07 16:38:41.252115,0 days 00:00:01.249479,364.0943573611094,medium,COMPLETE
201,-13961.366794913241,2025-12-07 16:38:41.252115,2025-12-07 16:38:42.525065,0 days 00:00:01.272950,965.0038417376156,medium,COMPLETE
202,-18243.574788087346,2025-12-07 16:38:42.525065,2025-12-07 16:38:43.795130,0 days 00:00:01.270065,753.2036096553278,medium,COMPLETE
203,-14113.586861728982,2025-12-07 16:38:43.795130,2025-12-07 16:38:45.064029,0 days 00:00:01.268899,955.5607134907693,medium,COMPLETE
204,-13442.348480028437,2025-12-07 16:38:45.065048,2025-12-07 16:38:46.341800,0 days 00:00:01.276752,998.6037903188867,medium,COMPLETE
205,-24835.37859414239,2025-12-07 16:38:46.341800,2025-12-07 16:38:47.634510,0 days 00:00:01.292710,557.619373463287,medium,COMPLETE
206,-23622.638012538857,2025-12-07 16:38:47.635560,2025-12-07 16:38:48.893980,0 days 00:00:01.258420,586.1828753900571,medium,COMPLETE
207,-19007.092841213995,2025-12-07 16:38:48.893980,2025-12-07 16:38:50.151643,0 days 00:00:01.257663,724.3950863574992,medium,COMPLETE
208,-13568.086541984083,2025-12-07 16:38:50.151643,2025-12-07 16:38:51.400336,0 days 00:00:01.248693,990.2575149712115,medium,COMPLETE
209,-29836.225234722097,2025-12-07 16:38:51.401480,2025-12-07 16:38:52.618392,0 days 00:00:01.216912,462.5571037101645,medium,COMPLETE
210,-422034.95369323407,2025-12-07 16:38:52.619392,2025-12-07 16:38:53.874197,0 days 00:00:01.254805,0.12069229751862724,medium,COMPLETE
211,-13843.346939123287,2025-12-07 16:38:53.874197,2025-12-07 16:38:55.119059,0 days 00:00:01.244862,972.4502935860747,medium,COMPLETE
212,-18886.46834136545,2025-12-07 16:38:55.119596,2025-12-07 16:38:56.358433,0 days 00:00:01.238837,728.8089338777227,medium,COMPLETE
213,-13482.627720518472,2025-12-07 16:38:56.360441,2025-12-07 16:38:57.651303,0 days 00:00:01.290862,995.9152978904602,medium,COMPLETE
214,-13477.968687977058,2025-12-07 16:38:57.652319,2025-12-07 16:38:58.927664,0 days 00:00:01.275345,996.225552169498,medium,COMPLETE
215,-19701.36618572417,2025-12-07 16:38:58.927664,2025-12-07 16:39:00.200404,0 days 00:00:01.272740,699.9263204777443,medium,COMPLETE
216,-13427.728210509109,2025-12-07 16:39:00.200915,2025-12-07 16:39:01.450446,0 days 00:00:01.249531,999.5831300752008,medium,COMPLETE
217,-25820.987364887358,2025-12-07 16:39:01.451622,2025-12-07 16:39:02.736371,0 days 00:00:01.284749,536.2117625664897,medium,COMPLETE
218,-18590.353496706808,2025-12-07 16:39:02.737423,2025-12-07 16:39:04.001051,0 days 00:00:01.263628,739.8593411558414,medium,COMPLETE
219,-1309629.0996084162,2025-12-07 16:39:04.001687,2025-12-07 16:39:05.263591,0 days 00:00:01.261904,0.01490425762120297,medium,COMPLETE
220,-27128.332246226866,2025-12-07 16:39:05.265095,2025-12-07 16:39:06.533514,0 days 00:00:01.268419,510.0223102620729,medium,COMPLETE
221,-19046.79065429037,2025-12-07 16:39:06.534024,2025-12-07 16:39:07.816911,0 days 00:00:01.282887,722.9533315957123,medium,COMPLETE
222,-13714.890462095042,2025-12-07 16:39:07.817943,2025-12-07 16:39:09.072683,0 days 00:00:01.254740,980.6825859105775,medium,COMPLETE
223,-13615.809714811096,2025-12-07 16:39:09.074688,2025-12-07 16:39:10.341668,0 days 00:00:01.266980,987.1250694107905,medium,COMPLETE
224,-13446.660035046198,2025-12-07 16:39:10.341668,2025-12-07 16:39:11.653667,0 days 00:00:01.311999,998.3153363032801,medium,COMPLETE
225,-19771.000981666453,2025-12-07 16:39:11.654715,2025-12-07 16:39:12.936570,0 days 00:00:01.281855,697.5565696841918,medium,COMPLETE
226,-19134.882398578833,2025-12-07 16:39:12.936570,2025-12-07 16:39:14.232532,0 days 00:00:01.295962,719.772966300749,medium,COMPLETE
227,-13497.027170523119,2025-12-07 16:39:14.232532,2025-12-07 16:39:15.486996,0 days 00:00:01.254464,994.9575945900172,medium,COMPLETE
228,-26258.185908974614,2025-12-07 16:39:15.486996,2025-12-07 16:39:16.736728,0 days 00:00:01.249732,527.1872435223539,medium,COMPLETE
229,-23581.163226885063,2025-12-07 16:39:16.738005,2025-12-07 16:39:17.979300,0 days 00:00:01.241295,587.2067824730402,medium,COMPLETE
230,-1547240.1292169439,2025-12-07 16:39:17.979300,2025-12-07 16:39:19.231807,0 days 00:00:01.252507,0.00257873453394619,medium,COMPLETE
231,-13904.344731821819,2025-12-07 16:39:19.231807,2025-12-07 16:39:20.389484,0 days 00:00:01.157677,968.5878279420679,medium,COMPLETE
232,-13631.271645488756,2025-12-07 16:39:20.389484,2025-12-07 16:39:21.669165,0 days 00:00:01.279681,986.1142993224211,medium,COMPLETE
233,-18904.9233701777,2025-12-07 16:39:21.669165,2025-12-07 16:39:22.937119,0 days 00:00:01.267954,728.1303971470853,medium,COMPLETE
234,-21020.918078626757,2025-12-07 16:39:22.937119,2025-12-07 16:39:24.187834,0 days 00:00:01.250715,657.4115519304021,medium,COMPLETE
235,-13820.318724127193,2025-12-07 16:39:24.187834,2025-12-07 16:39:25.461649,0 days 00:00:01.273815,973.9162296374218,medium,COMPLETE
236,-18903.03658249062,2025-12-07 16:39:25.461649,2025-12-07 16:39:26.643642,0 days 00:00:01.181993,728.1997148059545,medium,COMPLETE
237,-31050.194962647827,2025-12-07 16:39:26.645243,2025-12-07 16:39:27.905534,0 days 00:00:01.260291,443.7915102611779,medium,COMPLETE
238,-18095.92859791959,2025-12-07 16:39:27.905534,2025-12-07 16:39:29.152915,0 days 00:00:01.247381,759.0223382246802,medium,COMPLETE
239,-23389.38998120454,2025-12-07 16:39:29.155009,2025-12-07 16:39:30.423918,0 days 00:00:01.268909,591.9838870130538,medium,COMPLETE
240,-13985.075187493852,2025-12-07 16:39:30.424922,2025-12-07 16:39:31.701633,0 days 00:00:01.276711,963.5212392391941,medium,COMPLETE
241,-14253.804525836793,2025-12-07 16:39:31.701633,2025-12-07 16:39:32.985985,0 days 00:00:01.284352,947.0186146322145,medium,COMPLETE
242,-13680.64513184202,2025-12-07 16:39:32.985985,2025-12-07 16:39:34.254618,0 days 00:00:01.268633,982.9000691114072,medium,COMPLETE
243,-18703.441698183142,2025-12-07 16:39:34.254618,2025-12-07 16:39:35.558611,0 days 00:00:01.303993,735.6025154863275,medium,COMPLETE
244,-25625.776984653556,2025-12-07 16:39:35.559753,2025-12-07 16:39:36.826687,0 days 00:00:01.266934,540.3322144986039,medium,COMPLETE
245,-18782.65458430935,2025-12-07 16:39:36.826687,2025-12-07 16:39:38.082621,0 days 00:00:01.255934,732.6478840738224,medium,COMPLETE
246,-13630.65730041771,2025-12-07 16:39:38.083626,2025-12-07 16:39:39.344924,0 days 00:00:01.261298,986.1544217180792,medium,COMPLETE
247,-19050.131031693752,2025-12-07 16:39:39.346928,2025-12-07 16:39:40.597877,0 days 00:00:01.250949,722.8322582206729,medium,COMPLETE
248,-13580.421302083849,2025-12-07 16:39:40.598878,2025-12-07 16:39:41.846115,0 days 00:00:01.247237,989.446042080507,medium,COMPLETE
249,-13428.97930523944,2025-12-07 16:39:41.848120,2025-12-07 16:39:43.150878,0 days 00:00:01.302758,999.4992524147805,medium,COMPLETE
250,-34492.92307600407,2025-12-07 16:39:43.151389,2025-12-07 16:39:44.432702,0 days 00:00:01.281313,397.3795796855871,medium,COMPLETE
251,-24647.552013800476,2025-12-07 16:39:44.433711,2025-12-07 16:39:45.701224,0 days 00:00:01.267513,561.8758688242522,medium,COMPLETE
252,-13437.032161724199,2025-12-07 16:39:45.702450,2025-12-07 16:39:46.971066,0 days 00:00:01.268616,998.9596885237036,medium,COMPLETE
253,-24403.752921341507,2025-12-07 16:39:46.972071,2025-12-07 16:39:48.250127,0 days 00:00:01.278056,567.4896520537374,medium,COMPLETE
254,-18487.661396387422,2025-12-07 16:39:48.251225,2025-12-07 16:39:49.502940,0 days 00:00:01.251715,743.764787303653,medium,COMPLETE
255,-13479.589275479006,2025-12-07 16:39:49.502940,2025-12-07 16:39:50.782047,0 days 00:00:01.279107,996.1176127279371,medium,COMPLETE
256,-31165.552628132646,2025-12-07 16:39:50.783670,2025-12-07 16:39:52.069419,0 days 00:00:01.285749,442.0797200995578,medium,COMPLETE
257,-19525.426425218528,2025-12-07 16:39:52.070421,2025-12-07 16:39:53.354729,0 days 00:00:01.284308,705.9806930277616,medium,COMPLETE
258,-13496.53291609962,2025-12-07 16:39:53.355516,2025-12-07 16:39:54.639328,0 days 00:00:01.283812,994.9904376755311,medium,COMPLETE
259,-25180.117496498136,2025-12-07 16:39:54.639328,2025-12-07 16:39:55.875992,0 days 00:00:01.236664,549.9576628353636,medium,COMPLETE
260,-18458.321284030117,2025-12-07 16:39:55.878000,2025-12-07 16:39:57.088710,0 days 00:00:01.210710,744.8876775663115,medium,COMPLETE
261,-39527.18280623192,2025-12-07 16:39:57.089710,2025-12-07 16:39:58.345663,0 days 00:00:01.255953,343.5159859514194,medium,COMPLETE
262,-13544.63154081813,2025-12-07 16:39:58.345663,2025-12-07 16:39:59.605306,0 days 00:00:01.259643,991.804127649995,medium,COMPLETE
263,-13556.641911156665,2025-12-07 16:39:59.606349,2025-12-07 16:40:00.881806,0 days 00:00:01.275457,991.0115839836825,medium,COMPLETE
264,-389394.6265856674,2025-12-07 16:40:00.881806,2025-12-07 16:40:02.204205,0 days 00:00:01.322399,22.258912622141143,medium,COMPLETE
265,-23697.08213041605,2025-12-07 16:40:02.206519,2025-12-07 16:40:03.522649,0 days 00:00:01.316130,584.3531827072854,medium,COMPLETE
266,-19048.555123195452,2025-12-07 16:40:03.523670,2025-12-07 16:40:04.813690,0 days 00:00:01.290020,722.8893729870013,medium,COMPLETE
267,-32316.77886233144,2025-12-07 16:40:04.815203,2025-12-07 16:40:06.136601,0 days 00:00:01.321398,425.6282257810089,medium,COMPLETE
268,-13580.430890235306,2025-12-07 16:40:06.137640,2025-12-07 16:40:07.458626,0 days 00:00:01.320986,989.4454118018343,medium,COMPLETE
269,-18760.38724291463,2025-12-07 16:40:07.459859,2025-12-07 16:40:08.786772,0 days 00:00:01.326913,733.4762181702253,medium,COMPLETE
270,-25043.559545458756,2025-12-07 16:40:08.787772,2025-12-07 16:40:10.124095,0 days 00:00:01.336323,552.9696154156794,medium,COMPLETE
271,-18629.316843292218,2025-12-07 16:40:10.126463,2025-12-07 16:40:11.470903,0 days 00:00:01.344440,738.3875258777832,medium,COMPLETE
272,-29604.318239605185,2025-12-07 16:40:11.471908,2025-12-07 16:40:12.788205,0 days 00:00:01.316297,466.3055337829236,medium,COMPLETE
273,-18772.003868337353,2025-12-07 16:40:12.789122,2025-12-07 16:40:14.154666,0 days 00:00:01.365544,733.0438680727594,medium,COMPLETE
274,-24882.11919094234,2025-12-07 16:40:14.154666,2025-12-07 16:40:15.426680,0 days 00:00:01.272014,556.5692423975179,medium,COMPLETE
275,-468828.09830777935,2025-12-07 16:40:15.426680,2025-12-07 16:40:16.738305,0 days 00:00:01.311625,2.162642768083945,medium,COMPLETE
276,-13927.920546335874,2025-12-07 16:40:16.739254,2025-12-07 16:40:17.897681,0 days 00:00:01.158427,967.102911482399,medium,COMPLETE
277,-18418.493882540235,2025-12-07 16:40:17.900232,2025-12-07 16:40:19.139644,0 days 00:00:01.239412,746.4169999341871,medium,COMPLETE
278,-40313.92254935847,2025-12-07 16:40:19.140744,2025-12-07 16:40:20.339740,0 days 00:00:01.198996,336.28073583293565,medium,COMPLETE
279,-337668.28395344963,2025-12-07 16:40:20.340911,2025-12-07 16:40:21.685093,0 days 00:00:01.344182,0.7766589863539746,medium,COMPLETE
280,-13641.491025336916,2025-12-07 16:40:21.686092,2025-12-07 16:40:23.002092,0 days 00:00:01.316000,985.4473434855616,medium,COMPLETE
281,-13434.480786129048,2025-12-07 16:40:23.003092,2025-12-07 16:40:24.250050,0 days 00:00:01.246958,999.130576569544,medium,COMPLETE
282,-24414.31822664502,2025-12-07 16:40:24.251218,2025-12-07 16:40:25.606518,0 days 00:00:01.355300,567.2442596742713,medium,COMPLETE
283,-13477.264117561359,2025-12-07 16:40:25.608406,2025-12-07 16:40:26.859172,0 days 00:00:01.250766,996.2724872575751,medium,COMPLETE
284,-19396.693511369045,2025-12-07 16:40:26.859172,2025-12-07 16:40:28.093625,0 days 00:00:01.234453,710.4724253090856,medium,COMPLETE
285,-32658.983154872843,2025-12-07 16:40:28.095034,2025-12-07 16:40:29.439626,0 days 00:00:01.344592,420.9493879041345,medium,COMPLETE
286,-18840.134209837768,2025-12-07 16:40:29.440629,2025-12-07 16:40:30.699472,0 days 00:00:01.258843,730.5176974523594,medium,COMPLETE
287,-24890.828855326283,2025-12-07 16:40:30.701080,2025-12-07 16:40:31.954917,0 days 00:00:01.253837,556.3739576730356,medium,COMPLETE
288,-18508.39049716944,2025-12-07 16:40:31.954917,2025-12-07 16:40:33.156571,0 days 00:00:01.201654,742.9733543964136,medium,COMPLETE
289,-24833.94367699296,2025-12-07 16:40:33.157777,2025-12-07 16:40:34.421237,0 days 00:00:01.263460,557.6516690245102,medium,COMPLETE
290,-13516.709253288811,2025-12-07 16:40:34.424399,2025-12-07 16:40:35.698433,0 days 00:00:01.274034,993.651433392201,medium,COMPLETE
291,-33958.811263362855,2025-12-07 16:40:35.700543,2025-12-07 16:40:37.023554,0 days 00:00:01.323011,403.99375813322644,medium,COMPLETE
292,-18834.012866822977,2025-12-07 16:40:37.023945,2025-12-07 16:40:38.306233,0 days 00:00:01.282288,730.7440049448157,medium,COMPLETE
293,-13440.564970058718,2025-12-07 16:40:38.308024,2025-12-07 16:40:39.606884,0 days 00:00:01.298860,998.7231590217631,medium,COMPLETE
294,-13734.49101498755,2025-12-07 16:40:39.607914,2025-12-07 16:40:40.888236,0 days 00:00:01.280322,979.417749493799,medium,COMPLETE
295,-13528.733516151939,2025-12-07 16:40:40.889216,2025-12-07 16:40:42.004892,0 days 00:00:01.115676,992.8551043238703,medium,COMPLETE
296,-24843.3373834528,2025-12-07 16:40:42.004892,2025-12-07 16:40:43.245761,0 days 00:00:01.240869,557.4403073508188,medium,COMPLETE
297,-19013.032628344656,2025-12-07 16:40:43.245761,2025-12-07 16:40:44.469381,0 days 00:00:01.223620,724.1790238520898,medium,COMPLETE
298,-553727.5066396191,2025-12-07 16:40:44.469381,2025-12-07 16:40:45.723227,0 days 00:00:01.253846,7.707437747586905,medium,COMPLETE
299,-46836.22067949996,2025-12-07 16:40:45.725191,2025-12-07 16:40:47.007495,0 days 00:00:01.282304,285.55665469367165,medium,COMPLETE
