number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
87,-0.0006509420117488304,2025-12-07 17:01:02.201910,2025-12-07 17:01:02.483450,0 days 00:00:00.281540,0.0007695466143595933,simple2,COMPLETE
88,-0.05415462861891607,2025-12-07 17:01:02.484454,2025-12-07 17:01:02.777444,0 days 00:00:00.292990,0.0002097731645083854,simple2,COMPLETE
89,-0.005153563616692909,2025-12-07 17:01:02.778480,2025-12-07 17:01:03.076778,0 days 00:00:00.298298,0.00037959168777832266,simple2,COMPLETE
90,-0.0016559721242364045,2025-12-07 17:01:03.077786,2025-12-07 17:01:03.388773,0 days 00:00:00.310987,0.001668761965510396,simple2,COMPLETE
91,-0.00028705155512646446,2025-12-07 17:01:03.389777,2025-12-07 17:01:03.685776,0 days 00:00:00.295999,0.0004672096013646905,simple2,COMPLETE
92,3.3306069846713214e-05,2025-12-07 17:01:03.685776,2025-12-07 17:01:03.983032,0 days 00:00:00.297256,0.0006352675238010466,simple2,COMPLETE
93,-0.02166908813989617,2025-12-07 17:01:03.983032,2025-12-07 17:01:04.280406,0 days 00:00:00.297374,0.000271151928659072,simple2,COMPLETE
94,-0.001132585043561433,2025-12-07 17:01:04.280406,2025-12-07 17:01:04.569077,0 days 00:00:00.288671,0.0008781925307744682,simple2,COMPLETE
95,0.00016653747941249483,2025-12-07 17:01:04.570211,2025-12-07 17:01:04.859993,0 days 00:00:00.289782,0.0005735710783958702,simple2,COMPLETE
96,-0.0015698948690604138,2025-12-07 17:01:04.859993,2025-12-07 17:01:05.149606,0 days 00:00:00.289613,0.001045962090880242,simple2,COMPLETE
97,0.00019742257196013005,2025-12-07 17:01:05.149606,2025-12-07 17:01:05.445290,0 days 00:00:00.295684,0.0005870617935282341,simple2,COMPLETE
98,-0.0041167204281909635,2025-12-07 17:01:05.445290,2025-12-07 17:01:05.749180,0 days 00:00:00.303890,0.000395247549464959,simple2,COMPLETE
99,-0.0016559721242364045,2025-12-07 17:01:05.749180,2025-12-07 17:01:06.045339,0 days 00:00:00.296159,0.060857377538644244,simple2,COMPLETE
100,-0.1321783541162563,2025-12-07 17:01:06.045339,2025-12-07 17:01:06.342905,0 days 00:00:00.297566,0.00015353561468781402,simple2,COMPLETE
101,0.00011311441113581733,2025-12-07 17:01:06.342905,2025-12-07 17:01:06.639477,0 days 00:00:00.296572,0.0005557981220500975,simple2,COMPLETE
102,6.065426480976003e-05,2025-12-07 17:01:06.639477,2025-12-07 17:01:06.945373,0 days 00:00:00.305896,0.0006283362914291671,simple2,COMPLETE
103,-0.0016559721242364045,2025-12-07 17:01:06.946882,2025-12-07 17:01:07.236113,0 days 00:00:00.289231,0.0011771950629952538,simple2,COMPLETE
104,-0.0008159598960505073,2025-12-07 17:01:07.236610,2025-12-07 17:01:07.530775,0 days 00:00:00.294165,0.0008105750189992851,simple2,COMPLETE
105,-0.013565514807952908,2025-12-07 17:01:07.530775,2025-12-07 17:01:07.843310,0 days 00:00:00.312535,0.0003077896538959236,simple2,COMPLETE
106,-0.03842611633387542,2025-12-07 17:01:07.844819,2025-12-07 17:01:08.145487,0 days 00:00:00.300668,0.00023317102263251504,simple2,COMPLETE
107,0.0001036759710796679,2025-12-07 17:01:08.145487,2025-12-07 17:01:08.463783,0 days 00:00:00.318296,0.0005529580029249313,simple2,COMPLETE
108,-0.0016559721242364045,2025-12-07 17:01:08.464290,2025-12-07 17:01:08.778424,0 days 00:00:00.314134,0.002126874321527726,simple2,COMPLETE
109,-0.0016559721242364045,2025-12-07 17:01:08.779297,2025-12-07 17:01:09.095552,0 days 00:00:00.316255,0.001567692459055041,simple2,COMPLETE
110,-0.003170173809853923,2025-12-07 17:01:09.097063,2025-12-07 17:01:09.413812,0 days 00:00:00.316749,0.00041180956778617475,simple2,COMPLETE
111,-0.0006537329605909395,2025-12-07 17:01:09.415181,2025-12-07 17:01:09.745615,0 days 00:00:00.330434,0.0007730619304375857,simple2,COMPLETE
112,0.00015551666535329467,2025-12-07 17:01:09.745615,2025-12-07 17:01:10.046569,0 days 00:00:00.300954,0.0005696261114168642,simple2,COMPLETE
113,0.0001481154868591498,2025-12-07 17:01:10.048265,2025-12-07 17:01:10.343738,0 days 00:00:00.295473,0.0005672306980209919,simple2,COMPLETE
114,-0.008064747709235856,2025-12-07 17:01:10.345245,2025-12-07 17:01:10.654449,0 days 00:00:00.309204,0.00034422580906926496,simple2,COMPLETE
115,-0.0013350535123590006,2025-12-07 17:01:10.654449,2025-12-07 17:01:10.951812,0 days 00:00:00.297363,0.000948166756475664,simple2,COMPLETE
116,-0.20745430294546222,2025-12-07 17:01:10.952816,2025-12-07 17:01:11.261571,0 days 00:00:00.308755,0.0001221214683643462,simple2,COMPLETE
117,-0.0016559721242364045,2025-12-07 17:01:11.261571,2025-12-07 17:01:11.576745,0 days 00:00:00.315174,0.02233953718061218,simple2,COMPLETE
118,-0.0016559721242364045,2025-12-07 17:01:11.582362,2025-12-07 17:01:11.889981,0 days 00:00:00.307619,0.0014141788477268905,simple2,COMPLETE
119,-0.023865082014276468,2025-12-07 17:01:11.890985,2025-12-07 17:01:12.202458,0 days 00:00:00.311473,0.0002631399304766536,simple2,COMPLETE
120,-0.06802125397525671,2025-12-07 17:01:12.202458,2025-12-07 17:01:12.504474,0 days 00:00:00.302016,0.00019332651419622356,simple2,COMPLETE
121,0.000179352564837069,2025-12-07 17:01:12.504474,2025-12-07 17:01:12.811523,0 days 00:00:00.307049,0.0005929404011306638,simple2,COMPLETE
122,0.0001177234687540496,2025-12-07 17:01:12.811523,2025-12-07 17:01:13.115200,0 days 00:00:00.303677,0.0006094573533103804,simple2,COMPLETE
123,-0.0008854429958295255,2025-12-07 17:01:13.115200,2025-12-07 17:01:13.422030,0 days 00:00:00.306830,0.00044522199133364884,simple2,COMPLETE
124,-0.0006425803375831688,2025-12-07 17:01:13.423034,2025-12-07 17:01:13.734084,0 days 00:00:00.311050,0.000755592375967818,simple2,COMPLETE
125,-0.0016559721242364045,2025-12-07 17:01:13.735089,2025-12-07 17:01:14.029096,0 days 00:00:00.294007,0.0012465215787070107,simple2,COMPLETE
126,-0.00019058499925421005,2025-12-07 17:01:14.029602,2025-12-07 17:01:14.344393,0 days 00:00:00.314791,0.0004911527033752468,simple2,COMPLETE
127,-0.011532298149610468,2025-12-07 17:01:14.345403,2025-12-07 17:01:14.653440,0 days 00:00:00.308037,0.00031972627862779124,simple2,COMPLETE
128,-0.0014865603524003568,2025-12-07 17:01:14.653440,2025-12-07 17:01:14.960933,0 days 00:00:00.307493,0.0010129503488321924,simple2,COMPLETE
129,-4.679944198474987e-05,2025-12-07 17:01:14.960933,2025-12-07 17:01:15.279703,0 days 00:00:00.318770,0.0006519884239704075,simple2,COMPLETE
130,-0.0029849199987900623,2025-12-07 17:01:15.279703,2025-12-07 17:01:15.595953,0 days 00:00:00.316250,0.0004140073211496481,simple2,COMPLETE
131,-0.0006502409102274731,2025-12-07 17:01:15.595953,2025-12-07 17:01:15.905350,0 days 00:00:00.309397,0.0007686636186761397,simple2,COMPLETE
132,0.0001948507597563376,2025-12-07 17:01:15.906355,2025-12-07 17:01:16.196937,0 days 00:00:00.290582,0.0005884249316924216,simple2,COMPLETE
133,-0.000258641190009401,2025-12-07 17:01:16.197729,2025-12-07 17:01:16.561853,0 days 00:00:00.364124,0.00047269285108444216,simple2,COMPLETE
134,0.00012011434617442696,2025-12-07 17:01:16.561853,2025-12-07 17:01:16.895970,0 days 00:00:00.334117,0.0006084233673296557,simple2,COMPLETE
135,-0.0012764797995252763,2025-12-07 17:01:16.895970,2025-12-07 17:01:17.229343,0 days 00:00:00.333373,0.0009211022477646669,simple2,COMPLETE
136,-0.00729718771723246,2025-12-07 17:01:17.230356,2025-12-07 17:01:17.546395,0 days 00:00:00.316039,0.00035240317012051126,simple2,COMPLETE
137,-4.430455141439064e-05,2025-12-07 17:01:17.547403,2025-12-07 17:01:17.836677,0 days 00:00:00.289274,0.0006515244483001833,simple2,COMPLETE
138,-0.02462221604884814,2025-12-07 17:01:17.837681,2025-12-07 17:01:18.142273,0 days 00:00:00.304592,0.00026076137753442964,simple2,COMPLETE
