number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feature_level,state
127,-31.908357263908073,2025-12-07 16:31:11.747559,2025-12-07 16:31:11.946367,0 days 00:00:00.198808,0.8398747878281033,none,COMPLETE
128,-0.1374954146662594,2025-12-07 16:31:11.946367,2025-12-07 16:31:12.150111,0 days 00:00:00.203744,958.1378481687956,none,COMPLETE
129,-0.2144844609967879,2025-12-07 16:31:12.151173,2025-12-07 16:31:12.347480,0 days 00:00:00.196307,651.771344131178,none,COMPLETE
130,-0.7865675378443884,2025-12-07 16:31:12.348208,2025-12-07 16:31:12.433995,0 days 00:00:00.085787,200.15809767178857,none,COMPLETE
131,-0.3375113769803737,2025-12-07 16:31:12.435197,2025-12-07 16:31:12.615901,0 days 00:00:00.180704,435.01644315555484,none,COMPLETE
132,-0.1316486409846683,2025-12-07 16:31:12.616412,2025-12-07 16:31:12.800920,0 days 00:00:00.184508,994.4454498566239,none,COMPLETE
133,-0.19516073816817348,2025-12-07 16:31:12.802007,2025-12-07 16:31:12.998572,0 days 00:00:00.196565,707.9221515117392,none,COMPLETE
134,-34.76998676308659,2025-12-07 16:31:13.000083,2025-12-07 16:31:13.199369,0 days 00:00:00.199286,0.001252818735576637,none,COMPLETE
135,-0.2829350255063767,2025-12-07 16:31:13.200642,2025-12-07 16:31:13.284617,0 days 00:00:00.083975,509.8850035702318,none,COMPLETE
136,-0.1377107684674844,2025-12-07 16:31:13.286622,2025-12-07 16:31:13.480208,0 days 00:00:00.193586,956.8540142007728,none,COMPLETE
137,-0.13089850971165484,2025-12-07 16:31:13.480208,2025-12-07 16:31:13.680510,0 days 00:00:00.200302,999.3162954777592,none,COMPLETE
138,-0.42973998309449196,2025-12-07 16:31:13.680510,2025-12-07 16:31:13.878716,0 days 00:00:00.198206,349.02074593232817,none,COMPLETE
139,-0.20296933843223552,2025-12-07 16:31:13.878716,2025-12-07 16:31:14.079968,0 days 00:00:00.201252,684.0669480331142,none,COMPLETE
140,-0.2624829875233863,2025-12-07 16:31:14.079968,2025-12-07 16:31:14.268078,0 days 00:00:00.188110,545.2034465746475,none,COMPLETE
141,-0.14018246686782634,2025-12-07 16:31:14.268078,2025-12-07 16:31:14.464281,0 days 00:00:00.196203,942.3754203626982,none,COMPLETE
142,-0.1886365246276637,2025-12-07 16:31:14.465290,2025-12-07 16:31:14.664519,0 days 00:00:00.199229,729.2197242954063,none,COMPLETE
143,-0.13295415811500924,2025-12-07 16:31:14.665031,2025-12-07 16:31:14.864300,0 days 00:00:00.199269,986.0873313038312,none,COMPLETE
144,-0.26650251477170944,2025-12-07 16:31:14.865905,2025-12-07 16:31:15.063629,0 days 00:00:00.197724,537.8727290125437,none,COMPLETE
145,-0.13105800215374871,2025-12-07 16:31:15.063629,2025-12-07 16:31:15.262727,0 days 00:00:00.199098,998.2764243292592,none,COMPLETE
146,-0.3786349095599702,2025-12-07 16:31:15.262727,2025-12-07 16:31:15.463394,0 days 00:00:00.200667,391.86303752560866,none,COMPLETE
147,-0.19280338974631742,2025-12-07 16:31:15.464906,2025-12-07 16:31:15.663714,0 days 00:00:00.198808,715.4668724181043,none,COMPLETE
148,-0.5497055530246027,2025-12-07 16:31:15.663714,2025-12-07 16:31:15.866115,0 days 00:00:00.202401,278.2582065411964,none,COMPLETE
149,-0.3559747569537733,2025-12-07 16:31:15.866115,2025-12-07 16:31:16.079079,0 days 00:00:00.212964,414.50104905987484,none,COMPLETE
150,-0.13093918792675777,2025-12-07 16:31:16.079079,2025-12-07 16:31:16.279689,0 days 00:00:00.200610,999.0508601182426,none,COMPLETE
151,-0.1849967402773267,2025-12-07 16:31:16.279689,2025-12-07 16:31:16.494563,0 days 00:00:00.214874,741.690886211796,none,COMPLETE
152,-0.13830816593654638,2025-12-07 16:31:16.494563,2025-12-07 16:31:16.713774,0 days 00:00:00.219211,953.3116108379115,none,COMPLETE
153,-0.2581705481172445,2025-12-07 16:31:16.715287,2025-12-07 16:31:16.914523,0 days 00:00:00.199236,553.2990325933272,none,COMPLETE
154,-0.20191719879777192,2025-12-07 16:31:16.915040,2025-12-07 16:31:17.129960,0 days 00:00:00.214920,687.1837673067986,none,COMPLETE
155,-0.2746929588892002,2025-12-07 16:31:17.129960,2025-12-07 16:31:17.330294,0 days 00:00:00.200334,523.5412469038753,none,COMPLETE
156,-0.47065231237138455,2025-12-07 16:31:17.331805,2025-12-07 16:31:17.529392,0 days 00:00:00.197587,321.0499882875499,none,COMPLETE
157,-0.13802808197855745,2025-12-07 16:31:17.529392,2025-12-07 16:31:17.746442,0 days 00:00:00.217050,954.968968984218,none,COMPLETE
158,-0.19026393466943037,2025-12-07 16:31:17.746442,2025-12-07 16:31:17.948738,0 days 00:00:00.202296,723.7835332253625,none,COMPLETE
159,-0.32159675126699977,2025-12-07 16:31:17.948738,2025-12-07 16:31:18.148272,0 days 00:00:00.199534,454.4350535504461,none,COMPLETE
160,-0.13572019251084763,2025-12-07 16:31:18.148272,2025-12-07 16:31:18.363542,0 days 00:00:00.215270,968.8615271946389,none,COMPLETE
161,-0.20276687472450053,2025-12-07 16:31:18.364062,2025-12-07 16:31:18.563021,0 days 00:00:00.198959,684.6644433017955,none,COMPLETE
162,-34.653795452426046,2025-12-07 16:31:18.563021,2025-12-07 16:31:18.763759,0 days 00:00:00.200738,0.03193912773814254,none,COMPLETE
163,-0.13291831209642532,2025-12-07 16:31:18.763759,2025-12-07 16:31:18.963162,0 days 00:00:00.199403,986.3148332512491,none,COMPLETE
164,-0.2658825021974806,2025-12-07 16:31:18.963162,2025-12-07 16:31:19.163552,0 days 00:00:00.200390,538.9903269674091,none,COMPLETE
165,-0.19997984729180587,2025-12-07 16:31:19.165063,2025-12-07 16:31:19.364379,0 days 00:00:00.199316,693.0005180869325,none,COMPLETE
166,-0.40578203434594906,2025-12-07 16:31:19.365397,2025-12-07 16:31:19.568308,0 days 00:00:00.202911,367.8499935715338,none,COMPLETE
167,-0.1799080224744761,2025-12-07 16:31:19.568308,2025-12-07 16:31:19.779614,0 days 00:00:00.211306,759.8904066359578,none,COMPLETE
168,-0.13560033682912964,2025-12-07 16:31:19.779614,2025-12-07 16:31:19.980585,0 days 00:00:00.200971,969.5947202668872,none,COMPLETE
169,-23.645269312788418,2025-12-07 16:31:19.982096,2025-12-07 16:31:20.198230,0 days 00:00:00.216134,4.396971508374938,none,COMPLETE
170,-0.13317053309569116,2025-12-07 16:31:20.198230,2025-12-07 16:31:20.415074,0 days 00:00:00.216844,984.7164363280195,none,COMPLETE
171,-0.2736502739702746,2025-12-07 16:31:20.415074,2025-12-07 16:31:20.618286,0 days 00:00:00.203212,525.3222635583114,none,COMPLETE
172,-0.1329523064442104,2025-12-07 16:31:20.618286,2025-12-07 16:31:20.829513,0 days 00:00:00.211227,986.099080474234,none,COMPLETE
173,-0.13501549253418124,2025-12-07 16:31:20.829513,2025-12-07 16:31:21.030160,0 days 00:00:00.200647,973.1893227687951,none,COMPLETE
174,-0.13202342724470895,2025-12-07 16:31:21.030160,2025-12-07 16:31:21.232313,0 days 00:00:00.202153,992.0306643519132,none,COMPLETE
175,-0.2345146663455154,2025-12-07 16:31:21.232313,2025-12-07 16:31:21.431166,0 days 00:00:00.198853,602.4896268243482,none,COMPLETE
176,-0.35725628584691865,2025-12-07 16:31:21.432323,2025-12-07 16:31:21.631724,0 days 00:00:00.199401,413.1499030293608,none,COMPLETE
177,-0.2048357299942344,2025-12-07 16:31:21.632254,2025-12-07 16:31:21.829916,0 days 00:00:00.197662,678.6093959292705,none,COMPLETE
178,-0.13262103517432147,2025-12-07 16:31:21.829916,2025-12-07 16:31:22.030442,0 days 00:00:00.200526,988.2058437199753,none,COMPLETE
179,-0.2836121616469922,2025-12-07 16:31:22.030442,2025-12-07 16:31:22.234270,0 days 00:00:00.203828,508.79528446896813,none,COMPLETE
180,-0.5244528508614303,2025-12-07 16:31:22.234270,2025-12-07 16:31:22.447543,0 days 00:00:00.213273,290.589089524517,none,COMPLETE
181,-0.18984369101041465,2025-12-07 16:31:22.447543,2025-12-07 16:31:22.647541,0 days 00:00:00.199998,725.1792323224288,none,COMPLETE
182,-0.1353755560546647,2025-12-07 16:31:22.647541,2025-12-07 16:31:22.846055,0 days 00:00:00.198514,970.9729467255924,none,COMPLETE
183,-0.19750748018859934,2025-12-07 16:31:22.846055,2025-12-07 16:31:23.064072,0 days 00:00:00.218017,700.5734861910487,none,COMPLETE
184,-0.13447500040896654,2025-12-07 16:31:23.065077,2025-12-07 16:31:23.262308,0 days 00:00:00.197231,976.5365358922252,none,COMPLETE
185,-0.25520678017779713,2025-12-07 16:31:23.263311,2025-12-07 16:31:23.465309,0 days 00:00:00.201998,559.0069267076441,none,COMPLETE
