number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feature_level,state
88,-0.0016559720935109083,2025-12-07 18:10:41.544413,2025-12-07 18:10:42.577992,0 days 00:00:01.033579,0.7121855795984087,0.07222276830870127,12,47,3884,113,3.8373840893516724,0.4462262407021119,0.563876812042686,none,COMPLETE
89,-0.0016559720935109083,2025-12-07 18:10:42.577992,2025-12-07 18:10:43.615633,0 days 00:00:01.037641,0.8723331273737476,0.0063597348724430715,3,40,3739,100,1.9846317136902307,0.34880070568387295,0.5016504483784128,none,COMPLETE
90,-0.0016559720935109083,2025-12-07 18:10:43.617194,2025-12-07 18:10:44.569807,0 days 00:00:00.952613,0.9654776107119409,0.007335870682120242,6,50,3458,110,4.1245245734893325,0.2027240514493009,0.6151111704860137,none,COMPLETE
91,-0.0016559720935109083,2025-12-07 18:10:44.569807,2025-12-07 18:10:45.024213,0 days 00:00:00.454406,0.8465481809925516,0.08661040433196711,3,91,1076,122,2.019023938625241,1.747121557338945,0.7542313569962579,none,COMPLETE
92,-0.0016559720935109083,2025-12-07 18:10:45.024213,2025-12-07 18:10:45.400949,0 days 00:00:00.376736,0.7350158693754145,0.06543958424919909,4,87,738,127,1.6987721670574738,1.1696821394639902,0.5808493714775484,none,COMPLETE
93,-0.0017116226502066716,2025-12-07 18:10:45.401982,2025-12-07 18:10:45.984572,0 days 00:00:00.582590,0.8296303998042714,0.024628988827598796,3,78,1287,118,1.3725736774481019,0.9816213518059757,0.861998532855279,none,COMPLETE
94,-0.002556891466039509,2025-12-07 18:10:45.984572,2025-12-07 18:10:46.538233,0 days 00:00:00.553661,0.8923661743140563,0.09995027213639894,3,97,1484,127,1.196591228973091,0.671476726717845,0.7488308262252751,none,COMPLETE
95,-0.0016559720935109083,2025-12-07 18:10:46.538233,2025-12-07 18:10:47.141948,0 days 00:00:00.603715,0.5684780867253806,0.031560007272904644,5,82,1791,92,1.8534957069973244,1.558820857175615,0.6920498040637207,none,COMPLETE
96,-0.0016559720935109083,2025-12-07 18:10:47.141948,2025-12-07 18:10:47.893591,0 days 00:00:00.751643,0.7621858743990144,0.02959943829192908,4,52,2460,97,2.435870522421728,2.0785645707981737,0.9094426504993922,none,COMPLETE
97,-0.0016525809649958756,2025-12-07 18:10:47.894597,2025-12-07 18:10:48.284713,0 days 00:00:00.390116,0.7822283026795702,0.01802733746125008,3,64,597,89,1.5857414458297099,0.39443116182839105,0.5934588384619839,none,COMPLETE
98,-0.0016545320672598507,2025-12-07 18:10:48.285627,2025-12-07 18:10:48.646797,0 days 00:00:00.361170,0.6902570939203411,0.01966487307356546,8,65,565,88,1.505074144966479,5.450335830409784,0.5948175153725519,none,COMPLETE
99,-0.0016521169261561515,2025-12-07 18:10:48.646797,2025-12-07 18:10:49.043338,0 days 00:00:00.396541,0.6921534997535641,0.017931509843163166,8,64,634,89,1.5442808219014932,5.374816036737749,0.5928415488472274,none,COMPLETE
100,-0.0016549116896608467,2025-12-07 18:10:49.044344,2025-12-07 18:10:49.432658,0 days 00:00:00.388314,0.6900279058619331,0.014861785789577177,8,64,650,88,1.5010763845092583,5.466548026937281,0.5890192140311107,none,COMPLETE
101,-0.001653547168434688,2025-12-07 18:10:49.432658,2025-12-07 18:10:49.808530,0 days 00:00:00.375872,0.6978965848460409,0.014576399962776975,8,64,601,89,1.601006424264253,6.033085127492544,0.5903858326690383,none,COMPLETE
102,-0.0016526244171500466,2025-12-07 18:10:49.808530,2025-12-07 18:10:50.177560,0 days 00:00:00.369030,0.6708344827829272,0.015228547496508812,8,67,589,89,1.586524822811467,5.361941777925891,0.5945854769924112,none,COMPLETE
103,-0.0016520038353161255,2025-12-07 18:10:50.177560,2025-12-07 18:10:50.544991,0 days 00:00:00.367431,0.6959243202653653,0.012806542422573269,8,69,624,89,1.5681355873852143,5.253691766793436,0.5684977529152475,none,COMPLETE
104,-0.001652224562124734,2025-12-07 18:10:50.544991,2025-12-07 18:10:50.937049,0 days 00:00:00.392058,0.7071631940598685,0.014610465226582374,8,69,628,89,1.5406057556459742,5.220643911119736,0.5894468922872115,none,COMPLETE
105,-0.0016526987117115866,2025-12-07 18:10:50.937049,2025-12-07 18:10:51.328019,0 days 00:00:00.390970,0.6959267729230417,0.01277871704910343,8,69,612,89,1.5878893424143699,5.370744289929594,0.574656245984084,none,COMPLETE
106,-0.0016520767624799888,2025-12-07 18:10:51.330022,2025-12-07 18:10:51.713407,0 days 00:00:00.383385,0.6886046772570269,0.012748266887843026,8,72,617,89,1.5716624892406643,5.584410543223205,0.58835468371716,none,COMPLETE
107,-0.001653395640759392,2025-12-07 18:10:51.713407,2025-12-07 18:10:52.109133,0 days 00:00:00.395726,0.6933328451949737,0.013095979115031367,8,73,619,89,1.5989544934969468,5.510475846490379,0.5700150184462061,none,COMPLETE
108,-0.001652820684169276,2025-12-07 18:10:52.109133,2025-12-07 18:10:52.472793,0 days 00:00:00.363660,0.7009254919356891,0.011984403977624928,8,75,594,85,1.5900049703549937,6.477028559098326,0.5535273991269539,none,COMPLETE
