number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feature_level,state
11,-0.0016559721404409238,2025-12-08 00:48:53.107464,2025-12-08 00:49:05.029631,0 days 00:00:11.922167,0.5136547340009963,0.010343063828684733,5,11,1701,3.4928387712913023,0.12801139880962656,0.5537546266250812,advanced,COMPLETE
12,-0.0016559721404409238,2025-12-08 00:49:05.031261,2025-12-08 00:49:13.489587,0 days 00:00:08.458326,0.6215444219993109,0.007391733815585547,5,20,1115,3.3840902904780745,0.7942719355704007,0.5406904938177352,advanced,COMPLETE
13,-0.0016559721404409238,2025-12-08 00:49:13.490587,2025-12-08 00:49:30.982442,0 days 00:00:17.491855,0.3946771723074462,0.0019537558352930627,9,13,2711,3.9292280306430944,19.932553932270757,0.6523488860827289,advanced,COMPLETE
14,-0.0016559721404409238,2025-12-08 00:49:30.982442,2025-12-08 00:49:40.997589,0 days 00:00:10.015147,0.49827058667934154,0.01737670720958493,6,7,1398,2.8071610932980056,0.2668629099039187,0.7787969214474102,advanced,COMPLETE
15,-0.0016784180020223232,2025-12-08 00:49:40.997589,2025-12-08 00:50:00.061791,0 days 00:00:19.064202,0.6777242273310715,0.0056976804532249525,8,8,2349,1.5325000367638486,0.27835754889420783,0.49952001268106383,advanced,COMPLETE
16,-0.05773705231312154,2025-12-08 00:50:00.063294,2025-12-08 00:50:17.277167,0 days 00:00:17.213873,0.42237416984784654,0.010842124511799025,4,14,771,0.10456783241701961,1.152184721645233,0.7987107508520895,advanced,COMPLETE
17,-0.0016559721404409238,2025-12-08 00:50:17.279167,2025-12-08 00:50:20.589450,0 days 00:00:03.310283,0.5686913599596384,0.0020251736126772023,4,18,303,4.102078258697054,0.1760925477348949,0.6085592015481325,advanced,COMPLETE
18,-0.0016559721404409238,2025-12-08 00:50:20.589450,2025-12-08 00:50:32.117833,0 days 00:00:11.528383,0.6758873481309698,0.048953979377501074,6,7,1570,3.128191011370342,0.38966407384858365,0.6291479051673992,advanced,COMPLETE
19,-0.001657358777680103,2025-12-08 00:50:32.117833,2025-12-08 00:50:46.566772,0 days 00:00:14.448939,0.4179697526339657,0.0035423877407007565,4,12,2144,1.8693516938940695,1.0641676460463836,0.44671768330480716,advanced,COMPLETE
20,-0.0016559721404409238,2025-12-08 00:50:46.566772,2025-12-08 00:50:53.334091,0 days 00:00:06.767319,0.5576780615129473,0.015373192417376494,8,9,861,4.061080132164644,0.17065779649388513,0.7808196000490231,advanced,COMPLETE
21,-0.0016559721404409238,2025-12-08 00:50:53.335090,2025-12-08 00:50:58.843090,0 days 00:00:05.508000,0.6992020092489893,0.0025982031107980564,4,20,652,2.0563988060258334,3.35082561957348,0.8728557298143396,advanced,COMPLETE
22,-0.0016559721404409238,2025-12-08 00:50:58.844088,2025-12-08 00:51:01.954347,0 days 00:00:03.110259,0.821411634518281,0.004053724049554891,5,18,245,2.34029505988944,4.945753660050298,0.8443683490321584,advanced,COMPLETE
23,-0.0016840224484677702,2025-12-08 00:51:01.955347,2025-12-08 00:51:10.329121,0 days 00:00:08.373774,0.637991356128071,0.0014987302840350335,4,20,717,1.3392212829336758,1.9186878320827776,0.7127028917400899,advanced,COMPLETE
24,-0.0016559721404409238,2025-12-08 00:51:10.330636,2025-12-08 00:51:20.188030,0 days 00:00:09.857394,0.7220229006273835,0.007381309546395461,3,18,1270,2.3607289130589058,11.845995850838584,0.5623653010994467,advanced,COMPLETE
25,-0.0016559721404409238,2025-12-08 00:51:20.190037,2025-12-08 00:51:25.338794,0 days 00:00:05.148757,0.8044079784148431,0.0031448566125135136,5,15,576,2.999116978605937,0.43590628166682854,0.6713561691603634,advanced,COMPLETE
26,-0.0016559721404409238,2025-12-08 00:51:25.339799,2025-12-08 00:51:32.476863,0 days 00:00:07.137064,0.3520896324826829,0.0019595449688674968,6,19,973,2.235855661532507,1.5383658926797843,0.8277923209389786,advanced,COMPLETE
27,-0.002139683556756459,2025-12-08 00:51:32.477863,2025-12-08 00:51:48.366864,0 days 00:00:15.889001,0.5641463880960585,0.00571818166000659,7,16,1512,1.3501722713178244,0.18479108565624688,0.7420938804352083,advanced,COMPLETE
28,-0.0016559721404409238,2025-12-08 00:51:48.374873,2025-12-08 00:52:02.999726,0 days 00:00:14.624853,0.8847582289507021,0.005012226675136518,4,5,1919,3.7250489494745276,0.7668670624556982,0.48768277907630064,advanced,COMPLETE
29,-0.0016559721404409238,2025-12-08 00:52:02.999726,2025-12-08 00:52:10.610674,0 days 00:00:07.610948,0.45966701522809944,0.025997531974864298,7,14,996,4.339497067533287,3.599463888654194,0.7640642556502844,advanced,COMPLETE
30,-0.0016559721404409238,2025-12-08 00:52:10.612350,2025-12-08 00:52:13.723500,0 days 00:00:03.111150,0.6538127898468225,0.0010048826578634787,5,16,245,2.700197046715233,0.33673779916633517,0.8325608243038759,advanced,COMPLETE
31,-0.001651207029176834,2025-12-08 00:52:13.723500,2025-12-08 00:52:35.746496,0 days 00:00:22.022996,0.8527285704476872,0.002641541420603462,3,9,2989,1.6739912525919909,0.5607615917446932,0.33762953886417896,advanced,COMPLETE
32,-0.0016592763578772522,2025-12-08 00:52:35.746496,2025-12-08 00:52:57.777579,0 days 00:00:22.031083,0.8984444227854416,0.0025320243174383065,3,1,2925,1.6756357631303227,0.621482198789996,0.4376656758042404,advanced,COMPLETE
33,-0.0021083776859516234,2025-12-08 00:52:57.778579,2025-12-08 00:53:31.921702,0 days 00:00:34.143123,0.8512841149268803,0.0017211959997560627,3,10,3433,1.0291659270847575,0.21785392929144634,0.38289205181410063,advanced,COMPLETE
34,-0.0016540558603492055,2025-12-08 00:53:31.922704,2025-12-08 00:53:54.354524,0 days 00:00:22.431820,0.8447845561392506,0.0023662061492232657,4,9,3070,2.008701718981724,1.1507653968307778,0.8989701516996018,advanced,COMPLETE
35,-0.008537711796161659,2025-12-08 00:53:54.355527,2025-12-08 00:55:11.501861,0 days 00:01:17.146334,0.8322140892971579,0.0012412491846381269,4,8,3160,0.6590128666327588,1.0362898152728812,0.5897715024124108,advanced,COMPLETE
36,-0.0016559721404409238,2025-12-08 00:55:11.502859,2025-12-08 00:55:28.803040,0 days 00:00:17.300181,0.7517993549127727,0.002347855626187177,6,6,2421,1.8827461530600524,0.520379510693879,0.3064775015359595,advanced,COMPLETE
37,-0.0017778994604009668,2025-12-08 00:55:28.804039,2025-12-08 00:55:54.162104,0 days 00:00:25.358065,0.8697471859311798,0.012997834124643524,5,9,3282,1.4158226782109824,1.5250345330017163,0.37729569937713414,advanced,COMPLETE
38,-0.0016559721404409238,2025-12-08 00:55:54.163608,2025-12-08 00:56:21.070644,0 days 00:00:26.907036,0.7863141136627275,0.003568109644594894,3,3,3808,2.5654943698649593,0.35907631862471423,0.5043954762479703,advanced,COMPLETE
39,-0.002419742709055835,2025-12-08 00:56:21.070644,2025-12-08 00:56:43.379328,0 days 00:00:22.308684,0.5819312926302077,0.008460934395186701,4,12,2906,1.137391465642066,2.6355448134251036,0.34695206385556027,advanced,COMPLETE
40,-0.0016559721404409238,2025-12-08 00:56:43.380831,2025-12-08 00:57:00.380526,0 days 00:00:16.999695,0.5282861421001607,0.0014385499646308285,6,10,2568,2.015215690013893,0.5054485047748397,0.8997205577948815,advanced,COMPLETE
41,-0.0016509180083352042,2025-12-08 00:57:00.381939,2025-12-08 00:57:24.204617,0 days 00:00:23.822678,0.7768089761332987,0.002952813340130449,3,9,3179,1.697151649998399,0.8093529537505867,0.8520717325563517,advanced,COMPLETE
42,-0.001659808919840004,2025-12-08 00:57:24.204617,2025-12-08 00:57:48.487980,0 days 00:00:24.283363,0.8495703215525172,0.0031364922601146168,3,9,3081,1.6250882544968348,0.9896603848807687,0.8634375588627734,advanced,COMPLETE
43,-0.02567287492160449,2025-12-08 00:57:48.488980,2025-12-08 00:58:40.765699,0 days 00:00:52.276719,0.7745143023066237,0.004413334069130753,3,11,3552,0.7955686667290087,0.7157359131239682,0.8224358305731579,advanced,COMPLETE
