number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
144,0.0008112936922197722,2025-12-07 17:34:33.857026,2025-12-07 17:34:34.893227,0 days 00:00:01.036201,0.0010109575026414185,0.5775122838532996,medium,COMPLETE
145,-0.009733995813123583,2025-12-07 17:34:34.893227,2025-12-07 17:34:35.989750,0 days 00:00:01.096523,0.0006643262287724444,0.5596421723515744,medium,COMPLETE
146,-0.0016559721242364045,2025-12-07 17:34:35.989750,2025-12-07 17:34:37.021929,0 days 00:00:01.032179,0.0019412153146772047,0.5917836587352028,medium,COMPLETE
147,-9.524081424746218e-05,2025-12-07 17:34:37.021929,2025-12-07 17:34:38.056639,0 days 00:00:01.034710,0.0014946672732068086,0.5202326852834475,medium,COMPLETE
148,0.0006872112684667883,2025-12-07 17:34:38.058649,2025-12-07 17:34:39.091490,0 days 00:00:01.032841,0.0010189214796016708,0.5357313100181632,medium,COMPLETE
149,-0.040160734278893294,2025-12-07 17:34:39.093447,2025-12-07 17:34:40.849397,0 days 00:00:01.755950,0.000557097577960312,0.4644442680929836,medium,COMPLETE
150,0.0006775171021007331,2025-12-07 17:34:40.851044,2025-12-07 17:34:41.930913,0 days 00:00:01.079869,0.0008612773208463853,0.6011622099074947,medium,COMPLETE
151,0.0008980422381649941,2025-12-07 17:34:41.932922,2025-12-07 17:34:42.980452,0 days 00:00:01.047530,0.0012202032582453236,0.4965096244117463,medium,COMPLETE
152,0.0008731667047298849,2025-12-07 17:34:42.982458,2025-12-07 17:34:44.016868,0 days 00:00:01.034410,0.0012741112498034619,0.5103828708798481,medium,COMPLETE
153,0.0006837507758624314,2025-12-07 17:34:44.016868,2025-12-07 17:34:45.157116,0 days 00:00:01.140248,0.0013277963775241513,0.5183202104475114,medium,COMPLETE
154,0.0008826144759755961,2025-12-07 17:34:45.159223,2025-12-07 17:34:46.195572,0 days 00:00:01.036349,0.0011497115254705246,0.5618927579455529,medium,COMPLETE
155,-0.0016559721242364045,2025-12-07 17:34:46.196117,2025-12-07 17:34:47.211830,0 days 00:00:01.015713,0.0023895718684134692,0.561605615908254,medium,COMPLETE
156,0.0006735633044792447,2025-12-07 17:34:47.211830,2025-12-07 17:34:48.251630,0 days 00:00:01.039800,0.0011378870188791885,0.45045622139343044,medium,COMPLETE
157,-0.0012518801340101564,2025-12-07 17:34:48.253368,2025-12-07 17:34:49.317860,0 days 00:00:01.064492,0.001814214999762154,0.5045252731217527,medium,COMPLETE
158,-0.0003063905429360562,2025-12-07 17:34:49.318870,2025-12-07 17:34:50.383124,0 days 00:00:01.064254,0.0013920303814421863,0.5801948811846811,medium,COMPLETE
