number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
137,-0.001693632558764498,2025-12-07 17:46:43.837141,2025-12-07 17:46:45.119703,0 days 00:00:01.282562,0.0006149851884541095,0.751998550663779,advanced,COMPLETE
138,-0.0016093341245303854,2025-12-07 17:46:45.119703,2025-12-07 17:46:46.375939,0 days 00:00:01.256236,0.001205977986552443,0.8798148550577133,advanced,COMPLETE
139,-0.0012987895490867984,2025-12-07 17:46:46.378586,2025-12-07 17:46:47.613697,0 days 00:00:01.235111,0.0009343704862671912,0.9969949657701833,advanced,COMPLETE
140,-0.00038173649832196066,2025-12-07 17:46:47.613697,2025-12-07 17:46:48.854379,0 days 00:00:01.240682,0.0007604956005381921,0.9358093907939804,advanced,COMPLETE
141,-0.00023733857784509946,2025-12-07 17:46:48.855885,2025-12-07 17:46:50.108206,0 days 00:00:01.252321,0.0006834386980017287,0.8403292971962647,advanced,COMPLETE
142,-0.0007246412377424812,2025-12-07 17:46:50.110213,2025-12-07 17:46:51.423902,0 days 00:00:01.313689,0.0005928871328961206,0.8524492684649728,advanced,COMPLETE
143,-0.006266461488311077,2025-12-07 17:46:51.426025,2025-12-07 17:46:52.724447,0 days 00:00:01.298422,0.0004496866425288577,0.9074375816302545,advanced,COMPLETE
144,-4.982963866580666e-05,2025-12-07 17:46:52.724447,2025-12-07 17:46:53.979512,0 days 00:00:01.255065,0.0007553802438194396,0.8145979401089178,advanced,COMPLETE
145,-6.833810651703705e-05,2025-12-07 17:46:53.981517,2025-12-07 17:46:55.172469,0 days 00:00:01.190952,0.0008767408219812286,0.7675847210014557,advanced,COMPLETE
146,-0.0016414386563546508,2025-12-07 17:46:55.172469,2025-12-07 17:46:56.446833,0 days 00:00:01.274364,0.0014000407459050608,0.7664597189801543,advanced,COMPLETE
147,-0.0006533835573115562,2025-12-07 17:46:56.446833,2025-12-07 17:46:57.726440,0 days 00:00:01.279607,0.0009509534410479998,0.8045219274574864,advanced,COMPLETE
148,-0.0016559721242364045,2025-12-07 17:46:57.742913,2025-12-07 17:46:58.997227,0 days 00:00:01.254314,0.001782234308638717,0.7830299191696786,advanced,COMPLETE
149,-0.0012374527591172413,2025-12-07 17:46:58.998372,2025-12-07 17:47:00.275194,0 days 00:00:01.276822,0.0011035990625114954,0.8175776951998351,advanced,COMPLETE
150,-0.013708010116656047,2025-12-07 17:47:00.277199,2025-12-07 17:47:01.586734,0 days 00:00:01.309535,0.0004930074215264223,0.7481923348328826,advanced,COMPLETE
151,-0.0005634889133037483,2025-12-07 17:47:01.590747,2025-12-07 17:47:02.842853,0 days 00:00:01.252106,0.0008284117850890326,0.8852228013224663,advanced,COMPLETE
152,-3.8433163577470765e-05,2025-12-07 17:47:02.842853,2025-12-07 17:47:04.110806,0 days 00:00:01.267953,0.000717392999620236,0.8610525921420974,advanced,COMPLETE
153,-0.00031208852886640176,2025-12-07 17:47:04.110806,2025-12-07 17:47:05.379020,0 days 00:00:01.268214,0.0006738768209790744,0.8338298762445742,advanced,COMPLETE
154,-0.0008356545778099115,2025-12-07 17:47:05.379020,2025-12-07 17:47:06.665764,0 days 00:00:01.286744,0.0005782549280967705,0.8630268285762293,advanced,COMPLETE
155,-0.0006500080976220198,2025-12-07 17:47:06.665764,2025-12-07 17:47:07.921450,0 days 00:00:01.255686,0.0009483388955946637,0.7997729228007662,advanced,COMPLETE
156,-0.03648254199722012,2025-12-07 17:47:07.921450,2025-12-07 17:47:09.602910,0 days 00:00:01.681460,0.00036854537269954854,0.7760367127534735,advanced,COMPLETE
