number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feature_level,state
68,-0.0015499331683903976,2025-12-07 18:45:35.197605,2025-12-07 18:45:39.361980,0 days 00:00:04.164375,0.6519096493678103,0.05495554347098009,12,93,1411,96,1.296604853335335,8.113184820115713,0.9803176678953883,advanced,COMPLETE
69,-0.0014558475106064932,2025-12-07 18:45:39.363132,2025-12-07 18:45:44.444753,0 days 00:00:05.081621,0.6723865333853151,0.054121020579141435,12,93,1776,88,1.333402433240828,5.981555686914664,0.9988058515653276,advanced,COMPLETE
70,-0.001537989359919371,2025-12-07 18:45:44.444753,2025-12-07 18:45:49.471167,0 days 00:00:05.026414,0.6673892257088773,0.04139622583191132,12,96,1843,90,1.3262498195560692,8.963426979005927,0.9829503969034242,advanced,COMPLETE
71,-0.001875503007381966,2025-12-07 18:45:49.471167,2025-12-07 18:45:54.679092,0 days 00:00:05.207925,0.6644968411548728,0.03994177022177187,12,96,1841,88,1.2944907350242087,9.538829329615732,0.998424655163783,advanced,COMPLETE
72,-0.0037149391530533573,2025-12-07 18:45:54.680478,2025-12-07 18:46:00.013387,0 days 00:00:05.332909,0.69908816907812,0.03169680115924074,11,100,1966,80,1.1467496858984876,8.096143214080799,0.9975097765168112,advanced,COMPLETE
73,-0.0016166487310436128,2025-12-07 18:46:00.013387,2025-12-07 18:46:24.797048,0 days 00:00:24.783661,0.6452530708655595,0.05273443067182282,12,93,2528,89,1.6509334420853379,6.0603985029321095,0.9742327840253507,advanced,COMPLETE
74,-0.001426566938537673,2025-12-07 18:46:24.798564,2025-12-07 18:46:29.603988,0 days 00:00:04.805424,0.6559480302061372,0.04675908222569664,12,97,1431,96,1.3344818528792814,10.627647266769959,0.954442272625057,advanced,COMPLETE
75,-0.0014994672651056362,2025-12-07 18:46:29.605993,2025-12-07 18:46:34.064309,0 days 00:00:04.458316,0.6825035121269329,0.04778847129143732,12,97,1418,96,1.325238034571986,14.961580692195053,0.9606181172548814,advanced,COMPLETE
76,-0.017814321024882823,2025-12-07 18:46:34.065569,2025-12-07 18:46:38.614953,0 days 00:00:04.549384,0.6784642356833591,0.04845057192527166,12,97,1430,96,0.7700974933751048,14.158460120891661,0.9454109144938082,advanced,COMPLETE
77,-0.0014726894184884376,2025-12-07 18:46:38.615458,2025-12-07 18:46:43.113840,0 days 00:00:04.498382,0.7109137298751865,0.05744513539955595,11,91,1534,91,1.3383025153249506,10.833629752065724,0.9750485188789983,advanced,COMPLETE
78,-0.004990725449256754,2025-12-07 18:46:43.114150,2025-12-07 18:46:47.868037,0 days 00:00:04.753887,0.6519712703767045,0.037657530154523014,11,92,1528,91,1.0147386361308377,10.869521173604687,0.9756536401491027,advanced,COMPLETE
79,-0.0016559720935109083,2025-12-07 18:46:47.868997,2025-12-07 18:46:52.684926,0 days 00:00:04.815929,0.7114999270722032,0.05370727628714769,12,88,1372,84,1.787831964710748,10.455319649870958,0.9569085823907487,advanced,COMPLETE
80,-0.0016559720935109083,2025-12-07 18:46:52.684926,2025-12-07 18:46:57.834045,0 days 00:00:05.149119,0.6904863873081103,0.04825971195084404,10,98,1469,87,1.9991199894135014,17.99975265040347,0.9129675213859537,advanced,COMPLETE
81,-0.0016559720935109083,2025-12-07 18:46:57.834580,2025-12-07 18:47:02.902667,0 days 00:00:05.068087,0.6251847257940721,0.05751046757226155,11,92,1728,94,4.959631110905052,14.213554037827494,0.9813119885773919,advanced,COMPLETE
82,-0.001377071923853353,2025-12-07 18:47:02.903668,2025-12-07 18:47:07.369646,0 days 00:00:04.465978,0.9738398498129446,0.06169195501702999,12,94,1226,95,1.3324861433918889,8.66178916183044,0.9539323047685311,advanced,COMPLETE
83,-0.002505123850056412,2025-12-07 18:47:07.370646,2025-12-07 18:47:11.698907,0 days 00:00:04.328261,0.9172176074692123,0.04309609557920295,12,96,1212,95,1.222934072517137,9.18754268245632,0.9557598402609846,advanced,COMPLETE
84,-0.0016042441557221714,2025-12-07 18:47:11.699960,2025-12-07 18:47:15.399454,0 days 00:00:03.699494,0.6683104238772961,0.06251996531301868,12,94,1094,92,1.5952912882365515,7.720386899471331,0.9365727967238878,advanced,COMPLETE
85,-0.0016559720935109083,2025-12-07 18:47:15.400003,2025-12-07 18:47:20.349366,0 days 00:00:04.949363,0.6041766635796924,0.03393168451559261,12,91,1774,85,3.481582776005973,19.36970776934014,0.9851176946981636,advanced,COMPLETE
86,-0.0015138757603069264,2025-12-07 18:47:20.350420,2025-12-07 18:47:24.648086,0 days 00:00:04.297666,0.6523398361439268,0.060129328157225395,11,86,1590,88,1.385356263900692,13.087300112825698,0.9635625947494242,advanced,COMPLETE
87,-0.01126107495729504,2025-12-07 18:47:24.650202,2025-12-07 18:47:28.834302,0 days 00:00:04.184100,0.6809095675293253,0.04044762818377866,12,100,1360,81,0.8952325909927967,13.473863798341531,0.9637428161559285,advanced,COMPLETE
88,-0.0033108558958308,2025-12-07 18:47:28.834818,2025-12-07 18:47:33.671228,0 days 00:00:04.836410,0.6564226611701574,0.047968293912586904,11,87,1849,88,1.1319214913508795,16.471100478776837,0.9073284439165055,advanced,COMPLETE
89,-0.0014911297067031388,2025-12-07 18:47:33.672229,2025-12-07 18:47:39.668230,0 days 00:00:05.996001,0.6999058363054744,0.05568833397597589,11,85,1935,91,1.3069165313593014,10.600429447565103,0.9474572057085747,advanced,COMPLETE
90,-0.0016020299319134956,2025-12-07 18:47:39.669242,2025-12-07 18:47:47.053512,0 days 00:00:07.384270,0.998394066770315,0.061690982191679414,10,84,1986,91,1.5811301547790846,11.60135942968479,0.9453444570036479,advanced,COMPLETE
91,-0.0014351827865952682,2025-12-07 18:47:47.053512,2025-12-07 18:47:56.435001,0 days 00:00:09.381489,0.7038874242169463,0.055409663243589716,11,94,2126,89,1.3282312564282563,9.9328100599132,0.987563150052748,advanced,COMPLETE
92,-0.0036872380905179636,2025-12-07 18:47:56.435001,2025-12-07 18:48:05.035269,0 days 00:00:08.600268,0.6981139407668692,0.05754498765751875,11,90,2166,89,1.0870766466957125,10.362947267142236,0.9928525844120891,advanced,COMPLETE
93,-0.0014427034002252685,2025-12-07 18:48:05.038050,2025-12-07 18:48:14.638082,0 days 00:00:09.600032,0.9569693132436351,0.04604053209229071,11,95,1928,79,1.3664737377101541,12.95041325384412,0.9666957870699174,advanced,COMPLETE
94,-0.02738173343707369,2025-12-07 18:48:14.638082,2025-12-07 18:48:26.057010,0 days 00:00:11.418928,0.9369414222563338,0.0453907795069059,11,86,2152,78,0.5802713855637419,13.016982661557595,0.9667007646284678,advanced,COMPLETE
95,-0.002664697666697783,2025-12-07 18:48:26.057010,2025-12-07 18:48:34.806115,0 days 00:00:08.749105,0.7224669389115702,0.05346422439261888,10,98,1904,70,1.2120428291401801,15.783376818125848,0.9221966179510601,advanced,COMPLETE
96,-0.0016559720935109083,2025-12-07 18:48:34.806115,2025-12-07 18:48:44.020473,0 days 00:00:09.214358,0.9601434490176225,0.07091628936905235,11,94,1733,94,1.8669059452767744,7.120737688128079,0.9487222824887449,advanced,COMPLETE
97,-0.0014595983598213087,2025-12-07 18:48:44.021482,2025-12-07 18:48:51.454513,0 days 00:00:07.433031,0.9694443162797233,0.04625424621756675,10,88,1538,85,1.3587352093458969,11.608419420378945,0.9669557468607237,advanced,COMPLETE
98,-0.0016000618172276049,2025-12-07 18:48:51.454513,2025-12-07 18:49:02.375516,0 days 00:00:10.921003,0.9686817845726899,0.047254122086758756,10,89,2338,76,1.5657837932241134,11.214252664114607,0.929406774129669,advanced,COMPLETE
99,-0.007370162574129295,2025-12-07 18:49:02.375516,2025-12-07 18:49:08.507302,0 days 00:00:06.131786,0.9710039290286844,0.0366329068708652,11,91,1276,84,0.9552731281533662,5.63951786257957,0.8901253126013564,advanced,COMPLETE
100,-0.0016559720935109083,2025-12-07 18:49:08.509528,2025-12-07 18:49:18.011271,0 days 00:00:09.501743,0.9521691591984135,0.051602632298238624,10,94,1984,86,1.718931712104307,9.51350605940319,0.9417249307573559,advanced,COMPLETE
101,-0.0015412000535658017,2025-12-07 18:49:18.011271,2025-12-07 18:49:25.694263,0 days 00:00:07.682992,0.983059982030978,0.05963823642859105,11,87,1568,88,1.4074128774208583,15.049755867026331,0.9666900921744218,advanced,COMPLETE
102,-0.0015967377751696283,2025-12-07 18:49:25.696282,2025-12-07 18:49:33.412233,0 days 00:00:07.715951,0.9453882476220702,0.0509776314889539,9,84,1689,79,1.4982345543848592,19.856442081879546,0.9565270846836642,advanced,COMPLETE
103,-0.001509500990088286,2025-12-07 18:49:33.413233,2025-12-07 18:49:39.410084,0 days 00:00:05.996851,0.7401923199005064,0.0637156663982276,11,95,1500,75,1.3667452951154027,12.788878155854004,0.9890928310456898,advanced,COMPLETE
104,-0.004005228335604867,2025-12-07 18:49:39.410084,2025-12-07 18:49:44.958117,0 days 00:00:05.548033,0.7545463748452305,0.05572850811146683,12,98,1515,74,1.065228807456584,12.473826340634206,0.9717568995609794,advanced,COMPLETE
105,-0.0022507018967626857,2025-12-07 18:49:44.960160,2025-12-07 18:49:52.742359,0 days 00:00:07.782199,0.7398628413607746,0.0645856769931039,11,94,2267,72,1.2267765194555662,10.538290474246143,0.9898859306807006,advanced,COMPLETE
106,-0.0016126025885631428,2025-12-07 18:49:52.743358,2025-12-07 18:50:00.429267,0 days 00:00:07.685909,0.9225203453799362,0.07492590924091842,12,95,1075,76,1.6354437026639383,8.341449652135163,0.9176125445668923,advanced,COMPLETE
107,-0.015283206024011009,2025-12-07 18:50:00.431360,2025-12-07 18:50:11.812522,0 days 00:00:11.381162,0.7099111623852025,0.041985463865441566,11,89,2109,97,0.8159872494796502,11.513803566775799,0.9998994066062578,advanced,COMPLETE
108,-0.0016559720935109083,2025-12-07 18:50:11.812522,2025-12-07 18:50:18.534302,0 days 00:00:06.721780,0.720563678713391,0.046100534428433156,10,100,1240,82,4.296330702904776,17.23293229959705,0.9553057992587519,advanced,COMPLETE
