number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feature_level,state
66,-0.0030195234486058986,2025-12-08 02:00:49.897857,2025-12-08 02:01:44.289088,0 days 00:00:54.391231,0.34497978441536964,0.0017946881822190161,9,13,989,0.5055717933252485,9.108805829107304,0.5824075813080323,extensive,COMPLETE
67,-0.0012609284890335488,2025-12-08 02:01:44.289088,2025-12-08 02:01:57.906795,0 days 00:00:13.617707,0.36066795479409264,0.001012317629543306,3,13,749,0.2665584805316195,6.467351566644391,0.5344346405143912,extensive,COMPLETE
68,-0.0027941411094973834,2025-12-08 02:01:57.906795,2025-12-08 02:02:23.636830,0 days 00:00:25.730035,0.3738843535372186,0.0011294388791047835,3,13,1489,0.3277264408487608,5.712238522762795,0.5490636069459509,extensive,COMPLETE
69,-0.008022209250838333,2025-12-08 02:02:23.637834,2025-12-08 02:02:35.612917,0 days 00:00:11.975083,0.32570388736138584,0.010902877064016348,3,11,798,0.7690365702843602,13.770501017961253,0.5290363912900254,extensive,COMPLETE
70,-0.11571411821076112,2025-12-08 02:02:35.613917,2025-12-08 02:03:29.312282,0 days 00:00:53.698365,0.39722970931368157,0.029627204430692184,3,12,3951,0.5856589946085442,14.7240179644823,0.5610869682150185,extensive,COMPLETE
71,-0.0005525707106572112,2025-12-08 02:03:29.312282,2025-12-08 02:03:41.754989,0 days 00:00:12.442707,0.349941045333618,0.0010168057030393977,3,10,710,0.2452890170744148,7.452051600013003,0.8076966511524403,extensive,COMPLETE
72,-0.0017098023682355912,2025-12-08 02:03:41.757181,2025-12-08 02:03:57.199522,0 days 00:00:15.442341,0.3506881664408425,0.0010368063979502597,3,10,991,0.046194333444958685,9.660674974126795,0.8157518936262345,extensive,COMPLETE
73,-0.0008985539296160564,2025-12-08 02:03:57.199522,2025-12-08 02:04:10.677830,0 days 00:00:13.478308,0.37532166678129997,0.0011579644299444748,3,13,731,0.20196464192572447,7.641448154037786,0.5972448347681341,extensive,COMPLETE
74,-0.0014676917057810563,2025-12-08 02:04:10.677830,2025-12-08 02:04:23.684323,0 days 00:00:13.006493,0.3764746191456323,0.0016251013026854406,3,13,742,0.18871799202942036,7.185342779946948,0.8997433929470291,extensive,COMPLETE
75,-0.0026416891996720038,2025-12-08 02:04:23.686332,2025-12-08 02:04:42.292685,0 days 00:00:18.606353,0.3171959637721983,0.0015604178883599094,3,14,1150,0.20846315083693767,7.988469788824469,0.8539462735929841,extensive,COMPLETE
76,-0.002465745824373237,2025-12-08 02:04:42.292685,2025-12-08 02:06:49.647202,0 days 00:02:07.354517,0.3431739501743603,0.001016223402822659,8,13,1356,0.2251692112259156,19.499534765983146,0.8635761705387713,extensive,COMPLETE
77,-0.005854940929786852,2025-12-08 02:06:49.648929,2025-12-08 02:07:02.786725,0 days 00:00:13.137796,0.38381659293802733,0.0036925407887296764,3,14,705,0.4222140834542809,6.284612191926937,0.8903186708884231,extensive,COMPLETE
78,-0.02219918604210506,2025-12-08 02:07:02.786725,2025-12-08 02:07:20.263639,0 days 00:00:17.476914,0.41394460152054996,0.006607747816888854,3,16,961,0.22040430952870904,10.130456533082784,0.839585071131044,extensive,COMPLETE
79,-0.0029248687539794225,2025-12-08 02:07:20.263639,2025-12-08 02:07:31.304521,0 days 00:00:11.040882,0.3622693099671721,0.0014127953510124876,3,15,709,0.0002135968179887704,7.521337077581735,0.8214830915892615,extensive,COMPLETE
80,-0.0021583681511080735,2025-12-08 02:07:31.304521,2025-12-08 02:07:46.498114,0 days 00:00:15.193593,0.3979428240486227,0.001879436580274565,3,13,823,0.5612833809534858,16.536378899723402,0.787033108293951,extensive,COMPLETE
