number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feature_level,state
68,-0.002025141841448974,2025-12-07 21:16:07.129125,2025-12-07 21:16:15.947830,0 days 00:00:08.818705,0.3407742466892842,0.0277841707031729,6,1,2064,0.9774673652677154,6.141507595124885,0.3157744770349393,simple2,COMPLETE
69,-0.001756531536432071,2025-12-07 21:16:15.949153,2025-12-07 21:16:22.551723,0 days 00:00:06.602570,0.30730978047520985,0.0435600294116317,5,2,1616,1.5004384925387928,14.068531417651924,0.3400725548118585,simple2,COMPLETE
70,-0.0016559721404409238,2025-12-07 21:16:22.552988,2025-12-07 21:16:31.166582,0 days 00:00:08.613594,0.3005357729047116,0.021985867983777947,9,1,2174,3.2861227482680406,5.323689292941866,0.835060678183287,simple2,COMPLETE
71,-0.0016942182281601454,2025-12-07 21:16:31.167584,2025-12-07 21:16:36.866332,0 days 00:00:05.698748,0.3223102039521181,0.037014758562247035,5,3,1388,1.3070426260042867,3.837344716911415,0.35944458795660533,simple2,COMPLETE
72,-0.0016711811233735367,2025-12-07 21:16:36.868318,2025-12-07 21:16:44.100696,0 days 00:00:07.232378,0.38515531463146385,0.03172513274944956,4,2,1770,1.1989983921664287,3.3330418032049596,0.33144997258281034,simple2,COMPLETE
73,-0.002292437913899511,2025-12-07 21:16:44.101696,2025-12-07 21:16:50.599627,0 days 00:00:06.497931,0.3484810729015852,0.03200364095742485,3,16,1524,1.0216926321680628,8.556210800870712,0.4593313836649368,simple2,COMPLETE
74,-0.0038649745950940506,2025-12-07 21:16:50.603639,2025-12-07 21:16:56.215788,0 days 00:00:05.612149,0.32075310583637506,0.026282905507525305,5,5,1141,0.7887197307312317,2.5016471257929984,0.3812600688350258,simple2,COMPLETE
75,-0.001782983816717228,2025-12-07 21:16:56.216692,2025-12-07 21:17:04.246574,0 days 00:00:08.029882,0.6350972757269345,0.02288021163889303,4,12,1941,1.3611934759366753,4.403825369446834,0.49125817664850596,simple2,COMPLETE
76,-0.0016559721404409238,2025-12-07 21:17:04.247574,2025-12-07 21:17:08.281972,0 days 00:00:04.034398,0.3710655149113022,0.029135308798946595,6,1,967,1.8400557354478986,7.3347965576111145,0.43071797549076674,simple2,COMPLETE
77,-0.0024513383353947926,2025-12-07 21:17:08.282972,2025-12-07 21:17:11.282042,0 days 00:00:02.999070,0.40732238197539233,0.01928365604763687,3,3,616,0.691611603633301,0.9960654887132904,0.300148673927203,simple2,COMPLETE
78,-0.001273284171592189,2025-12-07 21:17:11.283704,2025-12-07 21:17:16.751656,0 days 00:00:05.467952,0.36298750619927167,0.04439952629404933,4,2,1311,1.1581808649119558,5.519020648601607,0.4069990664759043,simple2,COMPLETE
79,-0.03208223264944491,2025-12-07 21:17:16.752619,2025-12-07 21:17:23.887047,0 days 00:00:07.134428,0.4692851647350851,0.043098113530805005,3,2,1291,0.5407041916543813,0.6552350867137579,0.4024086335893041,simple2,COMPLETE
80,-0.0016746805925110426,2025-12-07 21:17:23.887047,2025-12-07 21:17:30.603877,0 days 00:00:06.716830,0.3878400802093458,0.015886761914620316,5,7,1651,1.623079907258177,5.514626607096929,0.4409298758882806,simple2,COMPLETE
81,-0.0014089665130592177,2025-12-07 21:17:30.605882,2025-12-07 21:17:36.609887,0 days 00:00:06.004005,0.35793131188277305,0.03426101097697927,4,4,1431,1.1214786465804307,3.757786996734249,0.35989227016703157,simple2,COMPLETE
82,-0.0017863795421902233,2025-12-07 21:17:36.611399,2025-12-07 21:17:42.999345,0 days 00:00:06.387946,0.33996428238167803,0.037755986616252644,4,4,1530,1.1307990970327935,4.431240505624225,0.41347935681668013,simple2,COMPLETE
83,-0.003490677495631219,2025-12-07 21:17:43.001350,2025-12-07 21:17:49.128318,0 days 00:00:06.126968,0.3660652763001439,0.04690130160135764,4,1,1390,0.9087424170098308,6.45111473897402,0.37177263547094513,simple2,COMPLETE
84,-0.001897252736972388,2025-12-07 21:17:49.129215,2025-12-07 21:17:56.752218,0 days 00:00:07.623003,0.3234068595219557,0.03434553525334716,4,2,1824,1.0888188012958433,4.883202539492569,0.39645729815363845,simple2,COMPLETE
85,-0.005082502677468274,2025-12-07 21:17:56.753764,2025-12-07 21:18:04.337186,0 days 00:00:07.583422,0.34623643663594883,0.027734027182803368,3,5,1677,0.8641131299417633,2.814176528510378,0.4798650315366592,simple2,COMPLETE
86,-0.0016915818481292681,2025-12-07 21:18:04.338421,2025-12-07 21:18:10.277955,0 days 00:00:05.939534,0.4219557282482801,0.02393815380697899,5,3,1444,1.3710748410663887,9.833424937844674,0.341367402120075,simple2,COMPLETE
87,-0.0017361365254865795,2025-12-07 21:18:10.279071,2025-12-07 21:18:14.837432,0 days 00:00:04.558361,0.437888530638393,0.04344474260478004,4,4,1105,1.5292263189393647,3.349765556070902,0.35760348320079455,simple2,COMPLETE
88,-0.035327609278745786,2025-12-07 21:18:14.839108,2025-12-07 21:18:22.553436,0 days 00:00:07.714328,0.36390924606592306,0.03041865547850646,3,6,1228,0.413610622252787,1.6036750959823036,0.4608453562572757,simple2,COMPLETE
89,-0.0016559721404409238,2025-12-07 21:18:22.553760,2025-12-07 21:18:30.304333,0 days 00:00:07.750573,0.7525107477390225,0.037646800416385406,5,2,1862,1.6878202026886544,2.1536543057939865,0.3122392441076933,simple2,COMPLETE
90,-0.006266161052540298,2025-12-07 21:18:30.305340,2025-12-07 21:18:37.191691,0 days 00:00:06.886351,0.37924810788870306,0.010322774498712444,3,1,1324,0.7567296502665417,4.008724007522812,0.7594757335761746,simple2,COMPLETE
91,-0.0014738613437766575,2025-12-07 21:18:37.191691,2025-12-07 21:18:41.402998,0 days 00:00:04.211307,0.3132427684991118,0.03338834961905402,4,3,1017,1.2613245758748068,3.6646317419096706,0.3705801100802893,simple2,COMPLETE
92,-0.0017308252081755053,2025-12-07 21:18:41.404398,2025-12-07 21:18:45.139024,0 days 00:00:03.734626,0.3089616534852915,0.03357642308160226,4,3,887,1.2028878505716443,2.7488493437591988,0.38404297148508904,simple2,COMPLETE
