,feature,coverage,folds_used,frac_folds_r2_pos,r2_train_mean,r2_train_medium,r2_train_std,r2_test_mean,r2_test_medium,r2_te_std,mse_train_mean,mse_train_median,mse_train_std,mse_test_mean,mse_test_median,mse_test_std,mse_improve_vs_baseline_mean,pearson_test_mean,spearman_test_mean
4204,M8_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4205,M9_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4206,P1_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4207,P10_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4208,P11_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4209,P12_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4210,P13_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4211,P2_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4212,P3_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4213,P4_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4214,P8_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4215,P9_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4216,S1_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4217,S10_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4218,S11_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4219,S2_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4220,S4_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4221,S6_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4222,S7_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4223,S9_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4224,V1_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4225,V11_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4226,V12_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4227,V2_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4228,V3_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4229,V4_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4230,V6_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4231,V8_is_missing_lag30,1.0,5,0.0,4.766090638486098e-06,4.7990694285182656e-06,6.346307037919695e-07,-0.017340962901624346,-0.021722080997417015,0.01606890555338092,0.00011216626444315948,0.00011230504928106358,3.717275761722569e-07,9.967412996633191e-05,9.276370766752918e-05,7.421595834113534e-05,-2.4558057201549313e-09,-4.069058682156383e-18,
4232,S4_lag30,1.0,5,0.0,4.768868631610523e-06,4.801849333602171e-06,6.34898612376091e-07,-0.017340963748473427,-0.021722112364708,0.01606892572447717,0.00011216626413150562,0.0001123050489688647,3.717275542783982e-07,9.967412671186059e-05,9.276370215239408e-05,7.421595253558121e-05,-2.4525512488314223e-09,0.11044813068442298,0.07711694670852556
4233,P4_lag30,1.0,5,0.0,4.76948975842717e-06,4.802100325829173e-06,6.348523681608055e-07,-0.017340968213091612,-0.021722136640210943,0.01606883175287567,0.0001121662640619075,0.00011230504894067687,3.7172758107386357e-07,9.967413110575488e-05,9.276371738821621e-05,7.42159610497283e-05,-2.4569451431293063e-09,0.007295784353126565,0.036771501408660055
4234,V3_lag30,1.0,5,0.0,4.767818113404765e-06,4.800415825845228e-06,6.34921499657422e-07,-0.01734097398574952,-0.02172223443894361,0.016068865927208357,0.00011216626424940014,0.00011230504912985565,3.717275777422471e-07,9.967412948192421e-05,9.276371126574908e-05,7.421595748447625e-05,-2.4553213124641057e-09,-0.07263882682144221,-0.07960509304976784
4235,M18_lag30,1.0,5,0.0,4.771151542803942e-06,4.804207557551621e-06,6.348928390597083e-07,-0.01734097882603578,-0.021722110553001217,0.016068890959563167,0.0001121662638754742,0.00011230504870402298,3.7172756681388613e-07,9.967412945876331e-05,9.276370673108237e-05,7.421595731431249e-05,-2.455298151566535e-09,0.0976509003892965,0.03064212565590619
4236,E9_lag30,1.0,5,0.0,4.760621677246668e-06,4.793458775131931e-06,6.347136192137769e-07,-0.017340981279968082,-0.02172217124659337,0.01606890866288347,0.0001121662650566194,0.00011230504991117132,3.717275872502079e-07,9.967413121285678e-05,9.276370753131357e-05,7.421595913339493e-05,-2.45705224502041e-09,0.0500794732638238,0.058118494142764696
4237,P1_lag30,1.0,5,0.0,4.76501639226079e-06,4.798374305226005e-06,6.343846717727088e-07,-0.01734098434491842,-0.021722063245921186,0.016068945874413335,0.00011216626456364536,0.00011230504935912981,3.7172757327672677e-07,9.967413181113378e-05,9.276370533882027e-05,7.421595849238866e-05,-2.45765052202967e-09,0.03341827612262185,0.018909093727473472
4238,E15_lag30,1.0,5,0.0,4.76319835025496e-06,4.796087856417941e-06,6.347611832927424e-07,-0.017340985019994502,-0.02172215965012736,0.016068901749153118,0.00011216626476758811,0.00011230504961591079,3.7172758097331864e-07,9.967413111472054e-05,9.276370828957316e-05,7.42159587426025e-05,-2.45695410879416e-09,-0.004756983016884314,-0.018279569892473112
4239,M9_lag30,1.0,5,0.0,4.770938876452746e-06,4.803681810661153e-06,6.351460485240306e-07,-0.017340985865255076,-0.02172224890756458,0.016068904126016376,0.000112166263899267,0.00011230504876306729,3.7172754372176354e-07,9.967412634693577e-05,9.276370532877236e-05,7.421594986498142e-05,-2.452186324025554e-09,0.009732343427124786,-0.018846006144393235
4240,E5_lag30,1.0,5,0.0,4.769542671367866e-06,4.802697687100732e-06,6.3459147178571e-07,-0.01734098726706419,-0.021722110388964655,0.01606892206680568,0.00011216626405589851,0.00011230504887358987,3.71727553235675e-07,9.967413017273851e-05,9.276370893582312e-05,7.421595485301612e-05,-2.456012126760335e-09,0.012674998215698152,-0.031682027649769594
4241,S6_lag30,1.0,5,0.0,4.765454275168502e-06,4.7989684264226895e-06,6.343200434959647e-07,-0.017340999451424734,-0.021722092559725015,0.016068962143671157,0.00011216626451452435,0.0001123050492924067,3.717275712027638e-07,9.967413255876348e-05,9.276370406777791e-05,7.421595812892085e-05,-2.4583981517371073e-09,0.05019674833511636,0.032694667174058945
4242,S9_lag30,1.0,5,0.0,4.762674702840641e-06,4.7955668082133585e-06,6.345790758837017e-07,-0.017341002445164167,-0.021722135230825,0.01606888982157298,0.0001121662648262967,0.00011230504967442742,3.717275709131511e-07,9.967413353671059e-05,9.276371670568809e-05,7.421595928096387e-05,-2.4593760988264646e-09,-0.11297554906488853,-0.09289228049820328
4243,S1_lag30,1.0,5,0.0,4.773567183646854e-06,4.807511659765673e-06,6.343007398554278e-07,-0.01734103199287542,-0.02172207167664597,0.01606894058808014,0.00011216626360452959,0.00011230504833295384,3.717275698377889e-07,9.967413553076804e-05,9.276370673833403e-05,7.42159617571725e-05,-2.461370156286037e-09,-0.057821090141713674,-0.0271505376344086
4244,S7_lag30,1.0,5,0.0,4.772820783371934e-06,4.8061394212206565e-06,6.348024621473436e-07,-0.017341032804170854,-0.021722297506103327,0.016068913174975774,0.00011216626368824947,0.0001123050484870639,3.717275694748903e-07,9.967413236063811e-05,9.276370572083514e-05,7.421595742086737e-05,-2.4582000263478574e-09,-0.007591819013039779,-0.03269301854563871
4245,E11_lag30,1.0,5,0.0,4.776426791153199e-06,4.809500216529372e-06,6.352263147306605e-07,-0.017341045089069994,-0.02172241758119009,0.016068876997114973,0.00011216626328377577,0.0001123050481096278,3.717275683396933e-07,9.967413122035863e-05,9.276370597595514e-05,7.421595636603548e-05,-2.4570597468835814e-09,0.0314790727287111,0.01691465468122539
4246,E12_lag30,1.0,5,0.0,4.777051059523529e-06,4.810126145948779e-06,6.352696652639102e-07,-0.01734105218137443,-0.021722442659271923,0.016068872831066013,0.00011216626321375474,0.00011230504803933243,3.717275685357178e-07,9.967413150522288e-05,9.27637062633262e-05,7.42159564892103e-05,-2.4573446111435836e-09,0.00103953336669469,-0.013662764508071903
4247,M8_lag30,1.0,5,0.0,4.774462959122871e-06,4.807440534104757e-06,6.353178292345622e-07,-0.01734106304833132,-0.02172248123961551,0.016068859595764592,0.00011216626350407825,0.00011230504834094164,3.717275787611207e-07,9.967413292297125e-05,9.276370825155806e-05,7.42159585104933e-05,-2.458762359490961e-09,-0.03889389890328805,-0.05818291899929577
4248,P11_lag30,1.0,5,0.0,4.773054846674008e-06,4.805884625813661e-06,6.35778496075272e-07,-0.01734110446563939,-0.021722651394151082,0.01606889071852594,0.00011216626366193224,0.00011230504851567884,3.717275455020462e-07,9.96741304899531e-05,9.276370416326578e-05,7.421594935980989e-05,-2.4563293413336284e-09,-0.01032062656953308,-0.04603494623655914
4249,P10_lag30,1.0,5,0.0,4.781958911359574e-06,4.815086655063361e-06,6.361254839330157e-07,-0.01734118211334059,-0.021722900008885215,0.01606887590287142,0.00011216626266319197,0.00011230504748223954,3.717275422763708e-07,9.967413311967575e-05,9.276370286234029e-05,7.421594953049642e-05,-2.458959064007514e-09,-0.025147300719102,-0.06214477726574499
4250,P8_lag30,1.0,5,0.0,4.787319904719922e-06,4.820273406758169e-06,6.365048543770583e-07,-0.01734118308009034,-0.021722951756568465,0.01606883110553185,0.00011216626206187301,0.00011230504689973833,3.7172754270374005e-07,9.967413197231366e-05,9.276370363211292e-05,7.421594985824827e-05,-2.4578117019071658e-09,0.0014814798169784005,-0.015034562211981564
4251,S2_lag30,1.0,5,0.0,4.793533358116165e-06,4.826344739305988e-06,6.364003832130564e-07,-0.017341200791568357,-0.021723296799570635,0.016068917250853035,0.0001121662613647925,0.00011230504621789376,3.717274885789504e-07,9.96741259508614e-05,9.276369695850632e-05,7.421593256925171e-05,-2.4517902496521684e-09,0.005361335765682463,-0.0014591364694669985
4252,M4_lag30,1.0,5,0.0,4.7947527274549985e-06,4.8279030185893745e-06,6.366780418257952e-07,-0.017341256040388765,-0.021723231371543417,0.016068773331497872,0.00011216626122826279,0.00011230504604289029,3.717275798213122e-07,9.967413808844859e-05,9.276370703011846e-05,7.42159586319439e-05,-2.4639278368304446e-09,-0.00237358285930924,0.000748847926267282
4253,E18_lag30,1.0,5,0.0,4.7961948109298545e-06,4.829565330766172e-06,6.362686050222501e-07,-0.01734127797076046,-0.021723391939715286,0.01606881667963421,0.00011216626106651743,0.00011230504585620335,3.7172758253724444e-07,9.967413948907186e-05,9.276370511267531e-05,7.421595737762758e-05,-2.465328460115061e-09,-0.02322279530626697,-0.003676732063210189
4254,M12_lag30,1.0,5,0.0,4.809912875969325e-06,4.843122881625916e-06,6.374589922405128e-07,-0.01734133447137447,-0.021723569069682203,0.01606875645811838,0.00011216625952770314,0.00011230504433361462,3.717275385972649e-07,9.967413591036182e-05,9.276370375016786e-05,7.421594971625846e-05,-2.4617497500640507e-09,0.009174803642018257,-0.019326036866359454
4255,I2_lag30,1.0,5,0.0,4.795196321860651e-06,4.828159783976105e-06,6.378655375308995e-07,-0.01734143182484913,-0.02172390610910302,0.016068763935371242,0.00011216626117846881,0.0001123050460140541,3.7172756546665027e-07,9.967414152575655e-05,9.276370392712604e-05,7.421595210540768e-05,-2.467365144797728e-09,-0.04066125396097858,-0.012624807987711217
4256,M3_std252,1.0,5,0.0,2.074630220918472e-05,2.089275023942072e-05,6.766991871416254e-07,-0.01734326034716842,-0.021749297867204698,0.016059319447976693,0.00011216447199310377,0.00011230324187077311,3.717213217670986e-07,9.967368070978706e-05,9.276355200257817e-05,7.421556126397173e-05,-2.0065491752974488e-09,-0.018804706798740366,-0.03076996927803379
4257,M3_is_missing_std252,1.0,5,0.0,2.073407638367719e-05,2.0879804826456905e-05,6.772828594748699e-07,-0.017343687574486212,-0.021751869518651823,0.01605921961761729,0.00011216447336503442,0.00011230324332461532,3.7172155204584885e-07,9.967370810410447e-05,9.276355559397157e-05,7.421558546057151e-05,-2.0339434927163265e-09,-5.838271016455682e-18,
4258,D5_std5,1.0,5,0.0,2.6982038519252073e-06,2.7732603858909854e-06,1.6234494169870287e-06,-0.01734882646728204,-0.02147947477464851,0.016135044070007636,0.00011216649646768773,0.00011230527679073979,3.717573082922051e-07,9.968696484798957e-05,9.278919861817121e-05,7.422668140369519e-05,-1.5290687377810702e-08,-0.03255030518409248,0.002132487740065626
4259,S8_is_missing_mean126,1.0,5,0.0,5.839566870280421e-07,5.123528654671361e-07,4.452682034069073e-07,-0.01734980473209724,-0.021654085962335312,0.01611441675197727,0.00011216673356750125,0.00011230553070328883,3.7173959536620684e-07,9.967688224228842e-05,9.276416590406189e-05,7.42175315547708e-05,-5.208081676677718e-09,1.3770644866735784e-17,
4260,S8_mean126,1.0,5,0.0,5.839730503165442e-07,5.1230575237593e-07,4.4533475870092107e-07,-0.01734981998229812,-0.02165408613543618,0.01611443783971723,0.00011216673356566082,0.0001123055307085799,3.717395934639648e-07,9.967688291866498e-05,9.276416560807072e-05,7.421753024927558e-05,-5.208758053220112e-09,0.013061160164998902,0.021380568356374814
4261,M2_std21,1.0,5,0.0,0.00033171741369613094,0.00033156362942077244,3.5777487264771845e-06,-0.01735014178990264,-0.021792622883050283,0.016053607510439837,0.00011212959146488652,0.00011226810733627895,3.716462232209767e-07,9.967346328130342e-05,9.276319127220457e-05,7.421506167180725e-05,-1.789120691654295e-09,0.11714788157908367,0.13214285714285715
4262,P6_std126,1.0,5,0.0,5.011089881779007e-05,5.043764822754149e-05,7.970812670375943e-07,-0.01735088769368671,-0.02178380946092484,0.016054977687232387,0.00011216117826765525,0.00011229992381362497,3.7171321194745123e-07,9.967368625407674e-05,9.27633935548401e-05,7.421527235973155e-05,-2.0120934649816517e-09,0.01691247236837757,-0.039247311827956995
4263,P6_is_missing_std126,1.0,5,0.0,4.994808625622404e-05,5.027627233700205e-05,7.957882124883235e-07,-0.017351246002451547,-0.021785585253382367,0.01605508816394755,0.00011216119653135522,0.00011229994193703928,3.7171385213759127e-07,9.967376056825629e-05,9.27634140437378e-05,7.421537787935322e-05,-2.086407644539428e-09,-2.3981415210214515e-18,
4264,E7_is_missing_std126,1.0,5,0.0,4.995639408980068e-05,5.028463329104227e-05,7.958724281067629e-07,-0.017351254894693958,-0.021785620557073004,0.01605508533442375,0.00011216119559949394,0.00011229994099805742,3.7171384974997194e-07,9.967376073884145e-05,9.276341390238141e-05,7.421537770876427e-05,-2.086578229697298e-09,1.1790346010867804e-17,
4265,E7_std126,1.0,5,0.0,5.0363097029615386e-05,5.069380184963279e-05,8.007069733949292e-07,-0.017351659165886657,-0.021786988896941528,0.016054868866168727,0.00011216114998080467,0.00011229989504614177,3.717136527083982e-07,9.967375967557702e-05,9.27634042377389e-05,7.421535938487546e-05,-2.0855149652685387e-09,-0.08159004511891184,-0.03892089093701997
4266,M2_is_missing_std21,1.0,5,0.0,0.00033075176087593583,0.0003306119859376455,3.5949208661376684e-06,-0.01735400328665122,-0.021799535364304568,0.01605283524626273,0.00011212969977990602,0.00011226821443732002,3.7164689960703293e-07,9.967373855404064e-05,9.276335352121961e-05,7.421527420679557e-05,-2.064393428878803e-09,1.0690406192151326e-17,
4267,M1_std63,1.0,5,0.0,0.0001160954400978076,0.00011674903722724839,1.2903848776796925e-06,-0.017356582774996365,-0.02181197570667326,0.01605234513645493,0.00011215377701513355,0.00011229246865903942,3.716971642265373e-07,9.96737026861619e-05,9.276320545166564e-05,7.421507255902028e-05,-2.0285255501379155e-09,0.05680858426372343,0.07065092165898618
4268,M1_is_missing_std63,1.0,5,0.0,0.00011585836071004163,0.00011651647460686476,1.3022339506427156e-06,-0.017358342925999713,-0.02181555874145058,0.016052019734999087,0.00011215380360870254,0.00011229249453131544,3.7169768094574376e-07,9.96738518593197e-05,9.276329162373851e-05,7.42152112682172e-05,-2.1776987079715967e-09,-1.22129763200397e-17,
4269,D7_mean63,1.0,5,0.0,5.169340517463539e-06,2.190596805062839e-06,4.794095528586491e-06,-0.017358500537923628,-0.022789901785790878,0.016087627134658514,0.00011216621885299871,0.00011230537392873553,3.715919878732432e-07,9.965662322395119e-05,9.276943245257945e-05,7.417453170170085e-05,1.505093666056878e-08,-0.046739252556876054,-0.027942404599410792
4270,D6_max5,1.0,5,0.0,5.6303514135325194e-05,5.8205729596694233e-05,7.918030619782362e-06,-0.01736230088312487,-0.02057609531879323,0.015996059642495092,0.00011216048427758361,0.00011229905141467729,3.719446967638025e-07,9.972319381102446e-05,9.28405094069175e-05,7.429178191163959e-05,-5.151965041269395e-08,-0.014499272366291279,-0.04590780850487671
4271,M5_std126,1.0,5,0.0,6.975732435854365e-05,7.021389792583044e-05,9.926711962087188e-07,-0.01737052293659529,-0.021861076246078914,0.016049349422143658,0.00011215897459669505,0.00011229770283026935,3.7170808040082664e-07,9.967412968904643e-05,9.276310054200993e-05,7.421498960896917e-05,-2.455528434670048e-09,-0.001395611912621318,-0.037624807987711215
4272,M5_is_missing_std126,1.0,5,0.0,6.976334747750279e-05,7.021785744765197e-05,9.938405197918674e-07,-0.017370726977100893,-0.021862843054621495,0.016049020167787215,0.00011215897392151823,0.00011229770238559292,3.71708235107513e-07,9.967413609940747e-05,9.276310761017443e-05,7.421500498846933e-05,-2.4619387957181818e-09,-1.3174012476826655e-17,
4273,D4_std126,1.0,5,0.4,8.928650142678852e-05,8.196359197099046e-05,1.95175567344546e-05,-0.017370899782292316,-0.02477125916089462,0.01698320432133789,0.00011215678108887606,0.00011229638327396794,3.705797439964806e-07,9.956121815646981e-05,9.271029165644782e-05,7.394532809560682e-05,1.1045600414195386e-07,-0.03064443358593306,-0.030681354547909757
4274,M13_std63,1.0,5,0.0,0.00014582079066960407,0.00014650043047614858,1.6061760899005084e-06,-0.01737192706808157,-0.021870563737934612,0.016047945850698794,0.0001121504428274812,0.00011228910885199764,3.716898423531287e-07,9.967408541424933e-05,9.276302933098615e-05,7.421490601282407e-05,-2.4112536375927684e-09,0.08867551488147295,0.0809715821812596
4275,M14_std63,1.0,5,0.0,0.00014574312063542205,0.00014642414562060502,1.608777864714797e-06,-0.01737222944689685,-0.02187083473158813,0.016047716845996953,0.0001121504515396541,0.00011228911750858727,3.7168993699878154e-07,9.967411643062164e-05,9.276307254305268e-05,7.421494055408758e-05,-2.442270009881222e-09,0.06379531996529576,0.0760752688172043
4276,M13_is_missing_std63,1.0,5,0.0,0.00014573184230475266,0.00014641308661933472,1.609310049399771e-06,-0.017372314559826796,-0.021870938928516326,0.016047717203238984,0.00011215045280471014,0.00011228911872099648,3.7168994194512726e-07,9.967412186848923e-05,9.276307307100342e-05,7.421494412674521e-05,-2.4477078774704388e-09,-9.774027433054395e-18,
4277,M14_is_missing_std63,1.0,5,0.0,0.00014573184230475266,0.00014641308661933472,1.609310049399771e-06,-0.017372314559826796,-0.021870938928516326,0.016047717203238984,0.00011215045280471014,0.00011228911872099648,3.7168994194512726e-07,9.967412186848923e-05,9.276307307100342e-05,7.421494412674521e-05,-2.4477078774704388e-09,-9.774027433054395e-18,
4278,D1_lag30,1.0,5,0.0,1.3315371619970763e-06,1.0634363808437186e-06,1.517632848433713e-06,-0.01737259482468958,-0.021203994934424486,0.01600655048544177,0.00011216664952781606,0.00011230543328680974,3.7166937555278127e-07,9.968502443356404e-05,9.281196479178551e-05,7.421893597561665e-05,-1.3350272952274524e-08,-0.01694414952660659,-0.05503315928529703
4279,D2_lag30,1.0,5,0.0,1.3315371619970763e-06,1.0634363808437186e-06,1.517632848433713e-06,-0.01737259482468958,-0.021203994934424486,0.01600655048544177,0.00011216664952781606,0.00011230543328680974,3.7166937555278127e-07,9.968502443356404e-05,9.281196479178551e-05,7.421893597561665e-05,-1.3350272952274524e-08,-0.01694414952660659,-0.05503315928529703
4280,V5_is_missing_lag10,1.0,5,0.0,4.57677089078512e-06,4.603070054787217e-06,8.175183629443041e-07,-0.01737271086606964,-0.021829017193610634,0.01606744015783565,0.00011216628568019213,0.00011230507129288855,3.717282575810052e-07,9.967521350994686e-05,9.276330647159998e-05,7.421567164751654e-05,-3.5393493351030483e-09,-9.1848377753646e-18,
